Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
STZ,Constellation Brands Inc.,140.1300,N/A for download,30.18,301857676.38
DHI,D.R. Horton Inc.,145.5300,N/A for download,30.26,189516733.56
CNC,Centene Corporation,41.2100,N/A for download,30.29,187801264.17
OMC,Omnicom Group Inc.,80.7300,N/A for download,30.52,257893599.60
COP,ConocoPhillips,94.1000,N/A for download,31.30,428496865.30
CHWY,Chewy Inc.,32.8500,N/A for download,31.46,241228587.60
CRH,CRH plc,125.8100,N/A for download,31.56,380858070.88
BROS,Dutch Bros Inc.,62.0400,N/A for download,31.68,137519042.76
K,Kinross Gold Corporation,39.1800,N/A for download,31.88,127572744.24
WRB,W. R. Berkley Corporation,70.8000,N/A for download,32.03,401238326.40
ARM,Arm Holdings plc,110.8600,N/A for download,32.18,400969755.72
UAL,United Airlines Holdings Inc.,111.5200,N/A for download,32.36,231078027.04
XYZ,Block Inc.,65.5400,N/A for download,32.50,193919096.60
DVN,Devon Energy Corporation,36.8200,N/A for download,32.66,181902582.40
MNDY,monday.com Ltd.,145.3200,N/A for download,32.81,114691048.92
EL,The Estée Lauder Companies Inc.,105.8400,N/A for download,32.91,202484303.28
EXE,Expand Energy Corporation,112.0200,N/A for download,33.04,189577607.10
UBER,Uber Technologies Inc.,82.1200,N/A for download,33.07,780196909.16
RBLX,Roblox Corporation,81.8100,N/A for download,33.32,483050990.07
APH,Amphenol Corporation,136.2000,N/A for download,33.32,483755023.80
INCY,Incyte Corporation,98.9100,N/A for download,33.96,158632550.37
EAT,Brinker International Inc.,142.7800,N/A for download,34.19,150975429.22
CART,Maplebear Inc.,44.9600,N/A for download,34.49,104785214.72
SE,Sea Limited,128.3500,N/A for download,34.64,311284816.35
ENPH,Enphase Energy Inc.,32.1900,N/A for download,35.04,125785933.71
URBN,Urban Outfitters Inc.,75.0400,N/A for download,35.08,105653618.56
XPO,XPO Inc.,137.6900,N/A for download,35.85,139526096.15
CROX,Crocs Inc.,86.6800,N/A for download,35.91,125187329.96
ANET,Arista Networks Inc.,132.4400,N/A for download,36.09,540494659.32
TEM,Tempus AI Inc.,60.3900,N/A for download,36.26,305047523.88
ROKU,Roku Inc.,110.8200,N/A for download,36.27,145506438.36
LYB,LyondellBasell Industries N.V.,43.6600,N/A for download,36.75,178397248.62
AR,Antero Resources Corporation,35.1000,N/A for download,36.75,122770779.30
GLW,Corning Incorporated,88.8600,N/A for download,37.13,181624152.96
CAVA,CAVA Group Inc.,58.3400,N/A for download,37.13,198077368.16
SHAK,Shake Shack Inc.,79.9500,N/A for download,38.22,163147249.20
DLTR,Dollar Tree Inc.,124.0200,N/A for download,38.45,204145477.38
NEM,Newmont Corporation,101.8600,N/A for download,38.67,613661172.30
CCO,Cameco Corporation,125.1500,N/A for download,38.68,131341170.50
DELL,Dell Technologies Inc.,127.9200,N/A for download,39.08,352358582.16
SMCI,Super Micro Computer Inc.,29.6500,N/A for download,39.40,639498612.50
BAH,Booz Allen Hamilton Holding Corporation,85.1500,N/A for download,39.62,133957469.10
DOCU,DocuSign Inc.,69.0800,N/A for download,39.72,108668228.24
AU,AngloGold Ashanti plc,86.3800,N/A for download,40.38,131093397.68
ALB,Albemarle Corporation,142.0100,N/A for download,40.46,235764859.99
BIDU,Baidu Inc.,132.3800,N/A for download,40.93,678507468.14
AA,Alcoa Corporation,54.3800,N/A for download,41.47,188006451.36
CELH,Celsius Holdings Inc.,46.1400,N/A for download,41.67,117208288.50
AAON,AAON Inc.,78.6200,N/A for download,41.87,108167440.12
NVT,nVent Electric plc,103.0100,N/A for download,42.12,103847677.32
ANF,Abercrombie & Fitch Co.,127.5500,N/A for download,42.37,189823226.30
ENTG,Entegris Inc.,86.6900,N/A for download,42.46,134783791.51
U,Unity Software Inc.,45.1300,N/A for download,42.64,195482490.46
CYTK,Cytokinetics Incorporated,61.3700,N/A for download,42.86,102092247.61
NOW,ServiceNow Inc.,154.2300,N/A for download,43.37,788211539.52
NXT,Nextpower Inc.,87.0400,N/A for download,43.89,103488122.88
ELF,e.l.f. Beauty Inc.,76.8000,N/A for download,44.39,133793894.40
CCL,Carnival Corporation & plc,30.8200,N/A for download,44.65,287476385.44
MTN,Vail Resorts Inc.,133.2100,N/A for download,44.69,290479724.15
TSEM,Tower Semiconductor Ltd.,120.6700,N/A for download,44.81,104028882.98
FIG,Figma Inc.,37.6300,N/A for download,45.50,135643468.69
ON,ON Semiconductor Corporation,54.2400,N/A for download,46.55,165739649.28
HIMS,Hims & Hers Health Inc.,33.0400,N/A for download,46.98,372116304.00
NKE,NIKE Inc.,61.1900,N/A for download,47.56,826545219.12
W,Wayfair Inc.,101.0300,N/A for download,48.65,137011935.53
UPST,Upstart Holdings Inc.,44.9600,N/A for download,49.71,162341388.16
MDLN,Medline Inc.,41.9200,N/A for download,50.59,294035096.32
MP,MP Materials Corp.,50.4400,N/A for download,51.38,313325260.04
MCHP,Microchip Technology Incorporated,64.6800,N/A for download,51.62,281125022.64
MRVL,Marvell Technology Inc.,86.7600,N/A for download,52.29,831423943.08
IOT,Samsara Inc.,35.9800,N/A for download,54.80,130235078.96
AFRM,Affirm Holdings Inc.,75.8500,N/A for download,56.40,150651070.35
CORT,Corcept Therapeutics Incorporated,70.1950,N/A for download,57.78,167252503.38
KRMN,Karman Holdings Inc.,74.6200,N/A for download,58.70,103090664.04
DG,Dollar General Corporation,135.8200,N/A for download,58.74,205556371.54
SATS,EchoStar Corporation,109.2000,N/A for download,60.64,261272684.40
