Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
SOLS,Solstice Advanced Materials Inc.,52.0100,N/A for download,30.01,104744603.32
ONON,On Holding AG,48.9100,N/A for download,30.08,228240275.76
ETSY,Etsy Inc.,60.3900,N/A for download,30.14,182229602.94
HALO,Halozyme Therapeutics Inc.,72.4200,N/A for download,30.15,101402339.16
CG,The Carlyle Group Inc.,65.8100,N/A for download,30.55,143204336.87
JEF,Jefferies Financial Group Inc.,62.7300,N/A for download,30.59,168658261.74
SWK,Stanley Black & Decker Inc.,82.4100,N/A for download,30.98,109091308.83
NSA,National Storage Affiliates Trust,32.0300,N/A for download,31.09,101490738.45
GMED,Globus Medical Inc.,91.7200,N/A for download,31.09,182602871.56
TTD,The Trade Desk Inc.,36.9000,N/A for download,31.22,406669549.50
EL,The Estée Lauder Companies Inc.,113.0200,N/A for download,31.39,439285118.82
TWLO,Twilio Inc.,132.0100,N/A for download,31.65,246079312.96
SBUX,Starbucks Corporation,89.9600,N/A for download,31.76,655762340.48
NBIX,Neurocrine Biosciences Inc.,132.6600,N/A for download,31.76,255110884.38
ALK,Alaska Air Group Inc.,48.6700,N/A for download,31.87,138727605.24
DELL,Dell Technologies Inc.,120.4700,N/A for download,32.08,626851309.07
CHWY,Chewy Inc.,33.9900,N/A for download,32.10,359767256.97
SFM,Sprouts Farmers Market Inc.,80.2000,N/A for download,32.23,211134359.60
WIX,Wix.com Ltd.,92.0400,N/A for download,32.25,185895857.16
AIG,American International Group Inc.,74.0900,N/A for download,32.37,623858026.57
ROKU,Roku Inc.,110.7200,N/A for download,32.44,507074238.08
IP,International Paper Company,42.3600,N/A for download,32.54,174053427.60
CNC,Centene Corporation,46.3900,N/A for download,32.66,242666275.56
FM,First Quantum Minerals Ltd.,40.8100,N/A for download,32.73,134167364.10
CHH,Choice Hotels International Inc.,106.9700,N/A for download,32.77,106933309.29
BROS,Dutch Bros Inc.,61.6900,N/A for download,32.81,141460290.27
OC,Owens Corning,123.0000,N/A for download,32.92,178290345.00
K,Kinross Gold Corporation,45.7300,N/A for download,33.08,211649186.55
