Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
BFB,Brown-Forman Corporation,30.2000,N/A for download,30.12,107920092.60
EOG,EOG Resources Inc.,122.3100,N/A for download,30.14,471393503.28
SBUX,Starbucks Corporation,94.7800,N/A for download,30.17,729497111.98
PAYX,Paychex Inc.,87.3900,N/A for download,30.20,429136897.05
OLLI,Ollie's Bargain Outlet Holdings Inc.,107.2200,N/A for download,30.39,143263932.96
ALLY,Ally Financial Inc.,39.9700,N/A for download,30.50,155259428.03
SLF,Sun Life Financial Inc.,88.4700,N/A for download,30.64,681601898.16
EW,Edwards Lifesciences Corporation,82.4400,N/A for download,30.65,453311921.16
QSR,Restaurant Brands International Inc.,67.5300,N/A for download,30.76,191069314.47
FITB,Fifth Third Bancorp,50.7100,N/A for download,30.78,415695377.13
FAST,Fastenal Company,45.0500,N/A for download,30.83,299536549.00
HXL,Hexcel Corporation,90.9100,N/A for download,30.84,112491215.81
ZION,Zions Bancorporation National Association,59.3000,N/A for download,31.02,128515730.90
MO,Altria Group Inc.,68.9800,N/A for download,31.08,493389521.08
PRU,Prudential Financial Inc.,100.8800,N/A for download,31.17,232118020.16
GILD,Gilead Sciences Inc.,149.8300,N/A for download,31.39,898196389.10
MET,MetLife Inc.,75.2400,N/A for download,31.42,419453294.04
CRH,CRH plc,121.4900,N/A for download,31.51,609718582.77
PPG,PPG Industries Inc.,125.3500,N/A for download,31.53,150611534.80
OC,Owens Corning,129.3700,N/A for download,31.59,153863233.99
CWST,Casella Waste Systems Inc.,92.7100,N/A for download,31.84,147390265.29
KOF,Coca-Cola FEMSA S.A.B. de C.V.,106.5100,N/A for download,32.01,131339611.20
HSIC,Henry Schein Inc.,80.5700,N/A for download,32.02,199689763.91
URBN,Urban Outfitters Inc.,65.9000,N/A for download,32.22,108968549.60
KR,The Kroger Co.,68.2600,N/A for download,32.58,357932572.90
MKC,McCormick & Company Incorporated,69.5300,N/A for download,32.85,206254487.30
WBS,Webster Financial Corporation,72.7800,N/A for download,32.86,474861334.14
SLB,SLB N.V.,51.2400,N/A for download,33.28,600938877.00
TFX,Teleflex Incorporated,113.0400,N/A for download,33.33,117954187.92
ONON,On Holding AG,47.4400,N/A for download,33.44,306034538.64
DLTR,Dollar Tree Inc.,130.4100,N/A for download,33.48,351829096.29
BBY,Best Buy Co. Inc.,62.7100,N/A for download,33.79,286422406.52
VLTO,Veralto Corporation,92.6000,N/A for download,33.86,218663232.40
MTN,Vail Resorts Inc.,140.4800,N/A for download,33.87,108388186.88
JXN,Jackson Financial Inc.,109.9100,N/A for download,34.07,109444860.88
CF,CF Industries Holdings Inc.,95.4500,N/A for download,34.15,205924784.50
