Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
WYNN,Wynn Resorts Limited,125.9800,N/A for download,30.00,197483350.46
IRM,Iron Mountain Incorporated,81.0200,N/A for download,30.07,140670002.76
DECK,Deckers Outdoor Corporation,101.9100,N/A for download,30.32,277331453.67
PHM,PulteGroup Inc.,119.1100,N/A for download,30.56,151187633.21
PSX,Phillips 66,128.9900,N/A for download,30.64,191654115.94
STZ,Constellation Brands Inc.,141.7400,N/A for download,30.71,516632094.72
OLLI,Ollie's Bargain Outlet Holdings Inc.,110.4600,N/A for download,30.86,174020451.36
COO,The Cooper Companies Inc.,83.8400,N/A for download,30.94,164690433.28
RVMD,Revolution Medicines Inc.,80.5800,N/A for download,30.97,146232957.90
KKR,KKR & Co. Inc.,131.4200,N/A for download,31.04,556958879.94
IP,International Paper Company,39.2900,N/A for download,31.05,176521286.91
SBUX,Starbucks Corporation,86.1700,N/A for download,31.08,617116881.57
SN,SharkNinja Inc.,117.0300,N/A for download,31.11,159360102.09
TSN,Tyson Foods Inc.,58.6400,N/A for download,31.12,102780849.52
FOUR,Shift4 Payments Inc.,65.0000,N/A for download,31.13,106898545.00
ATI,ATI Inc.,115.7600,N/A for download,31.25,202779338.72
SOLS,Solstice Advanced Materials Inc.,50.1400,N/A for download,31.32,166744029.66
USFD,US Foods Holding Corp.,77.3400,N/A for download,31.53,148528221.72
COP,ConocoPhillips,93.3100,N/A for download,31.86,452618817.00
TOL,Toll Brothers Inc.,139.6600,N/A for download,31.99,111168242.72
CSGP,CoStar Group Inc.,66.6000,N/A for download,32.06,307281078.00
GFS,GlobalFoundries Inc.,36.4200,N/A for download,32.10,171346740.06
EXEL,Exelixis Inc.,46.1900,N/A for download,32.20,139392412.95
SWK,Stanley Black & Decker Inc.,75.2400,N/A for download,32.29,169012815.84
ENPH,Enphase Energy Inc.,33.5000,N/A for download,32.34,194648165.50
CMG,Chipotle Mexican Grill Inc.,37.9200,N/A for download,32.35,619574690.40
NBIX,Neurocrine Biosciences Inc.,147.5300,N/A for download,32.43,102483337.33
