Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
JCI,Johnson Controls International plc,137.4800,N/A for download,30.06,313675742.80
RPM,RPM International Inc.,98.8400,N/A for download,30.12,104299526.24
CARR,Carrier Global Corporation,59.2500,N/A for download,30.14,253072866.00
SYF,Synchrony Financial,67.6300,N/A for download,30.20,249953987.52
PAYX,Paychex Inc.,93.3600,N/A for download,30.21,744561217.68
BIDU,Baidu Inc.,115.6000,N/A for download,30.38,170971128.40
PYPL,PayPal Holdings Inc.,44.8500,N/A for download,30.38,666525223.65
MG,Magna International Inc.,77.5100,N/A for download,30.53,118696256.17
DHI,D.R. Horton Inc.,137.6900,N/A for download,30.54,449537058.81
CFG,Citizens Financial Group Inc.,59.4200,N/A for download,30.75,218919561.08
APTV,Aptiv PLC,70.8900,N/A for download,30.84,137355046.20
ZM,Zoom Communications Inc.,78.1100,N/A for download,30.91,295369918.71
MKC,McCormick & Company Incorporated,52.7800,N/A for download,30.95,220373811.84
BJ,BJ's Wholesale Club Holdings Inc.,97.8100,N/A for download,30.96,185766033.74
RRC,Range Resources Corporation,46.5900,N/A for download,30.99,146342078.58
FTI,TechnipFMC plc,70.7700,N/A for download,31.10,236938667.70
CLX,The Clorox Company,104.7600,N/A for download,31.28,214334245.80
MDLN,Medline Inc.,42.6700,N/A for download,31.29,225611181.83
KR,The Kroger Co.,70.3600,N/A for download,31.30,449805780.84
OXY,Occidental Petroleum Corporation,61.8500,N/A for download,31.33,866938214.10
TPR,Tapestry Inc.,146.1800,N/A for download,31.37,214758739.02
PANW,Palo Alto Networks Inc.,153.2200,N/A for download,31.41,972945161.36
AKAM,Akamai Technologies Inc.,119.1500,N/A for download,31.41,808175266.85
BG,Bunge Global SA,125.4000,N/A for download,31.46,250690651.20
HAL,Halliburton Company,38.6300,N/A for download,31.49,358903835.78
CVE,Cenovus Energy Inc.,35.8500,N/A for download,31.74,357824335.05
CHKP,Check Point Software Technologies Ltd.,142.4100,N/A for download,31.74,108118384.05
TRU,TransUnion,67.7200,N/A for download,31.80,100617766.52
BWA,BorgWarner Inc.,56.1200,N/A for download,31.94,156595676.64
DD,DuPont de Nemours Inc.,46.3300,N/A for download,31.95,137210696.35
WYNN,Wynn Resorts Limited,101.8900,N/A for download,32.02,141403349.56
GPC,Genuine Parts Company,105.1200,N/A for download,32.07,244718624.16
CNM,Core & Main Inc.,50.5700,N/A for download,32.19,218441565.16
UBER,Uber Technologies Inc.,73.0800,N/A for download,32.28,845487732.60
TOL,Toll Brothers Inc.,136.9100,N/A for download,32.57,164028174.43
LEN,Lennar Corporation,92.1900,N/A for download,32.73,229135110.54
DAR,Darling Ingredients Inc.,58.8400,N/A for download,32.75,312579262.40
BN,Brookfield Corporation,55.1600,N/A for download,32.85,136084298.28
SGI,Somnigroup International Inc.,74.7100,N/A for download,33.39,285166351.67
ZION,Zions Bancorporation National Association,57.2000,N/A for download,33.42,136779557.20
BSY,Bentley Systems Incorporated,35.0900,N/A for download,33.52,103816888.01
CSGP,CoStar Group Inc.,41.4100,N/A for download,33.91,238236657.79
APA,APA Corporation,41.3200,N/A for download,34.09,438068648.60
IONS,Ionis Pharmaceuticals Inc.,72.7000,N/A for download,34.18,217686264.30
MCHP,Microchip Technology Incorporated,65.1600,N/A for download,34.32,428828646.24
AMCR,Amcor plc,40.5500,N/A for download,34.38,235096572.80
CHRD,Chord Energy Corporation,138.2600,N/A for download,34.44,114418169.08
TEVA,Teva Pharmaceutical Industries Limited,29.4600,N/A for download,34.86,240716393.22
CRH,CRH plc,106.0500,N/A for download,35.02,429213301.65
DT,Dynatrace Inc.,36.4500,N/A for download,35.10,245685028.50
APG,APi Group Corporation,42.1600,N/A for download,35.22,116933626.88
CTRE,CareTrust REIT Inc.,37.5900,N/A for download,35.27,110417918.52
GEHC,GE HealthCare Technologies Inc.,72.2000,N/A for download,35.37,257272642.60
TOU,Tourmaline Oil Corp.,68.5100,N/A for download,35.51,106214615.52
ADM,Archer-Daniels-Midland Company,71.6600,N/A for download,35.55,208257503.74
ALLY,Ally Financial Inc.,39.2300,N/A for download,35.78,108423128.63
FBIN,Fortune Brands Innovations Inc.,39.4400,N/A for download,35.88,141866389.92
CMG,Chipotle Mexican Grill Inc.,32.5000,N/A for download,35.94,448976547.50
ETSY,Etsy Inc.,48.2300,N/A for download,36.09,146888564.55
IBKR,Interactive Brokers Group Inc.,68.6800,N/A for download,36.39,374786966.04
BBY,Best Buy Co. Inc.,60.4000,N/A for download,36.55,225902885.60
CYTK,Cytokinetics Incorporated,62.3900,N/A for download,36.73,131182337.02
ILMN,Illumina Inc.,126.2000,N/A for download,36.85,177762165.00
DG,Dollar General Corporation,119.5500,N/A for download,36.88,437323583.55
GH,Guardant Health Inc.,86.5800,N/A for download,36.89,186088125.60
IFF,International Flavors & Fragrances Inc.,70.7100,N/A for download,37.02,141446374.83
DASH,DoorDash Inc.,152.9200,N/A for download,37.02,445540830.60
PAYC,Paycom Software Inc.,119.8200,N/A for download,37.18,129107248.20
GWRE,Guidewire Software Inc.,149.4400,N/A for download,37.63,154000012.16
