Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
CP,Canadian Pacific Kansas City Limited,114.3700,N/A for download,30.23,235431331.22
NYT,The New York Times Company,74.0300,N/A for download,30.43,190820172.18
SBUX,Starbucks Corporation,95.3900,N/A for download,30.52,826078449.29
EOG,EOG Resources Inc.,119.7500,N/A for download,30.55,624994410.00
AGCO,AGCO Corporation,138.5000,N/A for download,30.57,128266789.00
NVT,nVent Electric plc,115.2200,N/A for download,30.65,254253900.04
ZION,Zions Bancorporation National Association,61.5300,N/A for download,30.67,110206444.53
CNM,Core & Main Inc.,57.3000,N/A for download,30.69,109862550.60
MO,Altria Group Inc.,66.5400,N/A for download,30.71,519505460.64
GEHC,GE HealthCare Technologies Inc.,81.6100,N/A for download,30.87,318200654.40
TAP,Molson Coors Beverage Company,50.9000,N/A for download,30.94,272265321.60
LKQ,LKQ Corporation,32.5100,N/A for download,31.00,101023427.07
KR,The Kroger Co.,69.6600,N/A for download,31.09,367205793.66
PRU,Prudential Financial Inc.,103.2700,N/A for download,31.30,184869823.20
HAL,Halliburton Company,33.7100,N/A for download,31.38,314296499.69
SOLV,Solventum Corporation,73.7300,N/A for download,31.41,128166481.06
PHM,PulteGroup Inc.,141.5800,N/A for download,31.53,261675235.00
NTR,Nutrien Ltd.,95.3600,N/A for download,31.54,126447932.16
LEN,Lennar Corporation,121.4400,N/A for download,31.77,222244672.32
LW,Lamb Weston Holdings Inc.,48.1800,N/A for download,31.77,113680372.74
AXTA,Axalta Coating Systems Ltd.,34.9500,N/A for download,31.83,111478057.80
BKR,Baker Hughes Company,59.8600,N/A for download,31.93,511942054.78
CRH,CRH plc,122.0200,N/A for download,31.93,827167723.04
REXR,Rexford Industrial Realty Inc.,37.5700,N/A for download,32.36,128298131.13
DINO,HF Sinclair Corporation,57.8500,N/A for download,32.43,108774718.65
MHK,Mohawk Industries Inc.,131.9100,N/A for download,32.54,108221074.56
BBY,Best Buy Co. Inc.,66.1000,N/A for download,32.69,271155618.30
FITB,Fifth Third Bancorp,53.0600,N/A for download,32.72,438424274.12
INSM,Insmed Incorporated,150.5200,N/A for download,32.81,245934628.00
OC,Owens Corning,133.5600,N/A for download,32.82,137518451.28
VLTO,Veralto Corporation,92.2000,N/A for download,32.94,229684306.60
ATD,Alimentation Couche-Tard Inc.,83.5400,N/A for download,33.01,142236540.64
PNFP,Pinnacle Financial Partners Inc.,96.4400,N/A for download,33.06,118712528.68
