Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
JEF,Jefferies Financial Group Inc.,62.1200,N/A for download,30.04,115016795.12
CG,The Carlyle Group Inc.,65.4900,N/A for download,30.04,144045385.98
SOLV,Solventum Corporation,80.0300,N/A for download,30.15,134312348.25
TPG,TPG Inc.,65.4100,N/A for download,30.18,134937101.63
ESTC,Elastic N.V.,75.3400,N/A for download,30.26,102080576.88
BJ,BJ's Wholesale Club Holdings Inc.,95.4100,N/A for download,30.46,206997337.96
DKNG,DraftKings Inc.,34.0500,N/A for download,30.49,311215910.40
TTD,The Trade Desk Inc.,37.1400,N/A for download,30.50,439342244.70
SBUX,Starbucks Corporation,90.5600,N/A for download,30.98,503682041.60
NBIX,Neurocrine Biosciences Inc.,132.2600,N/A for download,30.99,153584279.80
GMED,Globus Medical Inc.,90.1600,N/A for download,31.09,143385054.40
EL,The Estée Lauder Companies Inc.,115.3700,N/A for download,31.11,691887272.92
ZM,Zoom Communications Inc.,83.1900,N/A for download,31.24,280217611.95
DELL,Dell Technologies Inc.,119.6600,N/A for download,31.28,675078044.10
TWLO,Twilio Inc.,129.8300,N/A for download,31.36,163859092.15
MNDY,monday.com Ltd.,139.2200,N/A for download,31.44,289808983.64
ALK,Alaska Air Group Inc.,47.8500,N/A for download,31.44,148426489.20
ONON,On Holding AG,47.2600,N/A for download,31.60,278476052.76
SFM,Sprouts Farmers Market Inc.,81.0600,N/A for download,31.61,150324473.04
ROKU,Roku Inc.,110.5100,N/A for download,31.64,269330551.60
IP,International Paper Company,42.5600,N/A for download,31.72,165939397.12
WIX,Wix.com Ltd.,90.3300,N/A for download,31.78,138836035.71
IMO,Imperial Oil Limited,133.2800,N/A for download,31.91,149959458.88
CHWY,Chewy Inc.,33.4200,N/A for download,31.97,249054562.62
AIG,American International Group Inc.,72.2900,N/A for download,32.09,606415508.50
K,Kinross Gold Corporation,46.3000,N/A for download,32.21,194123630.50
BROS,Dutch Bros Inc.,61.0000,N/A for download,32.24,129320183.00
OC,Owens Corning,122.0100,N/A for download,32.32,122699234.49
LYB,LyondellBasell Industries N.V.,48.6700,N/A for download,32.36,195332762.04
THO,THOR Industries Inc.,115.5600,N/A for download,32.45,116201011.32
DLTR,Dollar Tree Inc.,137.3700,N/A for download,32.61,476675273.70
CNC,Centene Corporation,45.7600,N/A for download,32.62,203012867.20
