Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
CFG,Citizens Financial Group Inc.,57.0200,N/A for download,30.04,519925466.00
CRH,CRH plc,100.4700,N/A for download,30.18,986384319.00
NE,Noble Corporation plc,46.7100,N/A for download,30.21,143138124.00
SF,Stifel Financial Corp.,70.7700,N/A for download,30.25,157321710.00
PPG,PPG Industries Inc.,97.2200,N/A for download,30.27,353696082.00
DECK,Deckers Outdoor Corporation,100.4300,N/A for download,30.33,368547971.00
TCBI,Texas Capital Bancshares Inc.,91.9800,N/A for download,30.37,103919004.00
MKC,McCormick & Company Incorporated,53.2300,N/A for download,30.40,573180640.00
MTH,Meritage Homes Corporation,58.7600,N/A for download,30.49,201117852.00
HTHT,H World Group Limited,50.1300,N/A for download,30.54,143923230.00
RRC,Range Resources Corporation,44.4700,N/A for download,30.64,250650708.00
ALSN,Allison Transmission Holdings Inc.,110.7000,N/A for download,30.67,238292820.00
CROX,Crocs Inc.,75.7800,N/A for download,30.74,106667928.00
CTSH,Cognizant Technology Solutions Corporation,62.0700,N/A for download,30.75,781020603.00
BJ,BJ's Wholesale Club Holdings Inc.,97.0400,N/A for download,30.79,293604224.00
MCHP,Microchip Technology Incorporated,62.9700,N/A for download,30.79,788145114.00
RRR,Red Rock Resorts Inc.,57.5200,N/A for download,30.81,119739384.00
BN,Brookfield Corporation,52.5500,N/A for download,30.83,523144971.75
ITRI,Itron Inc.,91.2800,N/A for download,30.88,255784816.00
CPRT,Copart Inc.,32.8600,N/A for download,30.89,453139400.00
ACM,AECOM,88.5800,N/A for download,30.92,202440732.00
HXL,Hexcel Corporation,78.8100,N/A for download,30.92,214118889.00
IBKR,Interactive Brokers Group Inc.,65.4700,N/A for download,30.96,589046684.00
OTIS,Otis Worldwide Corporation,79.5400,N/A for download,30.99,667650806.00
DAR,Darling Ingredients Inc.,55.1400,N/A for download,31.27,166495230.00
EMN,Eastman Chemical Company,65.3300,N/A for download,31.34,333065406.00
FISV,Fiserv Inc.,57.0700,N/A for download,31.40,458112304.00
CVE,Cenovus Energy Inc.,34.4800,N/A for download,31.40,806533885.92
EPR,EPR Properties,50.4600,N/A for download,31.43,107525214.00
FSS,Federal Signal Corporation,105.5700,N/A for download,31.44,196212402.00
TPR,Tapestry Inc.,140.8800,N/A for download,31.56,696454368.00
MMS,Maximus Inc.,68.3900,N/A for download,31.72,100581173.00
RBA,RB Global Inc.,94.9800,N/A for download,31.73,214626306.00
GEHC,GE HealthCare Technologies Inc.,69.6500,N/A for download,31.75,356712475.00
EQH,Equitable Holdings Inc.,37.3500,N/A for download,31.84,266533335.00
IFF,International Flavors & Fragrances Inc.,66.6200,N/A for download,31.98,196002702.00
KNF,Knife River Corporation,80.9000,N/A for download,31.99,164550600.00
OLED,Universal Display Corporation,94.7200,N/A for download,32.03,177041152.00
CRC,California Resources Corporation,63.5600,N/A for download,32.03,170328088.00
VNOM,Viper Energy Inc.,48.0900,N/A for download,32.12,421984941.00
CNX,CNX Resources Corporation,40.4800,N/A for download,32.27,279846336.00
BYD,Boyd Gaming Corporation,81.0600,N/A for download,32.28,188918436.00
EXPD,Expeditors International of Washington Inc.,146.3500,N/A for download,32.31,249116970.00
DG,Dollar General Corporation,124.5200,N/A for download,32.33,516484056.00
CARR,Carrier Global Corporation,58.0700,N/A for download,32.36,794031759.00
SMA,SmartStop Self Storage REIT Inc.,30.3100,N/A for download,32.43,195405539.00
VIRT,Virtu Financial Inc.,41.6300,N/A for download,32.59,109441107.00
ZION,Zions Bancorporation National Association,54.0500,N/A for download,32.60,151896715.00
VVX,V2X Inc.,68.0500,N/A for download,32.63,107063065.00
