Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
APTV,Aptiv PLC,70.5000,N/A for download,30.00,152550297.00
USB,U.S. Bancorp,51.0000,N/A for download,30.01,547868163.00
CNM,Core & Main Inc.,48.0600,N/A for download,30.23,103522922.10
DG,Dollar General Corporation,131.8400,N/A for download,30.24,497034426.88
NTR,Nutrien Ltd.,113.7900,N/A for download,30.27,229186487.22
STT,State Street Corporation,121.3400,N/A for download,30.34,201431073.70
TFC,Truist Financial Corporation,43.8300,N/A for download,30.38,392824753.29
BIDU,Baidu Inc.,124.0700,N/A for download,30.40,370150438.00
HXL,Hexcel Corporation,79.0900,N/A for download,30.46,198776738.82
CGNX,Cognex Corporation,47.9800,N/A for download,30.50,133082126.00
CMG,Chipotle Mexican Grill Inc.,32.5200,N/A for download,30.51,662877468.72
OKE,ONEOK Inc.,85.3600,N/A for download,30.74,292504221.68
GMED,Globus Medical Inc.,84.7700,N/A for download,30.77,106146789.98
CCI,Crown Castle Inc.,87.4700,N/A for download,30.81,195300391.90
MTCH,Match Group Inc.,30.7900,N/A for download,30.82,165403880.00
FTNT,Fortinet Inc.,83.4400,N/A for download,31.18,330714440.00
FOXA,Fox Corporation,57.3900,N/A for download,31.19,549164910.00
IBKR,Interactive Brokers Group Inc.,66.1900,N/A for download,31.25,224006817.00
BN,Brookfield Corporation,52.7100,N/A for download,31.31,180343838.85
TAP,Molson Coors Beverage Company,43.6100,N/A for download,31.31,116649161.86
VNOM,Viper Energy Inc.,44.2500,N/A for download,31.41,117855450.00
CHKP,Check Point Software Technologies Ltd.,153.6500,N/A for download,31.63,106771385.00
PPG,PPG Industries Inc.,101.8900,N/A for download,31.65,228793077.99
DLTR,Dollar Tree Inc.,107.4600,N/A for download,31.75,475983324.00
CLX,The Clorox Company,110.6800,N/A for download,31.78,185308757.00
CARR,Carrier Global Corporation,55.6500,N/A for download,31.86,328636789.95
BJ,BJ's Wholesale Club Holdings Inc.,97.7200,N/A for download,32.05,134506498.56
NDAQ,Nasdaq Inc.,85.5300,N/A for download,32.13,288218994.00
BKR,Baker Hughes Company,54.2600,N/A for download,32.22,947379600.00
GEHC,GE HealthCare Technologies Inc.,70.7700,N/A for download,32.24,318288075.00
TWLO,Twilio Inc.,124.5000,N/A for download,32.45,162227982.00
LW,Lamb Weston Holdings Inc.,40.5500,N/A for download,32.45,200173574.65
CPRT,Copart Inc.,34.0900,N/A for download,32.61,225249675.00
CFG,Citizens Financial Group Inc.,55.6400,N/A for download,32.93,255689335.72
RRC,Range Resources Corporation,43.5100,N/A for download,33.04,137089828.66
BAM,Brookfield Asset Management Ltd.,58.9100,N/A for download,33.08,218757690.02
URBN,Urban Outfitters Inc.,63.4100,N/A for download,33.09,110460220.00
MKC,McCormick & Company Incorporated,58.2900,N/A for download,33.13,174810136.17
OC,Owens Corning,106.4600,N/A for download,33.17,181554967.72
LEN,Lennar Corporation,94.9600,N/A for download,33.18,427148597.20
TGT,Target Corporation,117.3400,N/A for download,33.23,619863921.54
FITB,Fifth Third Bancorp,43.4000,N/A for download,33.52,422038960.00
J,Jacobs Solutions Inc.,128.0600,N/A for download,33.96,102213394.08
CHRD,Chord Energy Corporation,123.4500,N/A for download,34.20,121758735.00
OVV,Ovintiv Inc.,55.3300,N/A for download,34.42,208457268.91
SWK,Stanley Black & Decker Inc.,70.1500,N/A for download,34.43,153632358.25
CART,Maplebear Inc.,38.2300,N/A for download,34.51,124694791.00
TOU,Tourmaline Oil Corp.,67.0900,N/A for download,34.56,134003150.76
TPR,Tapestry Inc.,142.1000,N/A for download,34.61,213867747.10
JBTM,JBT Marel Corporation,129.6400,N/A for download,34.73,158265549.12
EBAY,eBay Inc.,91.3400,N/A for download,34.82,415048960.00
EMR,Emerson Electric Co.,132.2400,N/A for download,35.10,467003179.68
PAYX,Paychex Inc.,92.6100,N/A for download,35.66,269921106.00
KR,The Kroger Co.,75.6000,N/A for download,35.74,458886254.40
FISV,Fiserv Inc.,56.7400,N/A for download,35.86,366829774.00
SW,Smurfit Westrock Plc,39.7500,N/A for download,35.88,241618864.50
IONS,Ionis Pharmaceuticals Inc.,71.1900,N/A for download,36.16,140393799.00
FLS,Flowserve Corporation,74.2900,N/A for download,36.33,115147494.17
FRPT,Freshpet Inc.,76.6000,N/A for download,36.40,111453000.00
CVE,Cenovus Energy Inc.,31.8500,N/A for download,36.42,205666374.55
CGON,CG Oncology Inc.,64.2900,N/A for download,36.57,120865200.00
BBY,Best Buy Co. Inc.,62.5900,N/A for download,36.60,208401040.98
ABNB,Airbnb Inc.,126.3000,N/A for download,36.68,379026300.00
ARWR,Arrowhead Pharmaceuticals Inc.,55.0500,N/A for download,36.79,246464355.00
INDV,Indivior Pharmaceuticals Inc.,31.1100,N/A for download,37.03,413679003.00
DT,Dynatrace Inc.,38.3900,N/A for download,37.09,340341323.96
CBRE,CBRE Group Inc.,133.8000,N/A for download,37.10,269107123.20
AAP,Advance Auto Parts Inc.,51.7300,N/A for download,37.10,112564480.00
VSNT,Versant Media Group Inc.,37.5500,N/A for download,37.55,109274255.00
SUNB,Sunbelt Rentals Holdings Inc.,72.7600,N/A for download,37.62,357219658.36
OLLI,Ollie's Bargain Outlet Holdings Inc.,109.2500,N/A for download,37.76,225721425.00
WMS,Advanced Drainage Systems Inc.,137.2700,N/A for download,37.93,166271170.17
SLB,SLB N.V.,44.7200,N/A for download,37.94,755646227.44
BLDR,Builders FirstSource Inc.,88.0900,N/A for download,38.00,217148721.02
