Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
ABX,Barrick Mining Corporation,67.7900,N/A for download,30.06,314252408.25
AKAM,Akamai Technologies Inc.,93.4900,N/A for download,30.19,381570086.00
GTLB,GitLab Inc.,34.1400,N/A for download,30.36,160348752.00
BMRN,BioMarin Pharmaceutical Inc.,54.5900,N/A for download,30.38,113350676.00
ROKU,Roku Inc.,103.6600,N/A for download,30.43,231265460.00
CE,Celanese Corporation,46.9400,N/A for download,30.91,109313872.00
CF,CF Industries Holdings Inc.,86.7500,N/A for download,30.94,246769050.00
BG,Bunge Global SA,107.8100,N/A for download,31.02,213086465.00
UAL,United Airlines Holdings Inc.,113.4900,N/A for download,31.14,456910740.00
ESTC,Elastic N.V.,71.3800,N/A for download,31.14,161033280.00
SW,Smurfit Westrock Plc,42.7100,N/A for download,31.24,183055060.00
AR,Antero Resources Corporation,32.3500,N/A for download,31.31,175628150.00
FANG,Diamondback Energy Inc.,151.2800,N/A for download,31.40,340258976.00
DG,Dollar General Corporation,148.7400,N/A for download,31.61,567695958.00
CNM,Core & Main Inc.,58.5000,N/A for download,31.70,114455250.00
OC,Owens Corning,124.5600,N/A for download,31.79,180412704.00
XYZ,Block Inc.,65.9500,N/A for download,31.84,365316835.00
CPX,Capital Power Corporation,57.2200,N/A for download,31.98,134872289.26
AIG,American International Group Inc.,72.9300,N/A for download,32.42,418953678.00
BKR,Baker Hughes Company,51.7500,N/A for download,32.63,444817125.00
BROS,Dutch Bros Inc.,62.1500,N/A for download,32.70,220116655.00
OXY,Occidental Petroleum Corporation,42.7000,N/A for download,32.73,472437070.00
WHR,Whirlpool Corporation,87.1300,N/A for download,32.73,133849106.00
K,Kinross Gold Corporation,46.8200,N/A for download,32.92,218436930.84
GMED,Globus Medical Inc.,93.4700,N/A for download,32.95,138756215.00
TTD,The Trade Desk Inc.,35.4800,N/A for download,32.98,444227375.48
CNC,Centene Corporation,45.7500,N/A for download,33.01,324111300.00
AMCR,Amcor plc,40.9400,N/A for download,33.06,420887804.94
IP,International Paper Company,43.3500,N/A for download,33.35,169810620.00
DLTR,Dollar Tree Inc.,139.9500,N/A for download,33.39,308631735.00
SFM,Sprouts Farmers Market Inc.,78.5900,N/A for download,33.39,221498056.00
ETSY,Etsy Inc.,61.7700,N/A for download,33.40,157859412.00
TOL,Toll Brothers Inc.,146.6800,N/A for download,33.48,161083976.00
DINO,HF Sinclair Corporation,48.6300,N/A for download,33.60,116152755.00
INCY,Incyte Corporation,106.2100,N/A for download,33.72,180153402.00
OKTA,Okta Inc.,89.5500,N/A for download,33.74,278536320.00
OLLI,Ollie's Bargain Outlet Holdings Inc.,116.6100,N/A for download,33.82,103782900.00
ECG,Everus Construction Group Inc.,92.6000,N/A for download,34.07,103230480.00
ELF,e.l.f. Beauty Inc.,89.9900,N/A for download,34.11,163646815.00
IBKR,Interactive Brokers Group Inc.,73.3600,N/A for download,34.22,302786064.00
TWLO,Twilio Inc.,119.0700,N/A for download,34.24,207872406.00
FM,First Quantum Minerals Ltd.,40.7200,N/A for download,34.27,104994443.28
DECK,Deckers Outdoor Corporation,100.6900,N/A for download,34.27,260686410.00
RVTY,Revvity Inc.,112.5000,N/A for download,34.29,180405000.00
TECKB,Teck Resources Limited,70.3500,N/A for download,34.57,116948221.95
SITE,SiteOne Landscape Supply Inc.,147.5300,N/A for download,34.67,105483950.00
ALK,Alaska Air Group Inc.,50.0400,N/A for download,34.99,170546328.00
XPO,XPO Inc.,150.4100,N/A for download,35.14,196886690.00
ENPH,Enphase Energy Inc.,34.9800,N/A for download,35.18,171003228.00
COP,ConocoPhillips,98.1900,N/A for download,35.34,877740048.00
TSEM,Tower Semiconductor Ltd.,129.8300,N/A for download,35.35,155354578.00
TMDX,TransMedics Group Inc.,143.3700,N/A for download,35.42,117448704.00
TRU,TransUnion,86.2200,N/A for download,35.42,134149698.00
NTNX,Nutanix Inc.,45.7400,N/A for download,35.43,275217580.00
FBIN,Fortune Brands Innovations Inc.,61.5500,N/A for download,35.49,123986320.00
RBRK,Rubrik Inc.,67.1000,N/A for download,35.52,266387000.00
BBIO,BridgeBio Pharma Inc.,76.2600,N/A for download,35.76,563469888.00
SN,SharkNinja Inc.,127.0600,N/A for download,35.98,126869410.00
FLR,Fluor Corporation,43.9700,N/A for download,36.06,119747898.00
FLEX,Flex Ltd.,64.8300,N/A for download,36.07,165303534.00
LUN,Lundin Mining Corporation,35.0900,N/A for download,36.74,115916235.82
PSX,Phillips 66,138.2800,N/A for download,36.92,337154296.00
CRH,CRH plc,122.9700,N/A for download,37.08,535706508.00
DDOG,Datadog Inc.,119.0200,N/A for download,37.08,698790224.00
FIG,Figma Inc.,29.5700,N/A for download,37.08,440726065.00
NVT,nVent Electric plc,112.5000,N/A for download,37.40,376447500.00
CNQ,Canadian Natural Resources Limited,47.7900,N/A for download,37.49,471657192.30
Q,Qnity Electronics Inc.,97.2500,N/A for download,37.55,404229350.00
ONON,On Holding AG,45.0500,N/A for download,37.62,201472610.00
ILMN,Illumina Inc.,141.6500,N/A for download,37.91,269389970.00
CHWY,Chewy Inc.,33.7400,N/A for download,37.93,468041280.00
SYF,Synchrony Financial,80.1900,N/A for download,38.02,473906862.00
SOLS,Solstice Advanced Materials Inc.,60.8900,N/A for download,38.13,191237223.00
CAVA,CAVA Group Inc.,72.0900,N/A for download,38.53,153580536.00
IOT,Samsara Inc.,34.8900,N/A for download,38.60,279182802.00
TREX,Trex Company Inc.,43.7300,N/A for download,38.68,128675525.00
PHM,PulteGroup Inc.,130.2300,N/A for download,38.69,224803026.00
OSK,Oshkosh Corporation,152.2500,N/A for download,38.94,114248400.00
BBY,Best Buy Co. Inc.,67.7600,N/A for download,38.99,444132920.00
BTU,Peabody Energy Corporation,36.3600,N/A for download,39.02,111308868.00
ON,ON Semiconductor Corporation,60.3300,N/A for download,39.15,367675152.00
MNDY,monday.com Ltd.,126.7000,N/A for download,39.27,287203560.00
LYB,LyondellBasell Industries N.V.,50.9100,N/A for download,39.32,220654122.00
FND,Floor & Decor Holdings Inc.,76.0700,N/A for download,39.43,162782193.00
