Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
PYPL,PayPal Holdings Inc.,45.2000,N/A for download,30.01,660509001.20
PAYX,Paychex Inc.,93.5900,N/A for download,30.06,501680959.08
RBA,RB Global Inc.,98.1200,N/A for download,30.17,118734619.52
MDLN,Medline Inc.,42.2100,N/A for download,30.31,298351465.65
WH,Wyndham Hotels & Resorts Inc.,80.5900,N/A for download,30.45,112127687.65
BN,Brookfield Corporation,54.9500,N/A for download,30.55,110280528.75
LEN,Lennar Corporation,91.1100,N/A for download,30.60,199911102.03
FTI,TechnipFMC plc,70.3300,N/A for download,30.62,194742715.05
ILMN,Illumina Inc.,124.4000,N/A for download,30.66,119898834.80
GPC,Genuine Parts Company,105.2800,N/A for download,30.76,191762677.12
MMM,3M Company,143.9900,N/A for download,30.87,404925942.19
LULU,lululemon athletica inc.,151.3900,N/A for download,31.04,456551516.09
FWONK,Formula One Group,83.3400,N/A for download,31.10,114885440.10
BG,Bunge Global SA,125.7600,N/A for download,31.33,165929756.16
CLX,The Clorox Company,102.1800,N/A for download,31.36,223759281.72
CHKP,Check Point Software Technologies Ltd.,142.8200,N/A for download,31.42,114598339.54
HAL,Halliburton Company,38.7900,N/A for download,31.46,833334491.70
AKAM,Akamai Technologies Inc.,117.2500,N/A for download,31.50,626923321.50
TPR,Tapestry Inc.,141.4100,N/A for download,31.52,263997763.36
KR,The Kroger Co.,71.7900,N/A for download,31.60,357863386.56
BJ,BJ's Wholesale Club Holdings Inc.,100.5400,N/A for download,31.75,166062822.86
CVE,Cenovus Energy Inc.,36.0100,N/A for download,31.78,454184803.41
DD,DuPont de Nemours Inc.,46.0200,N/A for download,31.95,122971974.84
TRU,TransUnion,68.2400,N/A for download,32.00,103277009.12
CNM,Core & Main Inc.,49.6200,N/A for download,32.26,102252628.68
WYNN,Wynn Resorts Limited,99.4700,N/A for download,32.45,130801160.07
ALKS,Alkermes plc,29.9200,N/A for download,32.47,102300459.36
DAR,Darling Ingredients Inc.,58.9800,N/A for download,32.77,129372158.16
CRUS,Cirrus Logic Inc.,148.6900,N/A for download,32.77,258633616.35
BWA,BorgWarner Inc.,54.7600,N/A for download,32.93,110247377.08
JCI,Johnson Controls International plc,131.5700,N/A for download,33.20,568657907.58
TOL,Toll Brothers Inc.,133.2300,N/A for download,33.28,215225337.66
SGI,Somnigroup International Inc.,73.7600,N/A for download,33.29,165671008.32
APA,APA Corporation,42.8000,N/A for download,33.45,398428196.00
AR,Antero Resources Corporation,44.3300,N/A for download,33.48,188654737.70
