Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
SWKS,Skyworks Solutions Inc.,61.5500,N/A for download,30.21,168847653.00
CLX,The Clorox Company,97.6600,N/A for download,30.25,239035545.80
PTC,PTC Inc.,135.8300,N/A for download,30.33,174737281.03
A,Agilent Technologies Inc.,114.4200,N/A for download,30.41,299825023.80
MTN,Vail Resorts Inc.,123.5700,N/A for download,30.50,183590420.40
CNM,Core & Main Inc.,48.9500,N/A for download,30.59,156783178.75
NUVL,Nuvalent Inc.,108.0200,N/A for download,30.97,111294194.22
KNX,Knight-Swift Transportation Holdings Inc.,65.7700,N/A for download,31.00,282882886.61
BRO,Brown & Brown Inc.,67.5500,N/A for download,31.00,154134441.65
RRC,Range Resources Corporation,42.6400,N/A for download,31.20,167651099.20
BFAM,Bright Horizons Family Solutions Inc.,81.7000,N/A for download,31.36,101813968.10
AHR,American Healthcare REIT Inc.,50.5800,N/A for download,31.38,126702141.30
HALO,Halozyme Therapeutics Inc.,66.5900,N/A for download,31.47,158260990.32
PYPL,PayPal Holdings Inc.,49.7500,N/A for download,31.50,576172262.00
MDLN,Medline Inc.,46.2300,N/A for download,31.60,171388663.92
CDW,CDW Corporation,136.4700,N/A for download,31.65,376559214.54
PFGC,Performance Food Group Company,90.2200,N/A for download,31.83,101214930.96
DAR,Darling Ingredients Inc.,60.9400,N/A for download,31.84,124687627.68
DG,Dollar General Corporation,122.0600,N/A for download,31.86,280496321.20
WYNN,Wynn Resorts Limited,105.6100,N/A for download,32.02,180212481.56
AER,AerCap Holdings N.V.,139.1000,N/A for download,32.24,131543948.90
EOG,EOG Resources Inc.,133.8700,N/A for download,32.24,619056781.31
ORA,Ormat Technologies Inc.,113.6000,N/A for download,32.40,180648196.80
FISV,Fiserv Inc.,61.5500,N/A for download,32.44,295985517.65
ALSN,Allison Transmission Holdings Inc.,136.0000,N/A for download,32.56,102894200.00
SF,Stifel Financial Corp.,76.8900,N/A for download,32.80,218510615.40
NTR,Nutrien Ltd.,98.8700,N/A for download,32.87,162235881.87
GEHC,GE HealthCare Technologies Inc.,69.8900,N/A for download,32.90,230055165.75
FTI,TechnipFMC plc,72.4400,N/A for download,33.26,340325003.44
EQT,EQT Corporation,58.9300,N/A for download,33.61,573601106.93
SEIC,SEI Investments Company,91.0500,N/A for download,33.88,222757284.90
WLK,Westlake Corporation,112.2500,N/A for download,33.89,110335576.25
CTRA,Coterra Energy Inc.,33.6500,N/A for download,33.92,208475411.90
CVS,CVS Health Corporation,78.8600,N/A for download,34.00,711121075.18
PHM,PulteGroup Inc.,130.6400,N/A for download,34.06,313552330.00
DVN,Devon Energy Corporation,48.1500,N/A for download,34.09,539025238.35
BBY,Best Buy Co. Inc.,61.5000,N/A for download,34.13,171486600.00
HAL,Halliburton Company,39.6500,N/A for download,34.17,559908315.85
CRH,CRH plc,117.1600,N/A for download,34.23,656789704.36
EXEL,Exelixis Inc.,46.0500,N/A for download,34.25,111352307.70
JCI,Johnson Controls International plc,141.7300,N/A for download,34.26,386736099.86
TOL,Toll Brothers Inc.,149.2500,N/A for download,34.44,108062223.75
NTAP,NetApp Inc.,108.4000,N/A for download,34.54,265658048.00
BAH,Booz Allen Hamilton Holding Corporation,79.0100,N/A for download,34.63,132734034.65
GDDY,GoDaddy Inc.,84.7700,N/A for download,34.81,145993776.18
LEN,Lennar Corporation,94.1800,N/A for download,34.87,208738291.68
CTSH,Cognizant Technology Solutions Corporation,55.1000,N/A for download,34.90,509851264.90
TEVA,Teva Pharmaceutical Industries Limited,31.2100,N/A for download,34.99,112548534.49
GM,General Motors Company,78.5200,N/A for download,34.99,372308311.96
APG,APi Group Corporation,48.9400,N/A for download,35.07,109063866.68
DXCM,DexCom Inc.,62.7000,N/A for download,35.50,157114600.50
WFRD,Weatherford International plc,102.9300,N/A for download,35.93,222666822.12
AR,Antero Resources Corporation,38.2000,N/A for download,35.99,177152347.20
ABNB,Airbnb Inc.,141.8700,N/A for download,36.00,452470814.58
COP,ConocoPhillips,124.3700,N/A for download,36.09,989750016.33
CNC,Centene Corporation,41.0900,N/A for download,36.28,205241920.24
PDD,PDD Holdings Inc.,97.7700,N/A for download,36.36,786536674.05
CG,The Carlyle Group Inc.,49.0300,N/A for download,36.54,195591848.84
WHR,Whirlpool Corporation,54.2000,N/A for download,36.58,179651428.40
FAST,Fastenal Company,45.4500,N/A for download,36.71,237667458.15
ALLY,Ally Financial Inc.,45.0200,N/A for download,36.86,138793598.64
MTH,Meritage Homes Corporation,69.9000,N/A for download,37.04,119269461.30
EPAM,EPAM Systems Inc.,120.7700,N/A for download,37.15,295975628.26
DLTR,Dollar Tree Inc.,102.2500,N/A for download,37.75,225656956.50
OC,Owens Corning,125.6600,N/A for download,37.79,128799866.42
CVE,Cenovus Energy Inc.,36.1700,N/A for download,38.00,200380208.52
APO,Apollo Global Management Inc.,124.7700,N/A for download,38.28,564316119.27
SIGI,Selective Insurance Group Inc.,84.3800,N/A for download,38.35,123960464.12
EMR,Emerson Electric Co.,142.4400,N/A for download,38.42,379022869.20
CSGP,CoStar Group Inc.,37.3800,N/A for download,38.44,247703915.34
ILMN,Illumina Inc.,125.4400,N/A for download,38.51,188809653.76
MKC,McCormick & Company Incorporated,51.8900,N/A for download,38.72,140841187.14
OLLI,Ollie's Bargain Outlet Holdings Inc.,88.2500,N/A for download,38.75,106871897.25
LVS,Las Vegas Sands Corp.,51.9500,N/A for download,39.25,534618385.10
LYV,Live Nation Entertainment Inc.,153.2100,N/A for download,39.39,419681105.34
KKR,KKR & Co. Inc.,101.6400,N/A for download,39.47,485824157.28
TRI,Thomson Reuters Corporation,123.5100,N/A for download,39.53,154840164.15
IP,International Paper Company,33.5400,N/A for download,39.57,337507016.34
TPR,Tapestry Inc.,146.4500,N/A for download,39.82,198951153.40
FTNT,Fortinet Inc.,82.7600,N/A for download,40.27,448366038.16
EL,The Estée Lauder Companies Inc.,76.4000,N/A for download,40.51,191204140.80
OVV,Ovintiv Inc.,56.5800,N/A for download,40.60,136757367.96
APTV,Aptiv PLC,60.4100,N/A for download,40.73,117365333.33
ALV,Autoliv Inc.,116.3100,N/A for download,40.74,104212945.83
GPN,Global Payments Inc.,67.8600,N/A for download,41.03,151993506.60
TRU,TransUnion,73.0800,N/A for download,41.09,152955197.64
TMHC,Taylor Morrison Home Corporation,64.3300,N/A for download,41.23,110120351.32
DAL,Delta Air Lines Inc.,68.3700,N/A for download,41.66,592805640.24
CHKP,Check Point Software Technologies Ltd.,133.8200,N/A for download,41.69,181718594.06
OXY,Occidental Petroleum Corporation,57.8300,N/A for download,41.80,562757782.69
BBIO,BridgeBio Pharma Inc.,71.6700,N/A for download,41.82,171778799.34
ABX,Barrick Mining Corporation,55.0600,N/A for download,41.95,115070224.36
ETSY,Etsy Inc.,63.4800,N/A for download,41.97,180276534.60
PPG,PPG Industries Inc.,110.2900,N/A for download,41.99,185335286.44
RVTY,Revvity Inc.,87.1500,N/A for download,42.18,234381297.15
FIS,Fidelity National Information Services Inc.,45.7400,N/A for download,42.27,194510356.28
FLUT,Flutter Entertainment plc,106.0500,N/A for download,42.55,179010066.90
ARE,Alexandria Real Estate Equities Inc.,46.3800,N/A for download,42.58,122095257.24
SW,Smurfit Westrock Plc,40.5200,N/A for download,42.74,191797003.32
IR,Ingersoll Rand Inc.,84.9500,N/A for download,42.90,331148012.40
SOLS,Solstice Advanced Materials Inc.,81.0500,N/A for download,42.96,143733178.45
CART,Maplebear Inc.,42.6700,N/A for download,43.06,101720074.26
P,Everpure Inc.,69.9800,N/A for download,43.08,182535832.00
WMS,Advanced Drainage Systems Inc.,153.0200,N/A for download,43.18,106239184.66
ZM,Zoom Communications Inc.,90.0100,N/A for download,43.20,343022619.39
SE,Sea Limited,83.3500,N/A for download,43.37,282174006.85
TPG,TPG Inc.,43.4900,N/A for download,43.44,151980154.00
BIDU,Baidu Inc.,121.5300,N/A for download,43.45,189061547.34
CNQ,Canadian Natural Resources Limited,62.2100,N/A for download,43.60,445882274.33
MANH,Manhattan Associates Inc.,138.3200,N/A for download,43.72,162726978.96
CHDN,Churchill Downs Incorporated,97.9100,N/A for download,43.86,195614878.55
HXL,Hexcel Corporation,91.3200,N/A for download,43.95,293433624.72
XYZ,Block Inc.,69.9300,N/A for download,44.02,262346590.80
CROX,Crocs Inc.,104.2200,N/A for download,44.31,102123093.60
DECK,Deckers Outdoor Corporation,107.7100,N/A for download,44.43,157049258.25
NEM,Newmont Corporation,111.0600,N/A for download,44.46,998466938.28
AMCR,Amcor plc,39.6400,N/A for download,44.65,153182041.20
JD,JD.com Inc.,29.9800,N/A for download,44.79,271420092.56
HAS,Hasbro Inc.,96.5800,N/A for download,44.89,276677748.16
IBKR,Interactive Brokers Group Inc.,75.9000,N/A for download,44.98,325363034.70
