Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
SBUX,Starbucks Corporation,96.5100,N/A for download,30.15,630940687.68
ALLY,Ally Financial Inc.,40.5100,N/A for download,30.16,173091209.02
FAST,Fastenal Company,45.4600,N/A for download,30.19,241788420.22
FITB,Fifth Third Bancorp,50.2000,N/A for download,30.24,426438709.00
ZION,Zions Bancorporation National Association,59.2000,N/A for download,30.29,120698617.60
MO,Altria Group Inc.,69.2500,N/A for download,30.30,488187362.25
PAYX,Paychex Inc.,88.4800,N/A for download,30.37,364616966.56
HXL,Hexcel Corporation,92.4300,N/A for download,30.40,114466051.44
PRU,Prudential Financial Inc.,100.3900,N/A for download,30.43,285991734.73
MET,MetLife Inc.,75.3400,N/A for download,30.66,281458110.26
QSR,Restaurant Brands International Inc.,68.8100,N/A for download,30.73,161089026.70
CTRI,Centuri Holdings Inc.,30.9600,N/A for download,30.74,144068149.44
PPG,PPG Industries Inc.,125.5500,N/A for download,30.81,193988058.30
CRH,CRH plc,122.6600,N/A for download,30.94,559200439.02
OKE,ONEOK Inc.,82.8900,N/A for download,31.37,713701550.25
ATD,Alimentation Couche-Tard Inc.,84.3600,N/A for download,31.41,117118759.56
URBN,Urban Outfitters Inc.,64.8900,N/A for download,31.82,109854811.71
OC,Owens Corning,126.6300,N/A for download,31.83,279765051.93
SUPN,Supernus Pharmaceuticals Inc.,53.3000,N/A for download,31.90,117714275.90
MKC,McCormick & Company Incorporated,70.0000,N/A for download,32.06,105464730.00
WBS,Webster Financial Corporation,72.4200,N/A for download,32.31,504319337.46
KR,The Kroger Co.,69.7600,N/A for download,32.40,398398034.56
SLB,SLB N.V.,51.8500,N/A for download,32.63,663033637.90
TFX,Teleflex Incorporated,112.1200,N/A for download,32.81,106701128.28
DLTR,Dollar Tree Inc.,131.7100,N/A for download,32.82,260378816.10
BBY,Best Buy Co. Inc.,62.7300,N/A for download,32.99,257284272.15
ONON,On Holding AG,46.7900,N/A for download,33.05,155443258.13
HSIC,Henry Schein Inc.,83.3500,N/A for download,33.08,381475196.45
MTN,Vail Resorts Inc.,141.8400,N/A for download,33.18,109843165.44
CF,CF Industries Holdings Inc.,96.1100,N/A for download,33.37,220781681.47
RGEN,Repligen Corporation,134.6700,N/A for download,33.39,298886598.00
FRO,Frontline plc,36.5200,N/A for download,33.44,172863731.48
VLTO,Veralto Corporation,93.6500,N/A for download,33.46,204659432.25
BK,The Bank of New York Mellon Corporation,116.5500,N/A for download,33.58,483576789.15
