Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
BBY,Best Buy Co. Inc.,65.7300,N/A for download,30.06,317811123.00
AER,AerCap Holdings N.V.,147.4500,N/A for download,30.17,252139500.00
CLX,The Clorox Company,104.5800,N/A for download,30.32,302842764.00
RRC,Range Resources Corporation,41.7100,N/A for download,30.39,199035949.00
CYTK,Cytokinetics Incorporated,66.7100,N/A for download,30.43,100011632.00
SSNC,SS&C Technologies Holdings Inc.,72.1100,N/A for download,30.45,169444078.00
SWKS,Skyworks Solutions Inc.,58.9900,N/A for download,30.46,192154026.00
NBIX,Neurocrine Biosciences Inc.,133.2500,N/A for download,30.46,230309300.00
ADM,Archer-Daniels-Midland Company,67.0400,N/A for download,30.57,285402688.00
VNOM,Viper Energy Inc.,45.4000,N/A for download,30.59,144925880.00
SNDR,Schneider National Inc.,29.3900,N/A for download,30.90,160204890.00
PAYX,Paychex Inc.,91.9600,N/A for download,30.90,295706576.00
MLI,Mueller Industries Inc.,122.1300,N/A for download,30.90,275647410.00
ROIV,Roivant Sciences Ltd.,29.8300,N/A for download,30.97,193981507.00
NYT,The New York Times Company,79.4800,N/A for download,30.98,278299220.00
MTCH,Match Group Inc.,35.5100,N/A for download,31.04,135438691.00
HALO,Halozyme Therapeutics Inc.,69.2900,N/A for download,31.17,116012247.00
NDAQ,Nasdaq Inc.,88.6100,N/A for download,31.22,249773868.00
PFGC,Performance Food Group Company,93.5000,N/A for download,31.32,169328500.00
SBUX,Starbucks Corporation,100.0000,N/A for download,31.33,813370000.00
MDLN,Medline Inc.,47.6400,N/A for download,31.36,338315460.00
BRO,Brown & Brown Inc.,67.7200,N/A for download,31.51,156941100.00
TFX,Teleflex Incorporated,131.5800,N/A for download,31.61,165632904.00
NTAP,NetApp Inc.,104.5300,N/A for download,31.70,223610576.00
EPAM,EPAM Systems Inc.,131.3400,N/A for download,31.81,191992812.00
FISV,Fiserv Inc.,63.9700,N/A for download,32.18,330040421.00
EQT,EQT Corporation,58.4800,N/A for download,32.31,615133576.00
EMN,Eastman Chemical Company,73.7800,N/A for download,32.43,133984480.00
DD,DuPont de Nemours Inc.,47.3500,N/A for download,32.48,165843375.00
TRMB,Trimble Inc.,69.2900,N/A for download,32.80,105320800.00
PTC,PTC Inc.,139.7400,N/A for download,32.82,119910894.00
CVS,CVS Health Corporation,77.3000,N/A for download,32.87,671242280.00
HAL,Halliburton Company,37.1500,N/A for download,32.95,569431485.00
MGM,MGM Resorts International,38.5900,N/A for download,33.00,166666351.00
WYNN,Wynn Resorts Limited,109.1900,N/A for download,33.05,171886898.00
EOG,EOG Resources Inc.,128.4300,N/A for download,33.16,931027599.00
PTCT,PTC Therapeutics Inc.,72.4300,N/A for download,33.24,108673972.00
DHI,D.R. Horton Inc.,149.8100,N/A for download,33.28,507721071.00
GEHC,GE HealthCare Technologies Inc.,74.6600,N/A for download,33.32,258420658.00
CTRA,Coterra Energy Inc.,30.8900,N/A for download,33.45,347080040.00
CG,The Carlyle Group Inc.,52.6800,N/A for download,33.52,202733712.00
PYPL,PayPal Holdings Inc.,50.8100,N/A for download,33.74,953119385.00
MWA,Mueller Water Products Inc.,29.0700,N/A for download,33.78,134114445.00
CCK,Crown Holdings Inc.,107.1500,N/A for download,34.22,112003895.00
AR,Antero Resources Corporation,36.6800,N/A for download,34.26,291184180.00
DAR,Darling Ingredients Inc.,57.9500,N/A for download,34.36,274109295.00
IFF,International Flavors & Fragrances Inc.,75.8800,N/A for download,34.55,215021156.00
AOS,A. O. Smith Corporation,64.8200,N/A for download,34.73,157019968.00
TEVA,Teva Pharmaceutical Industries Limited,32.4000,N/A for download,34.82,146195280.00
MAS,Masco Corporation,66.5800,N/A for download,34.83,204700210.00
CNM,Core & Main Inc.,50.7900,N/A for download,35.50,359217354.00
DXCM,DexCom Inc.,63.9800,N/A for download,35.53,501033778.00
ZWS,Zurn Elkay Water Solutions Corporation,47.7500,N/A for download,35.64,164016475.00
ICLR,ICON Public Limited Company,119.6800,N/A for download,36.24,140719744.00
BX,Blackstone Inc.,129.0800,N/A for download,36.49,985938856.00
GDDY,GoDaddy Inc.,85.7200,N/A for download,36.59,210999780.00
PHM,PulteGroup Inc.,126.5300,N/A for download,36.65,341681612.00
ALLY,Ally Financial Inc.,45.3600,N/A for download,36.98,344559096.00
MOH,Molina Healthcare Inc.,148.9700,N/A for download,37.04,148180459.00
HAS,Hasbro Inc.,97.1500,N/A for download,37.07,144122025.00
ABX,Barrick Mining Corporation,59.3500,N/A for download,37.10,158804219.40
CRH,CRH plc,117.0500,N/A for download,37.14,600747420.00
ILMN,Illumina Inc.,134.5000,N/A for download,37.32,206766850.00
JCI,Johnson Controls International plc,140.8700,N/A for download,37.34,504666775.00
APG,APi Group Corporation,46.7500,N/A for download,37.53,393345150.00
