Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
SPR,Spirit AeroSystems Holdings Inc.,39.5000,N/A for download,30.21,448370978.00
WRB,W. R. Berkley Corporation,66.9400,N/A for download,30.23,206375149.78
OVV,Ovintiv Inc.,41.4300,N/A for download,30.28,114827719.44
OMC,Omnicom Group Inc.,73.2400,N/A for download,30.33,375311202.48
PLNT,Planet Fitness Inc.,107.8200,N/A for download,30.33,113533489.62
ABNB,Airbnb Inc.,125.3900,N/A for download,30.38,452537650.99
EXE,Expand Energy Corporation,117.4600,N/A for download,30.58,387305204.02
NKE,NIKE Inc.,63.3300,N/A for download,30.61,588980906.04
SFM,Sprouts Farmers Market Inc.,83.2400,N/A for download,30.66,113363973.32
PYPL,PayPal Holdings Inc.,60.7800,N/A for download,30.67,803192383.44
DXCM,DexCom Inc.,66.3300,N/A for download,30.72,340671609.63
SITE,SiteOne Landscape Supply Inc.,125.5900,N/A for download,30.98,104598887.40
APO,Apollo Global Management Inc.,143.8900,N/A for download,31.02,723169124.83
EXEL,Exelixis Inc.,41.8700,N/A for download,31.16,121019415.07
BBY,Best Buy Co. Inc.,73.1700,N/A for download,31.23,312372607.95
OC,Owens Corning,111.4100,N/A for download,31.31,127739697.93
INCY,Incyte Corporation,95.1600,N/A for download,31.33,233700589.20
TSN,Tyson Foods Inc.,55.9100,N/A for download,31.47,159294243.29
BWA,BorgWarner Inc.,42.1200,N/A for download,31.62,111767273.28
MASI,Masimo Corporation,138.6200,N/A for download,31.93,148070002.64
FCX,Freeport-McMoRan Inc.,44.8000,N/A for download,32.05,461892569.60
TPR,Tapestry Inc.,118.2100,N/A for download,32.14,352583784.90
TGT,Target Corporation,93.6200,N/A for download,32.14,435379716.38
SW,Smurfit Westrock Plc,35.3100,N/A for download,32.21,114978010.95
CHWY,Chewy Inc.,34.8400,N/A for download,32.26,478680486.96
BAH,Booz Allen Hamilton Holding Corporation,90.5300,N/A for download,32.33,282821513.92
USFD,US Foods Holding Corp.,75.3600,N/A for download,32.43,148651443.36
TWLO,Twilio Inc.,129.6500,N/A for download,32.46,235077620.15
IFF,International Flavors & Fragrances Inc.,64.5400,N/A for download,32.61,115913130.06
SCCO,Southern Copper Corporation,140.4000,N/A for download,32.62,134164836.00
VVV,Valvoline Inc.,30.0000,N/A for download,32.71,109890960.00
GEHC,GE HealthCare Technologies Inc.,83.0300,N/A for download,32.79,228296132.86
PDD,PDD Holdings Inc.,117.1400,N/A for download,32.89,562720177.64
NVT,nVent Electric plc,107.4200,N/A for download,32.94,239046559.90
CART,Maplebear Inc.,46.2400,N/A for download,32.97,268562567.36
TTD,The Trade Desk Inc.,39.4000,N/A for download,33.03,345331189.40
OPCH,Option Care Health Inc.,32.2200,N/A for download,33.21,102901400.64
SWKS,Skyworks Solutions Inc.,68.5400,N/A for download,33.24,169182765.20
WYNN,Wynn Resorts Limited,124.2200,N/A for download,33.30,173969861.56
ARM,Arm Holdings plc,141.9300,N/A for download,33.37,326920000.77
MHK,Mohawk Industries Inc.,106.5600,N/A for download,33.42,124488720.00
CRBG,Corebridge Financial Inc.,30.6900,N/A for download,33.43,200595486.96
MIDD,The Middleby Corporation,129.0000,N/A for download,33.45,157316274.00
KKR,KKR & Co. Inc.,135.7800,N/A for download,33.73,784128413.76
RVMD,Revolution Medicines Inc.,77.8100,N/A for download,33.82,176239650.00
LYV,Live Nation Entertainment Inc.,139.0700,N/A for download,33.98,327324191.55
ANET,Arista Networks Inc.,130.0400,N/A for download,34.13,679841967.80
MGM,MGM Resorts International,35.8900,N/A for download,34.18,118549766.38
APH,Amphenol Corporation,138.5800,N/A for download,34.23,775720674.04
APTV,Aptiv PLC,76.3500,N/A for download,34.30,123434968.65
IONS,Ionis Pharmaceuticals Inc.,78.8600,N/A for download,34.43,147179335.82
SHAK,Shake Shack Inc.,79.2000,N/A for download,34.48,209249330.40
CNM,Core & Main Inc.,51.5600,N/A for download,34.51,301146852.92
RRC,Range Resources Corporation,37.5400,N/A for download,34.56,111931854.26
BMY,Bristol-Myers Squibb Company,50.6500,N/A for download,34.59,644035161.95
GFS,GlobalFoundries Inc.,39.9600,N/A for download,34.79,101323694.88
PHM,PulteGroup Inc.,123.0400,N/A for download,34.83,208563012.32
TOL,Toll Brothers Inc.,132.9800,N/A for download,35.03,405159341.62
IP,International Paper Company,37.5800,N/A for download,35.04,172853682.02
EL,The Estée Lauder Companies Inc.,102.6400,N/A for download,35.24,267376892.08
AAON,AAON Inc.,81.6500,N/A for download,35.43,119277014.45
DIS,The Walt Disney Company,107.0200,N/A for download,35.58,914957002.04
TOST,Toast Inc.,34.5800,N/A for download,35.83,188518195.32
DDOG,Datadog Inc.,152.5700,N/A for download,35.88,430954409.38
RBLX,Roblox Corporation,99.0000,N/A for download,35.91,579093768.00
DECK,Deckers Outdoor Corporation,100.8100,N/A for download,36.21,243981571.72
FLR,Fluor Corporation,43.4000,N/A for download,36.38,100091944.40
EQT,EQT Corporation,58.5200,N/A for download,36.50,354094922.72
COO,The Cooper Companies Inc.,78.5100,N/A for download,36.52,304473477.99
LUV,Southwest Airlines Co.,38.1500,N/A for download,36.70,337146161.45
BRZE,Braze Inc.,30.6500,N/A for download,36.82,160002133.70
TECH,Bio-Techne Corporation,58.8200,N/A for download,36.97,107988814.40
CROX,Crocs Inc.,85.7200,N/A for download,36.97,101004304.60
EMN,Eastman Chemical Company,61.2100,N/A for download,37.00,128306688.12
TPG,TPG Inc.,65.4800,N/A for download,37.21,140460100.32
FOUR,Shift4 Payments Inc.,66.9000,N/A for download,37.28,100622751.30
