Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
IRM,Iron Mountain Incorporated,82.6300,N/A for download,30.10,101241168.05
EQT,EQT Corporation,54.5400,N/A for download,30.27,388063226.16
KKR,KKR & Co. Inc.,129.4200,N/A for download,30.28,298512147.96
COO,The Cooper Companies Inc.,82.2000,N/A for download,30.33,163530241.80
LEN,Lennar Corporation,103.9200,N/A for download,30.44,242273788.08
DKNG,DraftKings Inc.,34.5400,N/A for download,30.56,239242104.42
STZ,Constellation Brands Inc.,138.5100,N/A for download,30.70,264132060.03
CNC,Centene Corporation,40.8100,N/A for download,30.96,159037957.54
DHI,D.R. Horton Inc.,145.9600,N/A for download,31.00,211278121.72
OMC,Omnicom Group Inc.,80.4700,N/A for download,31.25,435530597.45
COP,ConocoPhillips,92.6300,N/A for download,31.73,486900887.78
FLR,Fluor Corporation,40.4000,N/A for download,31.79,130301473.60
CRH,CRH plc,127.3500,N/A for download,31.90,790498381.50
CHWY,Chewy Inc.,33.2600,N/A for download,32.04,235998358.86
K,Kinross Gold Corporation,38.6200,N/A for download,32.25,214939841.72
SW,Smurfit Westrock Plc,38.6800,N/A for download,32.54,137513047.28
ARM,Arm Holdings plc,110.5100,N/A for download,32.66,369950790.68
WRB,W. R. Berkley Corporation,70.7900,N/A for download,32.79,115509034.06
DVN,Devon Energy Corporation,36.1800,N/A for download,32.86,214314545.52
UAL,United Airlines Holdings Inc.,111.4500,N/A for download,33.13,462456425.40
XYZ,Block Inc.,65.9200,N/A for download,33.25,277963677.44
EL,The Estée Lauder Companies Inc.,106.7000,N/A for download,33.34,271277067.60
MNDY,monday.com Ltd.,145.3800,N/A for download,33.62,124950911.64
UBER,Uber Technologies Inc.,81.5000,N/A for download,33.67,983920241.50
ENPH,Enphase Energy Inc.,33.1300,N/A for download,33.72,132827048.84
EXE,Expand Energy Corporation,111.7800,N/A for download,33.78,208637705.34
RBLX,Roblox Corporation,81.5200,N/A for download,33.93,369035741.20
APH,Amphenol Corporation,136.9000,N/A for download,34.12,599223073.40
INCY,Incyte Corporation,99.2900,N/A for download,34.79,121726660.59
SE,Sea Limited,130.8900,N/A for download,35.03,604172925.87
EAT,Brinker International Inc.,143.3000,N/A for download,35.04,117268551.90
CART,Maplebear Inc.,45.3700,N/A for download,35.05,143796222.44
URBN,Urban Outfitters Inc.,76.4300,N/A for download,35.27,112037819.84
LINE,Lineage Inc.,34.3400,N/A for download,35.49,198443270.86
CAVA,CAVA Group Inc.,59.9600,N/A for download,35.76,226373583.60
ANET,Arista Networks Inc.,134.1500,N/A for download,36.65,831685328.05
CROX,Crocs Inc.,85.9400,N/A for download,36.70,176866668.50
ROKU,Roku Inc.,111.2400,N/A for download,36.97,320455408.68
OVV,Ovintiv Inc.,38.7900,N/A for download,36.99,105639483.51
TEM,Tempus AI Inc.,61.4700,N/A for download,37.09,238315686.21
LYB,LyondellBasell Industries N.V.,43.4500,N/A for download,37.52,289351190.70
GLW,Corning Incorporated,89.0000,N/A for download,38.02,229694760.00
MIDD,The Middleby Corporation,151.7500,N/A for download,38.40,108564529.75
SHAK,Shake Shack Inc.,81.9200,N/A for download,38.48,110912634.88
CCO,Cameco Corporation,127.1800,N/A for download,39.19,162522304.56
NEM,Newmont Corporation,99.8100,N/A for download,39.26,956075398.74
DLTR,Dollar Tree Inc.,123.9300,N/A for download,39.36,315598279.05
BIDU,Baidu Inc.,126.8100,N/A for download,39.64,297097569.36
DELL,Dell Technologies Inc.,127.4600,N/A for download,40.00,396652078.58
SMCI,Super Micro Computer Inc.,30.0800,N/A for download,40.26,589428699.52
BAH,Booz Allen Hamilton Holding Corporation,85.1200,N/A for download,40.60,129660401.92
DOCU,DocuSign Inc.,69.4700,N/A for download,40.65,112211973.26
