Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
EBAY,eBay Inc.,92.3800,N/A for download,30.13,394263243.96
IONS,Ionis Pharmaceuticals Inc.,84.5900,N/A for download,30.19,123596986.70
LYV,Live Nation Entertainment Inc.,141.3400,N/A for download,30.32,404892881.82
GDDY,GoDaddy Inc.,94.0200,N/A for download,30.39,216057395.88
FTV,Fortive Corporation,54.3500,N/A for download,30.43,308144716.60
SGI,Somnigroup International Inc.,92.7800,N/A for download,30.44,140775743.46
TGT,Target Corporation,111.3000,N/A for download,30.47,931960644.30
XYL,Xylem Inc.,138.5700,N/A for download,30.48,150007567.80
FAST,Fastenal Company,46.3400,N/A for download,30.52,652940470.42
STT,State Street Corporation,130.0900,N/A for download,30.55,280082989.46
A,Agilent Technologies Inc.,132.1400,N/A for download,30.58,325441923.98
IMO,Imperial Oil Limited,145.7000,N/A for download,30.58,135447528.10
GIS,General Mills Inc.,46.5000,N/A for download,30.62,460572502.50
EL,The Estée Lauder Companies Inc.,116.2700,N/A for download,30.64,411992862.05
GILD,Gilead Sciences Inc.,143.2800,N/A for download,30.78,980062709.76
TW,Tradeweb Markets Inc.,99.4800,N/A for download,31.22,191388179.28
FITB,Fifth Third Bancorp,52.7500,N/A for download,31.34,962898605.50
MGM,MGM Resorts International,34.1700,N/A for download,31.36,212970538.92
DG,Dollar General Corporation,148.0400,N/A for download,31.43,643638097.24
PNFP,Pinnacle Financial Partners Inc.,99.0000,N/A for download,31.56,160868763.00
ULS,UL Solutions Inc.,70.6200,N/A for download,31.60,114348963.30
AOS,A. O. Smith Corporation,76.3400,N/A for download,31.67,149403868.90
PTC,PTC Inc.,149.2500,N/A for download,31.68,268670298.00
AIG,American International Group Inc.,74.1300,N/A for download,32.05,320278368.48
MAS,Masco Corporation,68.0500,N/A for download,32.26,192181025.75
CROX,Crocs Inc.,86.3200,N/A for download,32.28,108102334.08
BRO,Brown & Brown Inc.,71.9600,N/A for download,32.33,255739651.44
USFD,US Foods Holding Corp.,87.8900,N/A for download,32.36,399409689.03
CFG,Citizens Financial Group Inc.,65.9700,N/A for download,32.51,447912880.65
RGEN,Repligen Corporation,150.2300,N/A for download,32.53,159664594.23
HRB,H&R Block Inc.,37.2000,N/A for download,32.59,161737490.40
CP,Canadian Pacific Kansas City Limited,104.4300,N/A for download,32.60,262842477.75
CRUS,Cirrus Logic Inc.,124.5800,N/A for download,32.77,114085629.96
MO,Altria Group Inc.,64.1600,N/A for download,32.84,800620688.32
SWK,Stanley Black & Decker Inc.,80.9600,N/A for download,32.87,242074286.08
BN,Brookfield Corporation,60.8300,N/A for download,32.88,221686418.80
CNX,CNX Resources Corporation,38.3300,N/A for download,33.06,106067964.23
BALL,Ball Corporation,61.7700,N/A for download,33.12,363608116.68
PCH,PotlatchDeltic Corporation,41.7300,N/A for download,33.13,554186209.59
HALO,Halozyme Therapeutics Inc.,76.4800,N/A for download,33.16,288433842.24
GMED,Globus Medical Inc.,87.4500,N/A for download,33.21,102959957.10
PDD,PDD Holdings Inc.,103.3200,N/A for download,33.28,629428642.92
VNOM,Viper Energy Inc.,41.8800,N/A for download,33.28,117013348.20
OC,Owens Corning,124.9600,N/A for download,33.58,378512462.24
DOX,Amdocs Limited,74.0200,N/A for download,33.59,236429798.68
FLR,Fluor Corporation,46.4000,N/A for download,33.75,122565553.60
OKE,ONEOK Inc.,78.2700,N/A for download,33.79,442703964.51
PAYC,Paycom Software Inc.,124.3300,N/A for download,34.04,237773789.53
TTEK,Tetra Tech Inc.,39.0200,N/A for download,34.11,158699997.90
BBY,Best Buy Co. Inc.,65.5700,N/A for download,34.23,218972588.68
WAL,Western Alliance Bancorporation,91.3500,N/A for download,34.31,134954186.85
HTHT,H World Group Limited,48.1700,N/A for download,34.35,113271995.85
SN,SharkNinja Inc.,119.4300,N/A for download,34.35,144889729.11
OXY,Occidental Petroleum Corporation,45.2600,N/A for download,34.50,514217823.94
CELH,Celsius Holdings Inc.,50.3600,N/A for download,34.51,190709744.44
TOL,Toll Brothers Inc.,146.4600,N/A for download,34.66,313494993.72
ABNB,Airbnb Inc.,122.0750,N/A for download,34.67,834321221.27
BKR,Baker Hughes Company,58.0000,N/A for download,34.75,534013656.00
BJ,BJ's Wholesale Club Holdings Inc.,95.8000,N/A for download,34.83,215280610.40
RRC,Range Resources Corporation,36.1600,N/A for download,35.39,149074951.68
AMCR,Amcor plc,44.9200,N/A for download,35.42,401593873.84
JEF,Jefferies Financial Group Inc.,57.9200,N/A for download,35.46,195781184.00
OVV,Ovintiv Inc.,44.1100,N/A for download,35.52,624958066.92
ESAB,ESAB Corporation,117.8700,N/A for download,35.56,112446094.08
COP,ConocoPhillips,104.9100,N/A for download,35.56,980547085.05
GPN,Global Payments Inc.,67.2100,N/A for download,35.61,403312558.22
FLUT,Flutter Entertainment plc,153.2000,N/A for download,35.79,525352980.40
BAM,Brookfield Asset Management Ltd.,64.5300,N/A for download,35.79,173604478.23
CNM,Core & Main Inc.,55.2500,N/A for download,35.84,112234684.25
BBIO,BridgeBio Pharma Inc.,78.1800,N/A for download,35.93,103235595.48
DLTR,Dollar Tree Inc.,119.6900,N/A for download,35.93,424222413.67
EDU,New Oriental Education & Technology Group Inc.,63.5100,N/A for download,35.98,121296732.84
TXT,Textron Inc.,88.6300,N/A for download,36.10,199637125.14
FISV,Fiserv Inc.,58.1200,N/A for download,36.24,996345638.60
TRMB,Trimble Inc.,64.6200,N/A for download,36.24,168966308.16
VIK,Viking Holdings Ltd,73.8100,N/A for download,36.29,192048896.16
TECH,Bio-Techne Corporation,64.6300,N/A for download,36.41,232167505.28
INCY,Incyte Corporation,100.9200,N/A for download,36.43,156685969.92
CG,The Carlyle Group Inc.,58.2700,N/A for download,36.44,407806615.63
FLEX,Flex Ltd.,65.9900,N/A for download,36.46,430176337.89
CF,CF Industries Holdings Inc.,92.5000,N/A for download,36.55,170790890.00
PB,Prosperity Bancshares Inc.,70.7800,N/A for download,36.60,110509875.70
DAL,Delta Air Lines Inc.,70.4400,N/A for download,36.73,705444202.56
CRH,CRH plc,122.0100,N/A for download,36.75,793690423.26
GIBA,CGI Inc.,108.7000,N/A for download,37.03,125613720.00
IBKR,Interactive Brokers Group Inc.,74.9300,N/A for download,37.06,410751648.65
CGNX,Cognex Corporation,40.8500,N/A for download,37.07,114738703.85
ROKU,Roku Inc.,93.8800,N/A for download,37.09,387833582.44
ATRL,AtkinsRéalis Group Inc.,105.2200,N/A for download,37.17,153906135.76
BROS,Dutch Bros Inc.,53.4900,N/A for download,37.18,349162714.74
DINO,HF Sinclair Corporation,54.6300,N/A for download,37.23,169109186.31
AS,Amer Sports Inc.,35.9500,N/A for download,37.29,247784368.40
NVT,nVent Electric plc,119.4300,N/A for download,37.42,357071575.14
PSX,Phillips 66,148.0900,N/A for download,37.51,631087904.44
CNQ,Canadian Natural Resources Limited,51.1100,N/A for download,37.65,319708638.55
DVN,Devon Energy Corporation,41.1100,N/A for download,37.65,988079384.43
CART,Maplebear Inc.,36.0800,N/A for download,37.68,197136537.84
ZG,Zillow Group Inc.,58.7000,N/A for download,37.70,100735011.30
EXEL,Exelixis Inc.,42.5900,N/A for download,37.86,101954752.94
HLNE,Hamilton Lane Incorporated,136.0900,N/A for download,38.00,211905194.64
ARE,Alexandria Real Estate Equities Inc.,53.8200,N/A for download,38.15,127581709.32
MC,Moelis & Company,69.3800,N/A for download,38.26,104458250.48
ELF,e.l.f. Beauty Inc.,84.8100,N/A for download,38.28,192197524.53
LSCC,Lattice Semiconductor Corporation,81.4400,N/A for download,38.47,140121184.80
EMN,Eastman Chemical Company,75.9000,N/A for download,38.49,285582402.60
NTR,Nutrien Ltd.,95.9800,N/A for download,38.52,156970395.02
OLLI,Ollie's Bargain Outlet Holdings Inc.,108.3400,N/A for download,38.63,136102775.04
FIS,Fidelity National Information Services Inc.,50.9400,N/A for download,38.92,404254491.30
SW,Smurfit Westrock Plc,40.9000,N/A for download,38.92,305142711.80
TSCO,Tractor Supply Company,53.4700,N/A for download,38.95,356797556.85
THO,THOR Industries Inc.,118.2300,N/A for download,39.03,118037639.79
ARM,Arm Holdings plc,104.5500,N/A for download,39.14,737916722.85
EXE,Expand Energy Corporation,108.5000,N/A for download,39.19,239101233.00
SFM,Sprouts Farmers Market Inc.,68.1100,N/A for download,39.64,277139930.55
TEX,Terex Corporation,63.1700,N/A for download,39.73,187147315.66
SHOO,Steven Madden Ltd.,42.2200,N/A for download,39.79,105323363.04
KMX,CarMax Inc.,45.1700,N/A for download,39.83,120035435.55
SHAK,Shake Shack Inc.,93.6700,N/A for download,39.94,147136086.64
TSEM,Tower Semiconductor Ltd.,136.4000,N/A for download,40.00,275096157.60
UAL,United Airlines Holdings Inc.,110.8600,N/A for download,40.07,936464019.62
SSNC,SS&C Technologies Holdings Inc.,73.4900,N/A for download,40.15,339027228.07
MKC,McCormick & Company Incorporated,63.2900,N/A for download,40.20,295628665.93
PRKS,United Parks & Resorts Inc.,34.9200,N/A for download,40.23,161006447.16
QRVO,Qorvo Inc.,78.8000,N/A for download,40.70,159593009.60
