Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
ETR,Entergy Corporation,114.5700,N/A for download,30.03,316893287.52
BN,Brookfield Corporation,56.7200,N/A for download,30.87,144553472.40
PHM,PulteGroup Inc.,119.8300,N/A for download,30.89,123549523.20
GPC,Genuine Parts Company,105.1500,N/A for download,30.91,169412422.50
OVV,Ovintiv Inc.,59.4200,N/A for download,31.15,166232976.06
IRM,Iron Mountain Incorporated,104.3600,N/A for download,31.29,113760122.64
DD,DuPont de Nemours Inc.,45.5700,N/A for download,31.42,120562498.35
TOU,Tourmaline Oil Corp.,63.8700,N/A for download,31.42,198283329.21
DHI,D.R. Horton Inc.,141.7200,N/A for download,31.46,264372707.76
GWRE,Guidewire Software Inc.,147.8300,N/A for download,31.51,123089614.69
FWONK,Formula One Group,86.2000,N/A for download,31.51,103159160.40
CLX,The Clorox Company,104.8900,N/A for download,31.52,241825258.57
WYNN,Wynn Resorts Limited,102.7100,N/A for download,31.56,100388240.45
PYPL,PayPal Holdings Inc.,45.4800,N/A for download,32.01,500588718.24
RCIB,Rogers Communications Inc.,47.8400,N/A for download,32.04,202147824.32
GEHC,GE HealthCare Technologies Inc.,70.4000,N/A for download,32.39,163817350.40
IR,Ingersoll Rand Inc.,78.7000,N/A for download,32.40,160920172.30
EQT,EQT Corporation,60.4000,N/A for download,32.44,278066318.80
EXE,Expand Energy Corporation,103.5500,N/A for download,32.48,342376788.05
PDD,PDD Holdings Inc.,100.9100,N/A for download,32.54,423414020.87
ADM,Archer-Daniels-Midland Company,73.3800,N/A for download,32.77,130077277.14
FTI,TechnipFMC plc,71.5900,N/A for download,32.80,178644970.10
CSGP,CoStar Group Inc.,41.1750,N/A for download,33.22,225519427.80
JCI,Johnson Controls International plc,133.7500,N/A for download,33.42,186502070.00
DAR,Darling Ingredients Inc.,63.8900,N/A for download,33.51,136957670.72
CRH,CRH plc,106.3300,N/A for download,33.54,203344216.04
BAH,Booz Allen Hamilton Holding Corporation,83.7100,N/A for download,33.77,109962627.94
TWLO,Twilio Inc.,131.5300,N/A for download,33.78,270307960.65
CCI,Crown Castle Inc.,86.5700,N/A for download,33.80,202567913.24
EMR,Emerson Electric Co.,132.6600,N/A for download,34.93,384424535.88
DT,Dynatrace Inc.,37.4700,N/A for download,35.04,146287263.99
TPG,TPG Inc.,37.9300,N/A for download,35.09,123194591.78
HAL,Halliburton Company,37.8200,N/A for download,35.12,446718947.84
UBER,Uber Technologies Inc.,72.1700,N/A for download,35.40,559416300.73
ABNB,Airbnb Inc.,126.8100,N/A for download,35.42,320563252.62
SWK,Stanley Black & Decker Inc.,67.9800,N/A for download,35.92,142484788.38
MHK,Mohawk Industries Inc.,96.9400,N/A for download,36.03,110284469.58
KNX,Knight-Swift Transportation Holdings Inc.,59.7500,N/A for download,36.04,117296957.75
KMX,CarMax Inc.,42.6100,N/A for download,36.11,154812867.72
PPG,PPG Industries Inc.,103.8600,N/A for download,36.17,145991016.72
DOCU,DocuSign Inc.,48.0500,N/A for download,36.22,128288310.60
RVMD,Revolution Medicines Inc.,95.3600,N/A for download,36.22,166296492.16
APO,Apollo Global Management Inc.,106.1100,N/A for download,36.26,299209932.99
AKAM,Akamai Technologies Inc.,114.6000,N/A for download,36.28,460457986.80
OXY,Occidental Petroleum Corporation,62.9600,N/A for download,36.40,735146269.92
ILMN,Illumina Inc.,127.7400,N/A for download,36.47,132072557.58
OSK,Oshkosh Corporation,148.0000,N/A for download,36.51,102729168.00
BJ,BJ's Wholesale Club Holdings Inc.,95.5900,N/A for download,36.55,249858112.68
WDAY,Workday Inc.,129.7200,N/A for download,36.59,359114253.60
APA,APA Corporation,43.0200,N/A for download,36.59,315860669.64
AMCR,Amcor plc,39.8100,N/A for download,36.81,121588060.29
BX,Blackstone Inc.,112.2400,N/A for download,36.87,485373910.96
LEN,Lennar Corporation,88.5700,N/A for download,37.06,201265582.30
BSX,Boston Scientific Corporation,62.5900,N/A for download,37.13,700391050.37
TOL,Toll Brothers Inc.,137.8100,N/A for download,37.21,129620916.37
CARR,Carrier Global Corporation,55.5900,N/A for download,37.23,228895605.12
FLUT,Flutter Entertainment plc,104.6700,N/A for download,37.65,178362599.49
CMG,Chipotle Mexican Grill Inc.,33.5000,N/A for download,37.66,464052787.00
MGM,MGM Resorts International,37.6000,N/A for download,37.68,110392208.80
ATMU,Atmus Filtration Technologies Inc.,60.1400,N/A for download,37.90,156185805.18
TEVA,Teva Pharmaceutical Industries Limited,29.8200,N/A for download,38.04,128055161.22
NOW,ServiceNow Inc.,102.4200,N/A for download,38.26,936252150.84
TERN,Terns Pharmaceuticals Inc.,52.7800,N/A for download,38.67,323712723.88
OLLI,Ollie's Bargain Outlet Holdings Inc.,97.2100,N/A for download,38.82,119083416.52
DLTR,Dollar Tree Inc.,111.0900,N/A for download,38.84,231915038.88
IBKR,Interactive Brokers Group Inc.,68.6200,N/A for download,38.88,174321836.28
WLK,Westlake Corporation,119.5300,N/A for download,39.02,124856017.74
PAYC,Paycom Software Inc.,122.9700,N/A for download,39.04,160276515.63
BABA,Alibaba Group Holding Limited,122.3100,N/A for download,39.10,487727025.30
BKR,Baker Hughes Company,60.7000,N/A for download,39.14,300202108.30
EHC,Encompass Health Corporation,105.1500,N/A for download,39.28,209428832.25
SBUX,Starbucks Corporation,94.7800,N/A for download,39.30,685897838.08
APTV,Aptiv PLC,60.3600,N/A for download,39.30,106165272.48
WMS,Advanced Drainage Systems Inc.,140.7200,N/A for download,39.31,114766025.36
GDDY,GoDaddy Inc.,82.8200,N/A for download,39.59,103717887.78
SFM,Sprouts Farmers Market Inc.,77.4300,N/A for download,39.59,111049021.98
EQH,Equitable Holdings Inc.,38.4500,N/A for download,40.41,109112064.25
AR,Antero Resources Corporation,40.3600,N/A for download,40.48,178528101.12
CROX,Crocs Inc.,89.0100,N/A for download,40.89,137475855.99
SE,Sea Limited,82.2900,N/A for download,41.02,169734974.76
DG,Dollar General Corporation,125.0100,N/A for download,41.03,395454133.80
IOT,Samsara Inc.,31.4500,N/A for download,41.04,169486880.50
DECK,Deckers Outdoor Corporation,101.6400,N/A for download,41.17,163952129.88
ATZ,Aritzia Inc.,114.6400,N/A for download,41.36,101651746.56
CART,Maplebear Inc.,41.0200,N/A for download,41.47,186921740.88
MCHP,Microchip Technology Incorporated,67.2200,N/A for download,41.54,368369767.64
MKC,McCormick & Company Incorporated,50.8000,N/A for download,41.83,300921216.80
MOH,Molina Healthcare Inc.,143.3600,N/A for download,41.85,142387015.68
WIX,Wix.com Ltd.,84.2500,N/A for download,42.02,432447330.50
SGI,Somnigroup International Inc.,74.3700,N/A for download,42.04,223849832.76
GPN,Global Payments Inc.,65.0400,N/A for download,42.15,136130866.32
DINO,HF Sinclair Corporation,61.1800,N/A for download,42.36,101465622.86
DAL,Delta Air Lines Inc.,66.7800,N/A for download,42.45,548118286.38
ZS,Zscaler Inc.,139.5200,N/A for download,42.84,190539813.12
SNOW,Snowflake Inc.,149.3800,N/A for download,43.29,846874208.18
XYZ,Block Inc.,60.6800,N/A for download,44.03,197293920.44
SHOP,Shopify Inc.,118.8000,N/A for download,44.27,555865675.20
APH,Amphenol Corporation,126.4900,N/A for download,44.51,582566518.17
FAF,First American Financial Corporation,60.5000,N/A for download,44.84,106061582.00
PSTG,Everpure Inc.,61.1700,N/A for download,45.23,110124901.53
NTNX,Nutanix Inc.,39.5200,N/A for download,45.59,148873974.08
TEAM,Atlassian Corporation,68.0900,N/A for download,45.65,244383248.89
DUOL,Duolingo Inc.,99.3800,N/A for download,46.02,124629774.74
ETSY,Etsy Inc.,54.4000,N/A for download,46.07,194071184.00
OKTA,Okta Inc.,80.5600,N/A for download,46.64,252241174.32
FND,Floor & Decor Holdings Inc.,49.3800,N/A for download,46.74,167424717.06
SLB,SLB N.V.,49.7800,N/A for download,47.47,380507915.98
ABX,Barrick Mining Corporation,57.2200,N/A for download,47.48,223856198.44
LUV,Southwest Airlines Co.,38.1800,N/A for download,47.55,168454779.78
BLDR,Builders FirstSource Inc.,82.0600,N/A for download,47.59,164959884.10
ARES,Ares Management Corporation,102.8300,N/A for download,47.62,223336168.51
IP,International Paper Company,34.9300,N/A for download,47.68,281826347.74
DDOG,Datadog Inc.,116.5000,N/A for download,47.79,397792861.50
SW,Smurfit Westrock Plc,40.1100,N/A for download,47.96,113441909.70
NEM,Newmont Corporation,112.8300,N/A for download,48.08,537710997.42
PVH,PVH Corp.,80.8300,N/A for download,48.09,130294645.97
NTR,Nutrien Ltd.,105.4400,N/A for download,48.20,135977743.68
LW,Lamb Weston Holdings Inc.,40.1700,N/A for download,48.86,109009087.98
DOW,Dow Inc.,40.5600,N/A for download,48.87,529676893.20
MRNA,Moderna Inc.,48.7700,N/A for download,49.59,170136437.19
NRG,NRG Energy Inc.,149.8000,N/A for download,50.61,318578162.00
ROKU,Roku Inc.,98.2000,N/A for download,51.04,190984368.20
CAVA,CAVA Group Inc.,82.1300,N/A for download,51.21,155424454.60
AS,Amer Sports Inc.,33.9000,N/A for download,51.21,110439047.10
NVT,nVent Electric plc,117.4100,N/A for download,51.84,159228154.52
ANET,Arista Networks Inc.,126.2500,N/A for download,53.05,382926855.00
FCX,Freeport-McMoRan Inc.,61.0500,N/A for download,53.37,519628051.80
FRO,Frontline plc,36.4800,N/A for download,53.44,119591763.84
SM,SM Energy Company,30.4600,N/A for download,53.73,113726156.58
ON,ON Semiconductor Corporation,63.4900,N/A for download,54.29,336898002.84
UAL,United Airlines Holdings Inc.,90.9700,N/A for download,54.38,589232339.52
ASO,Academy Sports and Outdoors Inc.,59.0700,N/A for download,54.55,106275613.29
TEM,Tempus AI Inc.,47.3000,N/A for download,54.62,132135624.50
ENTG,Entegris Inc.,115.6800,N/A for download,54.85,202179604.32
VSCO,Victoria's Secret & Co.,48.2600,N/A for download,55.11,120484516.46
ATI,ATI Inc.,147.9600,N/A for download,55.11,144647471.52
BROS,Dutch Bros Inc.,53.0300,N/A for download,55.71,184218265.50
BLX,Boralex Inc.,36.7500,N/A for download,55.72,104549376.75
RBRK,Rubrik Inc.,50.9000,N/A for download,55.78,104009060.00
LGN,Legence Corp.,55.0900,N/A for download,55.89,105749001.12
ALK,Alaska Air Group Inc.,37.9800,N/A for download,55.91,110725258.86
FM,First Quantum Minerals Ltd.,36.3400,N/A for download,56.53,152904111.32
SYY,Sysco Corporation,73.2400,N/A for download,56.66,468446042.84
AFRM,Affirm Holdings Inc.,48.4500,N/A for download,56.93,213914647.35
CELH,Celsius Holdings Inc.,36.1300,N/A for download,56.93,247759271.07
VST,Vistra Corp.,151.5900,N/A for download,57.06,350142582.00
LYB,LyondellBasell Industries N.V.,78.6200,N/A for download,57.15,382398402.84
SATS,EchoStar Corporation,126.9500,N/A for download,57.90,616879121.55
VIK,Viking Holdings Ltd,73.4400,N/A for download,58.19,153985907.52
BOOT,Boot Barn Holdings Inc.,149.0300,N/A for download,58.78,164612427.77
RDDT,Reddit Inc.,138.3400,N/A for download,59.49,443888514.52
SN,SharkNinja Inc.,108.4800,N/A for download,60.34,244948056.96
IONQ,IonQ Inc.,29.2400,N/A for download,61.07,344320152.20
W,Wayfair Inc.,71.9500,N/A for download,61.20,276515505.90
Q,Qnity Electronics Inc.,118.8700,N/A for download,61.25,121427844.66
RBLX,Roblox Corporation,57.2000,N/A for download,61.38,769198773.20
EL,The Estée Lauder Companies Inc.,70.9100,N/A for download,63.03,295066153.76
FLEX,Flex Ltd.,67.7000,N/A for download,64.98,175829559.90
ELF,e.l.f. Beauty Inc.,63.2200,N/A for download,66.10,135833164.38
ONON,On Holding AG,33.6700,N/A for download,66.88,150425674.49
CNC,Centene Corporation,35.4000,N/A for download,67.85,130238440.80
OKLO,Oklo Inc.,48.7600,N/A for download,68.01,239468259.12
AA,Alcoa Corporation,71.0100,N/A for download,68.67,294684541.02
LSCC,Lattice Semiconductor Corporation,97.2400,N/A for download,68.81,142313754.44
MP,MP Materials Corp.,51.1700,N/A for download,70.01,208818885.45
ENPH,Enphase Energy Inc.,33.6400,N/A for download,70.52,197046602.76
AU,AngloGold Ashanti plc,101.4900,N/A for download,70.57,127964884.38
NXT,Nextpower Inc.,108.0600,N/A for download,73.58,163064160.90
CF,CF Industries Holdings Inc.,130.9800,N/A for download,73.90,317016919.08
DOCN,DigitalOcean Holdings Inc.,87.0700,N/A for download,74.16,256307959.00
VIAV,Viavi Solutions Inc.,35.8700,N/A for download,77.14,115215910.67
CRDO,Credo Technology Group Holding Ltd,102.4600,N/A for download,79.16,438454516.50
ARM,Arm Holdings plc,148.7700,N/A for download,81.73,615553281.09
