Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
AKAM,Akamai Technologies Inc.,93.4900,N/A for download,30.19,381571675.33
GTLB,GitLab Inc.,34.1400,N/A for download,30.36,160349468.94
BMRN,BioMarin Pharmaceutical Inc.,54.5900,N/A for download,30.38,113352750.42
ROKU,Roku Inc.,103.6600,N/A for download,30.43,231268258.82
CE,Celanese Corporation,46.9400,N/A for download,30.91,109315514.90
CF,CF Industries Holdings Inc.,86.7500,N/A for download,30.94,246775556.25
BG,Bunge Global SA,107.8100,N/A for download,31.02,213093041.41
UAL,United Airlines Holdings Inc.,113.4900,N/A for download,31.14,456921521.55
ESTC,Elastic N.V.,71.3800,N/A for download,31.14,161033351.38
SW,Smurfit Westrock Plc,42.7100,N/A for download,31.24,183056042.33
AR,Antero Resources Corporation,32.3500,N/A for download,31.31,175628732.30
FANG,Diamondback Energy Inc.,151.2800,N/A for download,31.40,340271834.80
DG,Dollar General Corporation,148.7400,N/A for download,31.61,567696999.18
CNM,Core & Main Inc.,58.5000,N/A for download,31.70,114460164.00
OC,Owens Corning,124.5600,N/A for download,31.79,180423416.16
XYZ,Block Inc.,65.9500,N/A for download,31.84,365318417.80
AIG,American International Group Inc.,72.9300,N/A for download,32.42,418955865.90
BKR,Baker Hughes Company,51.7500,N/A for download,32.63,444817953.00
BROS,Dutch Bros Inc.,62.1500,N/A for download,32.70,220116841.45
OXY,Occidental Petroleum Corporation,42.7000,N/A for download,32.73,472439205.00
WHR,Whirlpool Corporation,87.1300,N/A for download,32.73,133853201.11
GMED,Globus Medical Inc.,93.4700,N/A for download,32.95,138757990.93
TTD,The Trade Desk Inc.,35.4800,N/A for download,32.98,444230391.28
CNC,Centene Corporation,45.7500,N/A for download,33.01,324112215.00
AMCR,Amcor plc,40.9400,N/A for download,33.06,420888869.38
IP,International Paper Company,43.3500,N/A for download,33.35,169812267.30
DLTR,Dollar Tree Inc.,139.9500,N/A for download,33.39,308631735.00
SFM,Sprouts Farmers Market Inc.,78.5900,N/A for download,33.39,221502692.81
ETSY,Etsy Inc.,61.7700,N/A for download,33.40,157859473.77
TOL,Toll Brothers Inc.,146.6800,N/A for download,33.48,161094096.92
DINO,HF Sinclair Corporation,48.6300,N/A for download,33.60,116155526.91
