Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
QRVO,Qorvo Inc.,81.7800,N/A for download,30.01,119603250.00
ATZ,Aritzia Inc.,131.4700,N/A for download,30.03,232639451.75
CHWY,Chewy Inc.,32.1700,N/A for download,30.04,252412254.00
JCI,Johnson Controls International plc,110.8500,N/A for download,30.06,704097030.00
DG,Dollar General Corporation,142.7400,N/A for download,30.19,431103348.00
MAS,Masco Corporation,69.3200,N/A for download,30.23,208868092.00
TECH,Bio-Techne Corporation,65.7000,N/A for download,30.34,162055620.00
SOLS,Solstice Advanced Materials Inc.,53.0300,N/A for download,30.54,141123436.00
SBUX,Starbucks Corporation,88.8800,N/A for download,30.67,674874728.00
GTLB,GitLab Inc.,35.3900,N/A for download,30.71,142876508.00
TOL,Toll Brothers Inc.,145.3800,N/A for download,30.79,362083428.00
OMC,Omnicom Group Inc.,79.0800,N/A for download,30.95,230850336.00
ROKU,Roku Inc.,111.1700,N/A for download,31.05,473817657.00
ONON,On Holding AG,49.1200,N/A for download,31.16,316809264.00
KKR,KKR & Co. Inc.,134.6500,N/A for download,31.88,356001135.00
K,Kinross Gold Corporation,43.4500,N/A for download,32.08,168061254.35
RVTY,Revvity Inc.,104.4300,N/A for download,32.10,123363159.00
URBN,Urban Outfitters Inc.,81.5600,N/A for download,32.27,174554712.00
APG,APi Group Corporation,41.8700,N/A for download,32.29,125831911.00
DECK,Deckers Outdoor Corporation,103.7600,N/A for download,32.39,247934520.00
IP,International Paper Company,43.3400,N/A for download,32.50,191684152.00
TEX,Terex Corporation,59.7000,N/A for download,32.54,102206400.00
FTI,TechnipFMC plc,50.0700,N/A for download,32.60,153068997.00
SITE,SiteOne Landscape Supply Inc.,140.4600,N/A for download,32.73,175785690.00
SN,SharkNinja Inc.,120.4900,N/A for download,32.77,194892575.00
ON,ON Semiconductor Corporation,62.1600,N/A for download,32.82,555113664.00
TPG,TPG Inc.,66.7900,N/A for download,33.00,149375835.00
BBY,Best Buy Co. Inc.,70.6100,N/A for download,33.02,363507341.00
BROS,Dutch Bros Inc.,62.3700,N/A for download,33.06,132810678.00
ATI,ATI Inc.,122.3000,N/A for download,33.08,134970280.00
BBIO,BridgeBio Pharma Inc.,77.2500,N/A for download,33.19,223198425.00
CRH,CRH plc,131.3800,N/A for download,33.22,742257586.00
DINO,HF Sinclair Corporation,50.3000,N/A for download,33.24,195531190.00
JEF,Jefferies Financial Group Inc.,62.2500,N/A for download,33.27,179890050.00
CG,The Carlyle Group Inc.,65.4100,N/A for download,33.38,105610986.00
CART,Maplebear Inc.,41.1700,N/A for download,33.38,349117483.00
U,Unity Software Inc.,44.6600,N/A for download,33.43,231981904.00
OC,Owens Corning,122.4100,N/A for download,33.44,183712928.00
TWLO,Twilio Inc.,131.3900,N/A for download,33.45,351336860.00
CNC,Centene Corporation,46.6100,N/A for download,33.50,283854900.00
RBLX,Roblox Corporation,73.2700,N/A for download,33.69,836494282.00
OKTA,Okta Inc.,92.2300,N/A for download,34.00,168015391.00
TOST,Toast Inc.,35.4600,N/A for download,34.06,245617236.00
TRU,TransUnion,87.7100,N/A for download,34.10,195584529.00
SW,Smurfit Westrock Plc,42.9800,N/A for download,34.14,194548970.00
EL,The Estée Lauder Companies Inc.,113.7300,N/A for download,34.15,432685785.00
AR,Antero Resources Corporation,31.3800,N/A for download,34.17,270191214.00
ALK,Alaska Air Group Inc.,49.9800,N/A for download,34.30,168862428.00
SWK,Stanley Black & Decker Inc.,82.3500,N/A for download,34.59,152018100.00
IBKR,Interactive Brokers Group Inc.,70.4700,N/A for download,34.82,267560496.00
DLTR,Dollar Tree Inc.,132.3800,N/A for download,35.19,337185098.00
ARM,Arm Holdings plc,111.7900,N/A for download,35.24,591693291.00
TTD,The Trade Desk Inc.,37.2900,N/A for download,35.32,382028592.00
MMSI,Merit Medical Systems Inc.,86.3800,N/A for download,35.36,138285742.00
OLLI,Ollie's Bargain Outlet Holdings Inc.,118.4900,N/A for download,35.40,155245598.00
ELF,e.l.f. Beauty Inc.,87.0200,N/A for download,35.42,151388694.00
