Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
WIX,Wix.com Ltd.,88.0200,N/A for download,30.11,138652536.78
TTD,The Trade Desk Inc.,37.1300,N/A for download,30.12,371094262.67
DAR,Darling Ingredients Inc.,39.6800,N/A for download,30.14,109679726.08
TOL,Toll Brothers Inc.,144.9200,N/A for download,30.18,268746604.16
TPG,TPG Inc.,65.7500,N/A for download,30.25,126015069.25
ULS,UL Solutions Inc.,77.0100,N/A for download,30.30,114206215.05
XYZ,Block Inc.,65.6100,N/A for download,30.48,472049712.63
CF,CF Industries Holdings Inc.,85.0500,N/A for download,30.62,361374558.30
DKNG,DraftKings Inc.,34.3200,N/A for download,30.66,380968336.32
SBUX,Starbucks Corporation,91.1500,N/A for download,30.99,763219914.50
ALK,Alaska Air Group Inc.,47.7900,N/A for download,31.11,143726131.08
DELL,Dell Technologies Inc.,118.6900,N/A for download,31.17,568322496.17
ARM,Arm Holdings plc,104.9900,N/A for download,31.24,794788683.63
TECKB,Teck Resources Limited,72.4400,N/A for download,31.28,114647528.20
SFM,Sprouts Farmers Market Inc.,81.4200,N/A for download,31.44,190244669.28
AIG,American International Group Inc.,73.0400,N/A for download,31.54,852910430.24
IP,International Paper Company,42.8400,N/A for download,31.69,214933120.92
IBKR,Interactive Brokers Group Inc.,71.3500,N/A for download,31.89,369625892.35
RDN,Radian Group Inc.,32.6000,N/A for download,32.02,145240269.80
IMO,Imperial Oil Limited,137.4300,N/A for download,32.05,205910819.28
GMED,Globus Medical Inc.,92.4600,N/A for download,32.07,109871142.60
OC,Owens Corning,123.3500,N/A for download,32.11,147705704.20
CNC,Centene Corporation,46.1700,N/A for download,32.12,209934759.15
RVTY,Revvity Inc.,111.5200,N/A for download,32.17,228717148.64
NBIX,Neurocrine Biosciences Inc.,135.3300,N/A for download,32.33,146010649.59
DECK,Deckers Outdoor Corporation,101.4000,N/A for download,32.38,219878700.60
SITE,SiteOne Landscape Supply Inc.,148.3400,N/A for download,32.43,122816322.92
K,Kinross Gold Corporation,46.2200,N/A for download,32.48,160196024.12
ROKU,Roku Inc.,107.5500,N/A for download,32.73,333075789.45
BROS,Dutch Bros Inc.,62.4900,N/A for download,33.10,218458478.55
DLTR,Dollar Tree Inc.,140.2900,N/A for download,33.15,413273156.21
OKTA,Okta Inc.,93.3500,N/A for download,33.24,301692544.05
SQM,Sociedad Química y Minera de Chile S.A.,83.1800,N/A for download,33.58,181461162.64
BKR,Baker Hughes Company,49.9800,N/A for download,33.60,417570454.98
DINO,HF Sinclair Corporation,50.5700,N/A for download,33.95,111039330.35
CPA,Copa Holdings S.A.,124.5400,N/A for download,33.96,111537899.46
SN,SharkNinja Inc.,123.8800,N/A for download,34.23,178020515.20
LUN,Lundin Mining Corporation,34.6000,N/A for download,34.31,100319101.60
