Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
KKR,KKR & Co. Inc.,130.7800,N/A for download,30.12,156805220.00
PSX,Phillips 66,128.4100,N/A for download,30.52,124801679.00
CNC,Centene Corporation,39.8900,N/A for download,30.57,101296666.00
LEN,Lennar Corporation,105.0900,N/A for download,30.85,147052437.00
STZ,Constellation Brands Inc.,140.4900,N/A for download,31.21,135432360.00
COP,ConocoPhillips,91.8000,N/A for download,32.00,282661380.00
UAL,United Airlines Holdings Inc.,114.8100,N/A for download,32.05,211812969.00
DHI,D.R. Horton Inc.,146.6300,N/A for download,32.24,146175447.00
OMC,Omnicom Group Inc.,79.9500,N/A for download,32.42,101616450.00
CRH,CRH plc,127.5400,N/A for download,32.52,210823620.00
WRB,W. R. Berkley Corporation,70.6400,N/A for download,32.72,118435024.00
EL,The Estée Lauder Companies Inc.,107.4800,N/A for download,33.04,158543748.00
LKQ,LKQ Corporation,30.2600,N/A for download,33.90,101434546.00
CAVA,CAVA Group Inc.,61.7200,N/A for download,34.45,176383416.00
APH,Amphenol Corporation,137.9400,N/A for download,34.64,298267662.00
ARM,Arm Holdings plc,111.5500,N/A for download,34.83,240992620.00
XYZ,Block Inc.,66.0500,N/A for download,35.21,199312480.00
EXE,Expand Energy Corporation,109.1700,N/A for download,35.62,125152488.00
EQT,EQT Corporation,53.8900,N/A for download,35.75,185823498.00
NEM,Newmont Corporation,104.7300,N/A for download,35.76,218466780.00
UBER,Uber Technologies Inc.,81.1500,N/A for download,35.87,349805190.00
SE,Sea Limited,126.2500,N/A for download,36.17,216720750.00
RBLX,Roblox Corporation,81.8800,N/A for download,36.51,219774108.00
ROKU,Roku Inc.,110.6800,N/A for download,36.57,100054720.00
ANET,Arista Networks Inc.,130.7700,N/A for download,37.58,214776648.00
TEM,Tempus AI Inc.,64.2600,N/A for download,37.61,125011404.00
GLW,Corning Incorporated,89.6600,N/A for download,37.86,149418390.00
ALB,Albemarle Corporation,148.5100,N/A for download,38.10,175494267.00
AU,AngloGold Ashanti plc,89.9100,N/A for download,38.21,103099797.00
WBD,Warner Bros. Discovery Inc.,29.2300,N/A for download,39.32,504892713.00
DLTR,Dollar Tree Inc.,122.0100,N/A for download,40.78,159149844.00
SMCI,Super Micro Computer Inc.,30.5500,N/A for download,42.11,207908025.00
U,Unity Software Inc.,45.4400,N/A for download,43.56,158590144.00
ANF,Abercrombie & Fitch Co.,126.7400,N/A for download,43.99,138856344.00
DELL,Dell Technologies Inc.,128.3800,N/A for download,44.76,225422442.00
AA,Alcoa Corporation,53.6300,N/A for download,44.87,101049646.00
CCL,Carnival Corporation & plc,31.2500,N/A for download,45.20,236225000.00
NOW,ServiceNow Inc.,152.5900,N/A for download,45.35,594597453.00
ON,ON Semiconductor Corporation,55.0800,N/A for download,47.66,114753672.00
MDLN,Medline Inc.,44.2800,N/A for download,48.11,195022404.00
HIMS,Hims & Hers Health Inc.,34.6700,N/A for download,51.54,170666542.00
MCHP,Microchip Technology Incorporated,65.3600,N/A for download,52.18,137308288.00
UPST,Upstart Holdings Inc.,48.2200,N/A for download,53.12,147712326.00
MP,MP Materials Corp.,54.5400,N/A for download,54.57,128850750.00
KRMN,Karman Holdings Inc.,80.8100,N/A for download,56.28,116067403.00
MRVL,Marvell Technology Inc.,86.4900,N/A for download,56.70,461441448.00
AFRM,Affirm Holdings Inc.,75.9900,N/A for download,58.45,119486676.00
DG,Dollar General Corporation,135.4500,N/A for download,60.30,130966605.00
SATS,EchoStar Corporation,106.9500,N/A for download,61.42,109313595.00
TVTX,Travere Therapeutics Inc.,40.2800,N/A for download,62.18,153668200.00
HOOD,Robinhood Markets Inc.,120.4400,N/A for download,66.72,961195508.00
AGIO,Agios Pharmaceuticals Inc.,29.1700,N/A for download,74.99,184074368.00
CRDO,Credo Technology Group Holding Ltd,150.1900,N/A for download,78.52,293831716.00
NBIS,Nebius Group N.V.,91.1300,N/A for download,84.40,304191940.00
CRCL,Circle Internet Group Inc.,82.6400,N/A for download,88.05,529019960.00
IONQ,IonQ Inc.,49.8200,N/A for download,90.56,515841262.00
LW,Lamb Weston Holdings Inc.,42.4800,N/A for download,91.56,103748904.00
OKLO,Oklo Inc.,81.3100,N/A for download,100.30,423112847.00
IREN,IREN Limited,41.9800,N/A for download,103.96,449630988.00
CFLT,Confluent Inc.,30.1400,N/A for download,104.51,100369214.00
PSTG,Pure Storage Inc.,66.9900,N/A for download,109.72,150198279.00
CRWV,CoreWeave Inc.,78.8700,N/A for download,110.91,940327575.00
BMNR,Bitmine Immersion Technologies Inc.,29.3500,N/A for download,115.02,632392710.00
BE,Bloom Energy Corporation,91.8800,N/A for download,119.64,164639772.00
HUT,Hut 8 Corp.,52.8000,N/A for download,123.09,127765440.00
