Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
MTCH,Match Group Inc.,35.9300,N/A for download,30.02,118520350.78
NYT,The New York Times Company,81.6200,N/A for download,30.21,155783033.56
EPAM,EPAM Systems Inc.,132.1200,N/A for download,30.36,128380739.76
BRO,Brown & Brown Inc.,68.9500,N/A for download,30.49,144482794.40
ADM,Archer-Daniels-Midland Company,69.8300,N/A for download,30.50,202980168.08
HALO,Halozyme Therapeutics Inc.,68.4100,N/A for download,30.53,105530976.25
SBUX,Starbucks Corporation,97.8000,N/A for download,30.64,446381889.60
MDLN,Medline Inc.,47.5100,N/A for download,30.82,301568394.72
CCI,Crown Castle Inc.,84.9200,N/A for download,30.83,301641105.04
CLX,The Clorox Company,99.6100,N/A for download,30.84,298915166.55
LNC,Lincoln National Corporation,36.6900,N/A for download,31.14,102745465.23
FISV,Fiserv Inc.,63.2600,N/A for download,31.35,293506599.62
TRMB,Trimble Inc.,68.9700,N/A for download,31.40,102206298.15
DD,DuPont de Nemours Inc.,46.7100,N/A for download,31.46,166870634.22
EQT,EQT Corporation,56.9800,N/A for download,31.54,500819214.28
CVS,CVS Health Corporation,77.3600,N/A for download,31.68,575753888.72
PFGC,Performance Food Group Company,90.7500,N/A for download,31.69,551843127.00
WYNN,Wynn Resorts Limited,107.6600,N/A for download,31.96,100951059.44
MGM,MGM Resorts International,39.1100,N/A for download,32.16,109384490.62
CG,The Carlyle Group Inc.,52.0900,N/A for download,32.38,188765460.97
EEFT,Euronet Worldwide Inc.,77.0500,N/A for download,32.42,106306655.50
RVTY,Revvity Inc.,94.2700,N/A for download,32.61,102769760.28
PYPL,PayPal Holdings Inc.,50.8800,N/A for download,32.80,689325191.04
AER,AerCap Holdings N.V.,140.6400,N/A for download,32.81,176012225.76
EXEL,Exelixis Inc.,45.8900,N/A for download,32.93,160527992.56
EOG,EOG Resources Inc.,132.4300,N/A for download,33.10,460914801.63
CTRA,Coterra Energy Inc.,31.8500,N/A for download,33.19,183915181.45
MAS,Masco Corporation,66.7600,N/A for download,33.23,414542748.48
GEHC,GE HealthCare Technologies Inc.,72.2600,N/A for download,33.36,196598938.16
UBER,Uber Technologies Inc.,77.2600,N/A for download,33.36,903797601.06
DVN,Devon Energy Corporation,45.6000,N/A for download,33.50,504978732.00
DAR,Darling Ingredients Inc.,60.2700,N/A for download,33.63,153673070.88
AR,Antero Resources Corporation,37.1600,N/A for download,33.64,185266568.20
BNTX,BioNTech SE,111.6000,N/A for download,33.65,307303545.60
SLB,SLB N.V.,52.7700,N/A for download,33.69,717205988.13
NTAP,NetApp Inc.,111.8000,N/A for download,34.21,350678029.00
ALSN,Allison Transmission Holdings Inc.,131.3400,N/A for download,34.30,129266929.44
HAL,Halliburton Company,38.1500,N/A for download,34.41,785815149.70
CCK,Crown Holdings Inc.,103.4400,N/A for download,34.48,102256129.20
CNM,Core & Main Inc.,49.7300,N/A for download,34.52,163810719.46
