Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
FISV,Fiserv Inc.,62.1400,N/A for download,30.09,253723834.00
UBER,Uber Technologies Inc.,75.1200,N/A for download,30.35,816359088.00
PYPL,PayPal Holdings Inc.,50.4400,N/A for download,30.50,442141908.00
SCI,Service Corporation International,79.7800,N/A for download,30.55,141051040.00
APTV,Aptiv PLC,60.4900,N/A for download,30.59,149628064.00
FTI,TechnipFMC plc,75.7900,N/A for download,30.72,436694401.00
EMN,Eastman Chemical Company,77.5300,N/A for download,30.74,203756593.00
AR,Antero Resources Corporation,38.8900,N/A for download,30.75,175697242.00
IMAX,IMAX Corporation,36.5100,N/A for download,30.81,136525494.00
GPC,Genuine Parts Company,104.9900,N/A for download,30.93,183931981.00
DAR,Darling Ingredients Inc.,63.7700,N/A for download,30.99,230847400.00
XYL,Xylem Inc.,115.3700,N/A for download,30.99,215972640.00
HAL,Halliburton Company,41.6600,N/A for download,31.14,400527572.00
LEN,Lennar Corporation,88.4500,N/A for download,31.16,193254405.00
SU,Suncor Energy Inc.,91.8300,N/A for download,31.17,229591713.06
MO,Altria Group Inc.,74.5500,N/A for download,31.18,880718790.00
PDD,PDD Holdings Inc.,99.7200,N/A for download,31.33,427399920.00
AOS,A. O. Smith Corporation,60.3500,N/A for download,31.38,142926905.00
MDLN,Medline Inc.,44.7500,N/A for download,31.53,127474850.00
PFGC,Performance Food Group Company,88.6900,N/A for download,32.12,155810592.00
CCK,Crown Holdings Inc.,100.1500,N/A for download,32.21,134180970.00
INSM,Insmed Incorporated,133.2600,N/A for download,32.36,208205424.00
CNR,Canadian National Railway Company,152.1900,N/A for download,32.67,115376304.33
CDW,CDW Corporation,136.0300,N/A for download,32.70,137798390.00
SBUX,Starbucks Corporation,105.9000,N/A for download,32.89,673756980.00
NTAP,NetApp Inc.,112.0800,N/A for download,32.91,127547040.00
PLNT,Planet Fitness Inc.,65.3800,N/A for download,32.94,100129470.00
GM,General Motors Company,75.7700,N/A for download,32.99,542649586.00
KNX,Knight-Swift Transportation Holdings Inc.,64.0000,N/A for download,33.06,158624000.00
BBY,Best Buy Co. Inc.,60.0500,N/A for download,33.12,143483470.00
EW,Edwards Lifesciences Corporation,83.9800,N/A for download,33.19,552655584.00
NEE,NextEra Energy Inc.,96.9500,N/A for download,33.23,688936395.00
EHC,Encompass Health Corporation,107.4800,N/A for download,33.31,186789492.00
TW,Tradeweb Markets Inc.,111.6800,N/A for download,33.50,122602304.00
BEN,Franklin Resources Inc.,29.8400,N/A for download,33.63,202398752.00
