Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
ARMK,Aramark,42.8600,N/A for download,30.06,118176635.06
FWONK,Formula One Group,88.7700,N/A for download,30.16,198294426.00
RRC,Range Resources Corporation,42.8400,N/A for download,30.28,178307534.16
CHKP,Check Point Software Technologies Ltd.,135.2200,N/A for download,30.35,207359870.00
FIS,Fidelity National Information Services Inc.,43.3700,N/A for download,30.46,398217441.68
CLX,The Clorox Company,105.2800,N/A for download,30.55,178574356.80
MDLN,Medline Inc.,45.6000,N/A for download,30.62,207480000.00
EQT,EQT Corporation,58.6800,N/A for download,30.65,296979949.44
TOU,Tourmaline Oil Corp.,61.2000,N/A for download,30.74,188187735.60
SWKS,Skyworks Solutions Inc.,56.3600,N/A for download,30.84,121951768.00
PYPL,PayPal Holdings Inc.,45.2400,N/A for download,30.86,594023820.00
PTC,PTC Inc.,133.4400,N/A for download,30.91,177221664.00
ZM,Zoom Communications Inc.,79.2400,N/A for download,31.05,479877440.00
GPC,Genuine Parts Company,107.5100,N/A for download,31.08,194838222.80
OTIS,Otis Worldwide Corporation,79.9500,N/A for download,31.13,200792826.00
CVS,CVS Health Corporation,79.3300,N/A for download,31.33,544032129.88
GDDY,GoDaddy Inc.,79.2900,N/A for download,31.42,156014017.02
TRMB,Trimble Inc.,64.7700,N/A for download,31.55,106222800.00
ETR,Entergy Corporation,116.4700,N/A for download,31.69,220143208.16
PFGC,Performance Food Group Company,89.0000,N/A for download,31.97,100861208.00
UBER,Uber Technologies Inc.,70.4800,N/A for download,32.02,832943282.48
BX,Blackstone Inc.,114.8300,N/A for download,32.12,510955606.10
MAS,Masco Corporation,62.9700,N/A for download,32.30,111472264.68
HAL,Halliburton Company,37.5900,N/A for download,32.30,426559930.23
NTAP,NetApp Inc.,95.9300,N/A for download,32.41,195447782.00
BALL,Ball Corporation,62.2900,N/A for download,32.43,108892824.11
FTI,TechnipFMC plc,73.7900,N/A for download,32.43,222059272.39
IRM,Iron Mountain Incorporated,109.3700,N/A for download,32.69,116194359.89
ADM,Archer-Daniels-Midland Company,69.7300,N/A for download,32.74,203509096.90
CSGP,CoStar Group Inc.,36.4800,N/A for download,32.76,188809536.00
RVMD,Revolution Medicines Inc.,96.4300,N/A for download,32.92,191403907.00
DXCM,DexCom Inc.,64.0200,N/A for download,33.02,134902944.00
CCI,Crown Castle Inc.,86.2900,N/A for download,33.04,183637286.89
RCIB,Rogers Communications Inc.,44.8600,N/A for download,33.21,120159618.42
BKR,Baker Hughes Company,62.8300,N/A for download,33.25,390193149.00
GM,General Motors Company,76.4200,N/A for download,33.43,311010753.52
TSCO,Tractor Supply Company,45.0300,N/A for download,33.73,211177191.00
CVE,Cenovus Energy Inc.,35.8000,N/A for download,34.36,333693840.60
OXY,Occidental Petroleum Corporation,57.9700,N/A for download,34.38,607333023.66
ILMN,Illumina Inc.,120.9300,N/A for download,34.41,218363301.00
HAS,Hasbro Inc.,91.7300,N/A for download,34.66,152611201.00
GEHC,GE HealthCare Technologies Inc.,73.1800,N/A for download,34.67,196985924.00
