Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
PFSI,PennyMac Financial Services Inc.,91.9300,N/A for download,30.03,109274708.89
HTHT,H World Group Limited,54.8000,N/A for download,30.22,139534171.20
PPG,PPG Industries Inc.,123.2700,N/A for download,30.36,233285639.79
SBUX,Starbucks Corporation,98.0200,N/A for download,30.42,714261938.00
MKC,McCormick & Company Incorporated,71.0400,N/A for download,30.44,267259370.88
NTR,Nutrien Ltd.,102.5900,N/A for download,30.51,221284065.25
PSX,Phillips 66,154.3300,N/A for download,30.55,656114395.09
PHM,PulteGroup Inc.,137.2000,N/A for download,30.70,299776374.80
OKE,ONEOK Inc.,82.7700,N/A for download,30.85,486753071.07
AAON,AAON Inc.,101.2000,N/A for download,30.90,127197166.80
ORLY,O'Reilly Automotive Inc.,93.8800,N/A for download,30.96,939194296.00
LOAR,Loar Holdings Inc.,70.7900,N/A for download,30.97,125418855.37
SLB,SLB N.V.,51.3400,N/A for download,31.10,856937348.78
PFG,Principal Financial Group Inc.,95.4200,N/A for download,31.12,357739122.00
MCHP,Microchip Technology Incorporated,74.6400,N/A for download,31.14,768978600.00
TSCO,Tractor Supply Company,51.8400,N/A for download,31.17,423854208.00
BJ,BJ's Wholesale Club Holdings Inc.,98.7900,N/A for download,31.53,124528351.44
SLF,Sun Life Financial Inc.,89.4000,N/A for download,31.56,536946502.20
IONS,Ionis Pharmaceuticals Inc.,81.1500,N/A for download,31.56,225084862.35
DVN,Devon Energy Corporation,43.5300,N/A for download,31.69,414467847.90
NTRS,Northern Trust Corporation,143.0900,N/A for download,31.98,264043977.00
DLTR,Dollar Tree Inc.,126.4800,N/A for download,32.04,302828660.88
STT,State Street Corporation,128.6200,N/A for download,32.05,493827229.36
LAUR,Laureate Education Inc.,32.3400,N/A for download,32.15,100181332.02
FAST,Fastenal Company,46.0400,N/A for download,32.15,457011594.12
MIAX,Miami International Holdings Inc.,42.6000,N/A for download,32.18,108574407.00
TGT,Target Corporation,113.7900,N/A for download,32.24,730191567.90
BYD,Boyd Gaming Corporation,83.2300,N/A for download,32.36,132717975.39
AGCO,AGCO Corporation,136.5000,N/A for download,32.38,112561722.00
EW,Edwards Lifesciences Corporation,86.4700,N/A for download,32.61,533758989.55
CF,CF Industries Holdings Inc.,99.5400,N/A for download,32.67,268859331.72
SARO,StandardAero Inc.,30.8000,N/A for download,33.01,392064934.80
CRH,CRH plc,119.9800,N/A for download,33.06,872905371.52
FWONK,Formula One Group,91.5900,N/A for download,33.13,455286562.80
IFF,International Flavors & Fragrances Inc.,82.2300,N/A for download,33.28,115651150.05
SSB,SouthState Bank Corporation,98.6700,N/A for download,33.31,153054239.91
PRU,Prudential Financial Inc.,98.3800,N/A for download,33.40,384899157.36
CFG,Citizens Financial Group Inc.,60.1900,N/A for download,33.43,584446525.13
CARR,Carrier Global Corporation,64.4000,N/A for download,33.46,485219932.40
TFC,Truist Financial Corporation,49.3100,N/A for download,33.67,568731579.38
RGEN,Repligen Corporation,128.7300,N/A for download,33.80,106936011.00
CTRA,Coterra Energy Inc.,30.5900,N/A for download,33.85,255345925.94
RRC,Range Resources Corporation,41.2800,N/A for download,33.87,173615424.00
BPOP,Popular Inc.,135.3600,N/A for download,34.21,109449524.16
L,Loblaw Companies Limited,63.2200,N/A for download,34.30,260237164.28
HSIC,Henry Schein Inc.,82.3900,N/A for download,34.31,128740059.91
OC,Owens Corning,122.0700,N/A for download,34.31,191390135.04
SCI,Service Corporation International,84.1800,N/A for download,34.34,115169183.40
USB,U.S. Bancorp,54.6600,N/A for download,34.35,713789252.58
KNX,Knight-Swift Transportation Holdings Inc.,62.9200,N/A for download,34.37,218403940.04
GIS,General Mills Inc.,45.2300,N/A for download,34.64,354472847.14
FRO,Frontline plc,37.9500,N/A for download,35.04,262211426.40
FITB,Fifth Third Bancorp,49.4700,N/A for download,35.05,826653198.24
MET,MetLife Inc.,72.0700,N/A for download,35.05,642072206.56
KR,The Kroger Co.,68.2400,N/A for download,35.35,462220978.64
BBY,Best Buy Co. Inc.,61.9700,N/A for download,35.38,369541115.22
XYL,Xylem Inc.,129.5600,N/A for download,35.49,435625159.08
BRO,Brown & Brown Inc.,71.8200,N/A for download,35.61,301065418.08
ONON,On Holding AG,46.4800,N/A for download,35.63,173656763.28
ARWR,Arrowhead Pharmaceuticals Inc.,63.2700,N/A for download,35.63,118528879.14
EWBC,East West Bancorp Inc.,109.4500,N/A for download,35.86,154758250.35
WBS,Webster Financial Corporation,72.1300,N/A for download,35.97,708141684.75
QSR,Restaurant Brands International Inc.,71.7100,N/A for download,36.01,256772642.39
LEN,Lennar Corporation,114.3600,N/A for download,36.02,275487522.00
IR,Ingersoll Rand Inc.,94.1400,N/A for download,36.24,301344964.20
KYMR,Kymera Therapeutics Inc.,91.3500,N/A for download,36.42,113288250.60
NYT,The New York Times Company,79.7900,N/A for download,37.23,216836107.15
CHDN,Churchill Downs Incorporated,91.9300,N/A for download,37.23,117970827.24
VLTO,Veralto Corporation,97.4300,N/A for download,37.28,240703932.76
FLS,Flowserve Corporation,88.5200,N/A for download,37.32,189958785.84
ALLY,Ally Financial Inc.,39.4400,N/A for download,37.32,255921703.28
BK,The Bank of New York Mellon Corporation,119.1000,N/A for download,37.38,693458320.80
SOLV,Solventum Corporation,74.2000,N/A for download,37.46,166344899.00
BIDU,Baidu Inc.,124.4400,N/A for download,37.58,211820274.72
MTN,Vail Resorts Inc.,135.8100,N/A for download,37.60,125194275.54
TROW,T. Rowe Price Group Inc.,94.6300,N/A for download,37.61,293674742.00
MDLN,Medline Inc.,47.5100,N/A for download,37.82,137522446.00
BALL,Ball Corporation,67.1300,N/A for download,37.94,178597485.36
SWKS,Skyworks Solutions Inc.,59.5800,N/A for download,37.94,199980270.00
URBN,Urban Outfitters Inc.,66.2000,N/A for download,38.33,129699040.00
APTV,Aptiv PLC,73.5400,N/A for download,38.34,255353971.56
CVE,Cenovus Energy Inc.,30.3900,N/A for download,38.35,375911900.88
PAYX,Paychex Inc.,93.6500,N/A for download,38.41,656729990.00
TRMB,Trimble Inc.,66.8700,N/A for download,38.65,152323173.00
HAS,Hasbro Inc.,99.5900,N/A for download,38.68,209755661.28
FRPT,Freshpet Inc.,84.4500,N/A for download,38.85,127437330.15
AMCR,Amcor plc,48.4300,N/A for download,38.86,277735153.25
NATL,NCR Atleos Corporation,44.2800,N/A for download,38.86,362299269.96
DXCM,DexCom Inc.,73.4300,N/A for download,38.97,400491185.22
SMTC,Semtech Corporation,90.2200,N/A for download,38.98,178599512.00
OPCH,Option Care Health Inc.,32.4600,N/A for download,39.13,112535574.00
TCOM,Trip.com Group Limited,52.6200,N/A for download,39.14,156897054.00
CMG,Chipotle Mexican Grill Inc.,37.2200,N/A for download,39.21,772858114.24
PNFP,Pinnacle Financial Partners Inc.,90.7600,N/A for download,39.28,270839820.32
BN,Brookfield Corporation,59.8200,N/A for download,39.31,402790253.22
TW,Tradeweb Markets Inc.,123.2550,N/A for download,39.50,189627817.50
SFM,Sprouts Farmers Market Inc.,73.8700,N/A for download,39.59,183973235.00
CHRD,Chord Energy Corporation,108.3700,N/A for download,39.81,115263198.96
CHKP,Check Point Software Technologies Ltd.,152.0700,N/A for download,39.87,274328197.20
TIGO,Millicom International Cellular S.A.,72.8900,N/A for download,40.03,210396985.00
CPRT,Copart Inc.,38.0900,N/A for download,40.13,395140708.30
VIK,Viking Holdings Ltd,78.0200,N/A for download,40.17,148355966.24
BIRK,Birkenstock Holding plc,41.6500,N/A for download,40.28,140927939.60
RYTM,Rhythm Pharmaceuticals Inc.,92.7300,N/A for download,40.36,122616879.00
BC,Brunswick Corporation,79.6200,N/A for download,40.45,118449798.18
INCY,Incyte Corporation,101.2700,N/A for download,40.46,234450075.73
IP,International Paper Company,43.5500,N/A for download,40.64,265532363.20
TFX,Teleflex Incorporated,122.0600,N/A for download,41.06,206664790.46
SWK,Stanley Black & Decker Inc.,86.4900,N/A for download,41.09,175097275.20
ARE,Alexandria Real Estate Equities Inc.,54.0400,N/A for download,41.26,680241901.92
ON,ON Semiconductor Corporation,66.4800,N/A for download,41.29,618948744.00
SYF,Synchrony Financial,69.1100,N/A for download,41.63,457175988.23
INSM,Insmed Incorporated,149.3300,N/A for download,41.72,405661515.52
X,TMX Group Limited,46.0100,N/A for download,41.73,129786342.29
ZION,Zions Bancorporation National Association,57.2800,N/A for download,41.75,195347712.00
IRM,Iron Mountain Incorporated,108.3300,N/A for download,41.78,339419122.68
CNX,CNX Resources Corporation,41.7800,N/A for download,41.87,155665845.88
TAP,Molson Coors Beverage Company,48.9900,N/A for download,41.92,117751237.23
EFN,Element Fleet Management Corp.,32.4900,N/A for download,42.11,110029236.93
DD,DuPont de Nemours Inc.,50.0400,N/A for download,42.19,192269542.68
CNC,Centene Corporation,44.8800,N/A for download,42.48,268941604.80
RVTY,Revvity Inc.,98.3100,N/A for download,42.80,108197528.25
OVV,Ovintiv Inc.,50.5900,N/A for download,42.80,195446067.06
SF,Stifel Financial Corp.,74.0500,N/A for download,42.98,127393620.65
RJF,Raymond James Financial Inc.,153.0800,N/A for download,43.00,293636678.28
EXE,Expand Energy Corporation,107.9200,N/A for download,43.06,464431777.44
FOXA,Fox Corporation,56.3400,N/A for download,43.31,268137159.12
AR,Antero Resources Corporation,36.8100,N/A for download,43.56,281743077.42
MAS,Masco Corporation,71.6200,N/A for download,43.57,162069470.96
ANF,Abercrombie & Fitch Co.,97.8000,N/A for download,43.59,119812921.80
LKNCY,Luckin Coffee Inc.,34.9800,N/A for download,43.66,182582097.72
SN,SharkNinja Inc.,122.8700,N/A for download,43.69,305512814.64
NBIX,Neurocrine Biosciences Inc.,132.2500,N/A for download,43.81,174808050.00
ATZ,Aritzia Inc.,120.7800,N/A for download,43.98,172394245.98
NTAP,NetApp Inc.,99.0300,N/A for download,44.16,506409711.00
VSNT,Versant Media Group Inc.,33.3200,N/A for download,44.30,171631320.00
GXO,GXO Logistics Inc.,62.8300,N/A for download,44.34,108858692.53
MTDR,Matador Resources Company,51.4000,N/A for download,44.46,114966894.00
PBF,PBF Energy Inc.,35.6000,N/A for download,44.54,133264968.80
FUTU,Futu Holdings Limited,148.8400,N/A for download,44.67,141201977.72
ROL,Rollins Inc.,60.8900,N/A for download,44.80,216503406.72
KRC,Kilroy Realty Corporation,29.8200,N/A for download,44.91,114894760.26
THO,THOR Industries Inc.,96.1300,N/A for download,44.99,158394554.56
LUV,Southwest Airlines Co.,49.2600,N/A for download,45.02,450544275.00
CRUS,Cirrus Logic Inc.,141.1200,N/A for download,45.27,140826047.04
PNR,Pentair plc,99.1900,N/A for download,45.35,191581914.16
