Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
MET,MetLife Inc.,75.3100,N/A for download,30.01,334663933.58
MO,Altria Group Inc.,69.7000,N/A for download,30.01,454427550.80
HAL,Halliburton Company,35.2700,N/A for download,30.09,423440086.71
PRU,Prudential Financial Inc.,100.8600,N/A for download,30.11,234246845.70
EW,Edwards Lifesciences Corporation,83.4000,N/A for download,30.11,349236999.60
CNM,Core & Main Inc.,54.2100,N/A for download,30.12,151920597.66
SBUX,Starbucks Corporation,97.9300,N/A for download,30.17,616380429.56
SLF,Sun Life Financial Inc.,89.5700,N/A for download,30.30,196692585.05
NVT,nVent Electric plc,121.8000,N/A for download,30.59,342457873.80
QSR,Restaurant Brands International Inc.,67.6200,N/A for download,30.65,200863113.78
URBN,Urban Outfitters Inc.,65.4600,N/A for download,30.83,227316723.30
FAST,Fastenal Company,44.6300,N/A for download,30.92,275303814.66
CTRI,Centuri Holdings Inc.,30.6700,N/A for download,31.04,123758633.23
IONS,Ionis Pharmaceuticals Inc.,80.9300,N/A for download,31.14,258062219.37
GILD,Gilead Sciences Inc.,147.1200,N/A for download,31.26,913481320.80
OKE,ONEOK Inc.,82.2800,N/A for download,31.41,729344977.24
FITB,Fifth Third Bancorp,51.5600,N/A for download,31.56,566641615.76
PHM,PulteGroup Inc.,134.6100,N/A for download,31.59,354178697.67
CRH,CRH plc,120.1600,N/A for download,31.71,611687937.92
CARR,Carrier Global Corporation,61.5000,N/A for download,31.71,414908766.00
AAON,AAON Inc.,99.0500,N/A for download,31.86,111385786.05
PPG,PPG Industries Inc.,123.1200,N/A for download,31.96,205460686.08
SLB,SLB N.V.,51.6600,N/A for download,32.57,584217722.34
WBS,Webster Financial Corporation,73.8300,N/A for download,32.61,372557254.50
OC,Owens Corning,123.4800,N/A for download,32.65,338874560.64
FLS,Flowserve Corporation,92.0400,N/A for download,32.69,134772239.16
MKC,McCormick & Company Incorporated,69.0300,N/A for download,32.81,161392140.00
ONON,On Holding AG,46.6500,N/A for download,32.88,169927569.90
BIDU,Baidu Inc.,132.6500,N/A for download,32.99,241142445.25
BBY,Best Buy Co. Inc.,62.3300,N/A for download,33.01,210784789.15
RGEN,Repligen Corporation,132.1400,N/A for download,33.12,155170548.46
PAYX,Paychex Inc.,91.2300,N/A for download,33.13,319645652.82
DLTR,Dollar Tree Inc.,127.7000,N/A for download,33.16,341045708.30
CF,CF Industries Holdings Inc.,96.1400,N/A for download,33.18,226686967.76
LEN,Lennar Corporation,110.7300,N/A for download,33.35,299040427.71
L,Loblaw Companies Limited,63.8000,N/A for download,33.36,164812753.60
TGT,Target Corporation,116.4400,N/A for download,33.37,526548084.20
VLTO,Veralto Corporation,94.3700,N/A for download,33.53,186287701.18
HSIC,Henry Schein Inc.,81.9100,N/A for download,33.84,202022086.81
FRO,Frontline plc,36.4600,N/A for download,33.87,114892642.62
PNFP,Pinnacle Financial Partners Inc.,95.3700,N/A for download,33.94,115195706.34
NYT,The New York Times Company,77.3800,N/A for download,34.17,221407007.10
WAL,Western Alliance Bancorporation,88.8900,N/A for download,34.22,114891925.02
XYL,Xylem Inc.,128.2600,N/A for download,34.25,216585992.48
KR,The Kroger Co.,67.5900,N/A for download,34.31,447885946.08
EQT,EQT Corporation,59.3800,N/A for download,34.47,511440771.32
BJ,BJ's Wholesale Club Holdings Inc.,97.0500,N/A for download,34.50,163320689.55
TROW,T. Rowe Price Group Inc.,95.2700,N/A for download,34.70,129613787.03
CPRT,Copart Inc.,35.8400,N/A for download,34.79,472378045.44
CTRA,Coterra Energy Inc.,29.9000,N/A for download,35.06,156512566.60
NKE,NIKE Inc.,63.4000,N/A for download,35.09,602351290.60
BK,The Bank of New York Mellon Corporation,120.3100,N/A for download,35.12,483450575.94
IFF,International Flavors & Fragrances Inc.,79.8800,N/A for download,35.25,133154448.28
GIS,General Mills Inc.,44.5400,N/A for download,35.34,375290744.04
CMG,Chipotle Mexican Grill Inc.,37.5000,N/A for download,35.47,531021675.00
WH,Wyndham Hotels & Resorts Inc.,83.9600,N/A for download,35.48,135742665.84
TXT,Textron Inc.,96.6400,N/A for download,35.75,117293127.68
FOXA,Fox Corporation,54.1200,N/A for download,35.80,284692848.00
DXCM,DexCom Inc.,73.1600,N/A for download,35.93,237033790.92
FRPT,Freshpet Inc.,79.6300,N/A for download,35.99,105919287.09
SUPN,Supernus Pharmaceuticals Inc.,56.3200,N/A for download,36.15,158842224.64
BN,Brookfield Corporation,62.3600,N/A for download,36.18,144377805.16
BALL,Ball Corporation,66.0300,N/A for download,36.38,105369881.64
SFM,Sprouts Farmers Market Inc.,73.7300,N/A for download,36.39,438420920.19
TCOM,Trip.com Group Limited,53.6600,N/A for download,36.45,205468915.74
SCHW,The Charles Schwab Corporation,95.3500,N/A for download,36.61,838020947.55
AMCR,Amcor plc,48.8200,N/A for download,36.74,232545135.94
APTV,Aptiv PLC,76.4400,N/A for download,36.76,107512324.92
CHKP,Check Point Software Technologies Ltd.,152.8400,N/A for download,36.78,365396269.24
SYF,Synchrony Financial,72.8100,N/A for download,37.11,324937196.10
BXP,BXP Inc.,60.3000,N/A for download,37.39,158495233.50
KNX,Knight-Swift Transportation Holdings Inc.,58.7200,N/A for download,37.88,111404464.80
SWK,Stanley Black & Decker Inc.,85.2600,N/A for download,38.12,155854768.44
CVE,Cenovus Energy Inc.,30.0100,N/A for download,38.29,257389017.75
RRC,Range Resources Corporation,39.1300,N/A for download,38.37,228010392.61
TAP,Molson Coors Beverage Company,47.5100,N/A for download,38.89,209429638.67
BIRK,Birkenstock Holding plc,39.6600,N/A for download,38.91,129634222.74
TW,Tradeweb Markets Inc.,120.7500,N/A for download,38.92,174965301.00
PLNT,Planet Fitness Inc.,80.0500,N/A for download,38.97,352306373.95
MDLN,Medline Inc.,48.1800,N/A for download,38.98,245261687.22
BC,Brunswick Corporation,80.9600,N/A for download,39.10,101732312.00
SYY,Sysco Corporation,89.1300,N/A for download,39.23,201186196.86
