Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
ZION,Zions Bancorporation National Association,61.4800,N/A for download,30.01,113735171.92
LKQ,LKQ Corporation,33.5200,N/A for download,30.19,146247190.16
EOG,EOG Resources Inc.,123.8700,N/A for download,30.27,702677720.61
FAF,First American Financial Corporation,66.5400,N/A for download,30.68,107209846.86
BBY,Best Buy Co. Inc.,66.3000,N/A for download,30.83,243108375.90
OC,Owens Corning,131.6800,N/A for download,31.00,122558921.44
BKR,Baker Hughes Company,62.5600,N/A for download,31.35,461315125.28
CRH,CRH plc,125.4900,N/A for download,31.47,754439480.01
CARR,Carrier Global Corporation,62.9200,N/A for download,31.73,535773363.84
KR,The Kroger Co.,67.6300,N/A for download,31.75,347213096.30
HAL,Halliburton Company,35.3700,N/A for download,31.80,323011608.57
PPG,PPG Industries Inc.,124.2500,N/A for download,31.87,316156237.25
JXN,Jackson Financial Inc.,113.7400,N/A for download,31.96,121131280.16
TFX,Teleflex Incorporated,111.8000,N/A for download,31.97,126496780.80
FITB,Fifth Third Bancorp,52.9000,N/A for download,32.15,490206895.90
NTR,Nutrien Ltd.,98.2900,N/A for download,32.20,118383817.86
EQH,Equitable Holdings Inc.,44.3500,N/A for download,32.26,105591451.45
CTRA,Coterra Energy Inc.,31.7100,N/A for download,32.39,477570642.99
ONON,On Holding AG,48.0200,N/A for download,32.49,150128143.34
CPRT,Copart Inc.,37.6500,N/A for download,32.61,423922471.65
BJ,BJ's Wholesale Club Holdings Inc.,99.1900,N/A for download,32.61,178405712.94
SN,SharkNinja Inc.,127.3200,N/A for download,32.64,134162049.48
ATD,Alimentation Couche-Tard Inc.,84.1400,N/A for download,32.78,100051210.56
BN,Brookfield Corporation,63.2500,N/A for download,32.85,180676661.00
LEN,Lennar Corporation,116.1200,N/A for download,32.88,357640891.00
PNFP,Pinnacle Financial Partners Inc.,99.1300,N/A for download,33.03,107001814.17
CFG,Citizens Financial Group Inc.,64.5900,N/A for download,33.06,258536653.65
FAST,Fastenal Company,46.2100,N/A for download,33.16,284467235.07
BK,The Bank of New York Mellon Corporation,118.1600,N/A for download,33.17,261388943.76
VLTO,Veralto Corporation,93.9800,N/A for download,33.23,164344517.64
IFF,International Flavors & Fragrances Inc.,81.6200,N/A for download,33.43,178306399.04
NTRS,Northern Trust Corporation,145.0200,N/A for download,33.49,182782482.90
NKE,NIKE Inc.,65.6100,N/A for download,33.62,707164394.22
EMN,Eastman Chemical Company,78.0200,N/A for download,33.84,121581920.86
TAP,Molson Coors Beverage Company,48.3500,N/A for download,33.86,340599447.60
FRPT,Freshpet Inc.,74.6700,N/A for download,33.88,105590473.65
FOXA,Fox Corporation,56.1600,N/A for download,34.13,155767229.28
FUTU,Futu Holdings Limited,153.5000,N/A for download,34.16,155259263.50
CPA,Copa Holdings S.A.,139.3400,N/A for download,34.17,101608818.10
TROW,T. Rowe Price Group Inc.,94.3600,N/A for download,34.51,112020606.32
GIS,General Mills Inc.,44.8000,N/A for download,34.59,300995296.00
TRMB,Trimble Inc.,67.3900,N/A for download,34.62,101012488.36
CELC,Celcuity Inc.,106.7800,N/A for download,35.13,101549381.70
WAL,Western Alliance Bancorporation,91.1700,N/A for download,35.17,166079192.31
SLB,SLB N.V.,51.5400,N/A for download,35.19,738399251.88
DLTR,Dollar Tree Inc.,133.5700,N/A for download,35.37,347810402.92
TXT,Textron Inc.,99.0300,N/A for download,35.50,165615098.19
CRBG,Corebridge Financial Inc.,30.0700,N/A for download,35.57,127725061.37
CVE,Cenovus Energy Inc.,31.6800,N/A for download,35.69,257401520.64
ORA,Ormat Technologies Inc.,120.0500,N/A for download,35.80,111011435.50
XYL,Xylem Inc.,129.2100,N/A for download,35.83,160317953.55
C,Citigroup Inc.,115.5500,N/A for download,35.88,934285880.25
BXP,BXP Inc.,62.2200,N/A for download,36.13,153197710.68
WBS,Webster Financial Corporation,72.2000,N/A for download,36.39,281053662.00
TGT,Target Corporation,115.6600,N/A for download,36.70,420020562.26
WH,Wyndham Hotels & Resorts Inc.,84.7100,N/A for download,36.79,296197240.13
CF,CF Industries Holdings Inc.,99.4600,N/A for download,36.81,606280609.58
MOS,The Mosaic Company,30.1600,N/A for download,36.85,158976466.48
CELH,Celsius Holdings Inc.,44.1300,N/A for download,37.01,198419335.98
ABNB,Airbnb Inc.,125.8100,N/A for download,37.02,783663193.02
AMCR,Amcor plc,49.5300,N/A for download,37.45,198794796.72
FRO,Frontline plc,33.8200,N/A for download,37.52,126712717.60
DXCM,DexCom Inc.,72.2700,N/A for download,37.70,249991614.18
CMG,Chipotle Mexican Grill Inc.,37.9700,N/A for download,37.79,412474830.69
ICE,Intercontinental Exchange Inc.,154.1100,N/A for download,37.87,574510367.64
HAS,Hasbro Inc.,101.0000,N/A for download,37.97,150507978.00
STZ,Constellation Brands Inc.,154.6400,N/A for download,38.06,234414755.36
WFRD,Weatherford International plc,105.5400,N/A for download,38.06,138759031.62
RRC,Range Resources Corporation,39.1400,N/A for download,38.17,126435351.04
GDDY,GoDaddy Inc.,88.6700,N/A for download,38.23,164087825.15
RGEN,Repligen Corporation,137.2200,N/A for download,38.38,106620488.88
EQT,EQT Corporation,59.7700,N/A for download,38.65,844711180.15
APTV,Aptiv PLC,80.4600,N/A for download,38.77,111692077.74
KNX,Knight-Swift Transportation Holdings Inc.,59.2000,N/A for download,39.03,196453187.20
EAT,Brinker International Inc.,150.6100,N/A for download,39.05,167039593.07
KNTK,Kinetik Holdings Inc.,44.7100,N/A for download,39.07,201417924.06
DD,DuPont de Nemours Inc.,50.2400,N/A for download,39.13,260173416.64
ABT,Abbott Laboratories,112.1900,N/A for download,39.20,784028259.43
TW,Tradeweb Markets Inc.,118.9500,N/A for download,39.29,268857213.30
SYY,Sysco Corporation,89.6700,N/A for download,39.33,231952258.44
ROL,Rollins Inc.,60.9200,N/A for download,40.14,179977052.56
IRM,Iron Mountain Incorporated,108.1500,N/A for download,40.52,183871546.95
BAM,Brookfield Asset Management Ltd.,68.5700,N/A for download,40.61,109255940.93
NDAQ,Nasdaq Inc.,81.4100,N/A for download,40.64,381013616.62
FLR,Fluor Corporation,52.8400,N/A for download,40.88,277206037.60
MTDR,Matador Resources Company,52.0700,N/A for download,40.89,164426229.44
