Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
EOG,EOG Resources Inc.,133.2200,N/A for download,30.04,318218217.74
RRC,Range Resources Corporation,42.2200,N/A for download,30.09,155399407.32
EW,Edwards Lifesciences Corporation,83.4600,N/A for download,30.23,598217994.66
PNFP,Pinnacle Financial Partners Inc.,98.2000,N/A for download,30.26,370597863.80
CLX,The Clorox Company,96.6600,N/A for download,30.27,283187701.80
DXCM,DexCom Inc.,61.4100,N/A for download,30.65,207381692.82
CNC,Centene Corporation,43.5000,N/A for download,30.90,414189165.00
BBY,Best Buy Co. Inc.,59.2700,N/A for download,30.92,216751753.21
CCI,Crown Castle Inc.,83.4400,N/A for download,30.95,262492978.16
JCI,Johnson Controls International plc,143.3800,N/A for download,31.03,441248939.02
PFGC,Performance Food Group Company,88.6700,N/A for download,31.09,133114507.45
KNX,Knight-Swift Transportation Holdings Inc.,64.6900,N/A for download,31.22,157861971.96
C,Citigroup Inc.,129.1400,N/A for download,31.23,794979124.72
AER,AerCap Holdings N.V.,138.6500,N/A for download,31.41,180111618.70
CDW,CDW Corporation,133.1100,N/A for download,31.62,143492180.67
ALSN,Allison Transmission Holdings Inc.,133.6900,N/A for download,31.66,118085703.20
BTSG,BrightSpring Health Services Inc.,48.5700,N/A for download,31.85,115752655.41
MTN,Vail Resorts Inc.,120.5100,N/A for download,32.09,123253048.62
HAL,Halliburton Company,40.1300,N/A for download,32.16,575134812.96
TOU,Tourmaline Oil Corp.,62.8900,N/A for download,32.35,258376584.21
GEHC,GE HealthCare Technologies Inc.,70.4800,N/A for download,32.48,374561308.32
CYTK,Cytokinetics Incorporated,61.6000,N/A for download,32.50,139302856.00
SF,Stifel Financial Corp.,77.7800,N/A for download,32.57,107605674.36
PDD,PDD Holdings Inc.,98.4700,N/A for download,32.67,511070230.17
CRH,CRH plc,116.6700,N/A for download,32.68,367312627.68
DAR,Darling Ingredients Inc.,60.3500,N/A for download,32.75,130084364.65
GM,General Motors Company,77.9600,N/A for download,33.04,648835353.20
MDLN,Medline Inc.,45.2300,N/A for download,33.15,125394249.87
CTRA,Coterra Energy Inc.,33.6700,N/A for download,33.48,191616542.39
