Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
GEHC,GE HealthCare Technologies Inc.,80.3200,N/A for download,30.01,158166384.96
DT,Dynatrace Inc.,40.6700,N/A for download,30.10,137006574.46
APO,Apollo Global Management Inc.,131.7200,N/A for download,30.10,528971713.60
A,Agilent Technologies Inc.,135.9500,N/A for download,30.13,193392681.60
OMF,OneMain Holdings Inc.,65.1700,N/A for download,30.17,138207192.06
TW,Tradeweb Markets Inc.,103.8500,N/A for download,30.41,133304975.50
JD,JD.com Inc.,29.5000,N/A for download,30.46,271968052.00
FTV,Fortive Corporation,53.1500,N/A for download,30.47,248449568.70
LYV,Live Nation Entertainment Inc.,146.8000,N/A for download,30.91,292499146.80
BJ,BJ's Wholesale Club Holdings Inc.,95.4600,N/A for download,31.00,169487989.02
BRO,Brown & Brown Inc.,74.1200,N/A for download,31.05,479658315.00
DAR,Darling Ingredients Inc.,44.0000,N/A for download,31.11,120368600.00
CALM,Cal-Maine Foods Inc.,83.4900,N/A for download,31.21,144858155.64
PDD,PDD Holdings Inc.,106.9100,N/A for download,31.29,473306820.32
PNFP,Pinnacle Financial Partners Inc.,95.3000,N/A for download,31.41,168056022.60
USFD,US Foods Holding Corp.,83.6700,N/A for download,31.55,254163020.28
DG,Dollar General Corporation,147.6600,N/A for download,31.63,380967820.44
ROKU,Roku Inc.,104.5800,N/A for download,31.74,226215115.56
TECH,Bio-Techne Corporation,68.2300,N/A for download,31.81,171858542.76
AAUC,Allied Gold Corporation,43.0600,N/A for download,31.82,151311375.96
WH,Wyndham Hotels & Resorts Inc.,76.3500,N/A for download,31.90,108786075.90
GMED,Globus Medical Inc.,91.9600,N/A for download,31.93,108580942.36
CFG,Citizens Financial Group Inc.,63.4200,N/A for download,32.34,228082483.02
AIG,American International Group Inc.,73.8700,N/A for download,32.38,219619646.72
DAL,Delta Air Lines Inc.,66.1400,N/A for download,32.43,535550395.36
CELH,Celsius Holdings Inc.,55.5100,N/A for download,32.52,157456279.89
MAS,Masco Corporation,67.1700,N/A for download,32.74,109164885.51
BROS,Dutch Bros Inc.,57.8200,N/A for download,33.11,251547991.52
QRVO,Qorvo Inc.,82.8100,N/A for download,33.23,180466176.80
EMN,Eastman Chemical Company,68.9200,N/A for download,33.28,117017545.00
OXY,Occidental Petroleum Corporation,44.5500,N/A for download,33.31,410116162.50
IR,Ingersoll Rand Inc.,86.2700,N/A for download,33.32,302314408.14
TRMB,Trimble Inc.,70.0100,N/A for download,33.61,126381841.97
K,Kinross Gold Corporation,51.4100,N/A for download,33.65,252522012.84
OKTA,Okta Inc.,91.4600,N/A for download,33.73,181292377.84
OC,Owens Corning,121.2100,N/A for download,34.10,142826106.56
BPOP,Popular Inc.,130.6000,N/A for download,34.10,165864481.40
MRVL,Marvell Technology Inc.,82.9300,N/A for download,34.32,937762239.61
OVV,Ovintiv Inc.,42.7700,N/A for download,34.49,181238088.85
NE,Noble Corporation plc,35.2400,N/A for download,34.57,101916159.16
CF,CF Industries Holdings Inc.,91.7400,N/A for download,34.58,223909359.30
SN,SharkNinja Inc.,122.6400,N/A for download,34.61,179789013.60
AR,Antero Resources Corporation,34.3800,N/A for download,34.79,221355905.04
WAL,Western Alliance Bancorporation,89.4500,N/A for download,34.90,179231233.35
KNX,Knight-Swift Transportation Holdings Inc.,54.9000,N/A for download,34.94,151865368.20
AMCR,Amcor plc,44.7200,N/A for download,34.96,186968103.92
UAL,United Airlines Holdings Inc.,104.0400,N/A for download,35.07,597831734.88
TOL,Toll Brothers Inc.,143.0700,N/A for download,35.10,173166491.34
CART,Maplebear Inc.,37.9600,N/A for download,35.21,298161830.72
COP,ConocoPhillips,99.8700,N/A for download,35.28,726740807.16
CG,The Carlyle Group Inc.,60.3200,N/A for download,35.64,104092474.72
DECK,Deckers Outdoor Corporation,100.1600,N/A for download,35.67,245114656.96
FOUR,Shift4 Payments Inc.,61.4600,N/A for download,35.70,113237345.76
PSX,Phillips 66,140.0100,N/A for download,35.74,227684822.04
DELL,Dell Technologies Inc.,114.6600,N/A for download,35.75,579988117.80
ESTC,Elastic N.V.,74.2200,N/A for download,35.78,127644075.54
ARES,Ares Management Corporation,149.3800,N/A for download,35.79,572444176.92
RVTY,Revvity Inc.,114.6100,N/A for download,35.88,103003216.08
EXE,Expand Energy Corporation,108.8200,N/A for download,35.90,375635975.64
INCY,Incyte Corporation,103.4700,N/A for download,35.91,159801551.28
BBIO,BridgeBio Pharma Inc.,77.8700,N/A for download,35.97,104468990.34
BKR,Baker Hughes Company,56.5000,N/A for download,36.00,735364450.00
KKR,KKR & Co. Inc.,116.0000,N/A for download,36.16,636652428.00
BX,Blackstone Inc.,148.4100,N/A for download,36.36,438222228.21
SOLS,Solstice Advanced Materials Inc.,62.3600,N/A for download,36.37,138773823.76
OLLI,Ollie's Bargain Outlet Holdings Inc.,111.0000,N/A for download,36.43,103506168.00
CRH,CRH plc,123.6800,N/A for download,36.73,341372631.04
CNM,Core & Main Inc.,55.1000,N/A for download,36.92,109827193.40
EQT,EQT Corporation,54.4100,N/A for download,36.94,573461703.58
PCOR,Procore Technologies Inc.,63.1500,N/A for download,37.50,120328725.45
SE,Sea Limited,127.1100,N/A for download,37.57,353960674.80
WHR,Whirlpool Corporation,83.4700,N/A for download,37.58,135745090.78
DLTR,Dollar Tree Inc.,121.8400,N/A for download,37.65,573280349.60
NVT,nVent Electric plc,113.1600,N/A for download,37.77,144308195.28
CHWY,Chewy Inc.,31.3000,N/A for download,37.90,171855467.00
BBY,Best Buy Co. Inc.,65.7400,N/A for download,38.03,261421946.96
XYZ,Block Inc.,64.5900,N/A for download,38.12,293680976.91
CYTK,Cytokinetics Incorporated,64.0100,N/A for download,38.13,110121267.76
MKC,McCormick & Company Incorporated,63.4100,N/A for download,38.17,395166681.30
TPG,TPG Inc.,59.8400,N/A for download,38.18,117447848.32
IP,International Paper Company,42.2000,N/A for download,38.32,264975952.20
LCII,LCI Industries,148.0500,N/A for download,38.34,122921325.45
SW,Smurfit Westrock Plc,42.9600,N/A for download,38.34,164826221.52
KMX,CarMax Inc.,46.3400,N/A for download,38.35,131054014.98
CNQ,Canadian Natural Resources Limited,49.8100,N/A for download,38.47,323419567.65
FLEX,Flex Ltd.,65.1000,N/A for download,38.62,168271261.20
NTR,Nutrien Ltd.,95.5100,N/A for download,38.80,119186451.45
ARM,Arm Holdings plc,114.8800,N/A for download,39.10,517024562.56
MNDY,monday.com Ltd.,125.2800,N/A for download,39.11,140916948.48
TSEM,Tower Semiconductor Ltd.,132.6200,N/A for download,39.29,130077144.12
RYAN,Ryan Specialty Holdings Inc.,46.5800,N/A for download,39.60,128913969.56
DVN,Devon Energy Corporation,39.4500,N/A for download,39.79,273790219.35
REZI,Resideo Technologies Inc.,33.8100,N/A for download,39.84,102885588.12
PHM,PulteGroup Inc.,123.8800,N/A for download,39.88,221547239.76
ILMN,Illumina Inc.,152.0900,N/A for download,40.30,227375310.45
ONON,On Holding AG,45.5200,N/A for download,40.50,172631140.48
ALK,Alaska Air Group Inc.,51.8000,N/A for download,40.54,279128806.60
SFM,Sprouts Farmers Market Inc.,70.8900,N/A for download,40.76,209058934.29
SLB,SLB N.V.,50.6600,N/A for download,40.88,877921031.54
IBKR,Interactive Brokers Group Inc.,75.4800,N/A for download,40.93,373532857.68
ELF,e.l.f. Beauty Inc.,86.7300,N/A for download,40.99,126144101.58
SWKS,Skyworks Solutions Inc.,60.0500,N/A for download,41.15,233633352.35
OSK,Oshkosh Corporation,150.3900,N/A for download,41.19,119972870.55
TOST,Toast Inc.,32.4800,N/A for download,41.21,269054640.96
ON,ON Semiconductor Corporation,62.6300,N/A for download,41.23,435609186.40
TRU,TransUnion,82.0300,N/A for download,41.26,195211466.71
SQM,Sociedad Química y Minera de Chile S.A.,84.3700,N/A for download,41.31,105027319.54
ETSY,Etsy Inc.,58.6300,N/A for download,41.36,150780998.94
SHAK,Shake Shack Inc.,87.3200,N/A for download,41.40,166075567.08
NTAP,NetApp Inc.,99.8900,N/A for download,41.93,225187121.39
AKAM,Akamai Technologies Inc.,103.2600,N/A for download,42.26,827456042.76
GH,Guardant Health Inc.,114.5900,N/A for download,42.46,148425218.48
DHI,D.R. Horton Inc.,148.5900,N/A for download,42.49,465276746.61
LSCC,Lattice Semiconductor Corporation,84.9600,N/A for download,42.70,140645587.68
PII,Polaris Inc.,66.1800,N/A for download,42.75,170030119.26
TWLO,Twilio Inc.,133.8500,N/A for download,42.96,282729481.10
NTNX,Nutanix Inc.,41.2400,N/A for download,43.00,131332491.60
SYY,Sysco Corporation,83.9200,N/A for download,43.06,923482030.88
HAL,Halliburton Company,34.2600,N/A for download,43.24,333065544.78
SHOP,Shopify Inc.,137.5000,N/A for download,43.66,976155950.00
PAAS,Pan American Silver Corp.,87.3200,N/A for download,43.67,119896035.80
W,Wayfair Inc.,111.1500,N/A for download,44.52,146977646.40
SYF,Synchrony Financial,73.0000,N/A for download,44.74,733583643.00
APTV,Aptiv PLC,78.0100,N/A for download,44.98,126032331.92
LYB,LyondellBasell Industries N.V.,50.4300,N/A for download,45.16,248791160.28
DKNG,DraftKings Inc.,30.1100,N/A for download,45.26,363086222.49
DOCU,DocuSign Inc.,55.4200,N/A for download,45.41,196085603.08
LEN,Lennar Corporation,110.0700,N/A for download,45.61,202157864.10
MDLN,Medline Inc.,46.3100,N/A for download,45.69,238857440.14
CAVA,CAVA Group Inc.,62.3300,N/A for download,46.00,163427764.08
PEGA,Pegasystems Inc.,49.8000,N/A for download,46.62,102609115.20
WLK,Westlake Corporation,81.6800,N/A for download,46.98,102272099.76
MCHP,Microchip Technology Incorporated,75.1600,N/A for download,47.40,461787098.64
IOT,Samsara Inc.,30.5800,N/A for download,47.48,247340764.44
RBRK,Rubrik Inc.,62.2600,N/A for download,47.72,655985057.20
WIX,Wix.com Ltd.,87.9600,N/A for download,48.07,112895868.36
TTD,The Trade Desk Inc.,32.1900,N/A for download,48.30,607581131.79
BNTX,BioNTech SE,119.3400,N/A for download,48.61,107954009.28
FND,Floor & Decor Holdings Inc.,71.8400,N/A for download,48.70,180342969.28
SMTC,Semtech Corporation,79.4900,N/A for download,48.88,108300832.54
CNC,Centene Corporation,41.5300,N/A for download,49.15,606104061.51
DUOL,Duolingo Inc.,146.0800,N/A for download,49.29,234361695.04
Q,Qnity Electronics Inc.,99.4500,N/A for download,49.66,127911496.05
HIMS,Hims & Hers Health Inc.,29.6800,N/A for download,50.21,493697387.12
ZM,Zoom Communications Inc.,94.4400,N/A for download,50.53,537119189.28
DDOG,Datadog Inc.,138.2100,N/A for download,50.96,819829517.07
BAH,Booz Allen Hamilton Holding Corporation,89.5600,N/A for download,51.52,377341446.36
PSTG,Pure Storage Inc.,74.1200,N/A for download,51.89,176666724.76
ENTG,Entegris Inc.,120.4100,N/A for download,52.30,367351403.58
AFRM,Affirm Holdings Inc.,68.7900,N/A for download,52.47,341727051.15
AU,AngloGold Ashanti plc,109.4400,N/A for download,52.53,383744684.16
U,Unity Software Inc.,41.2500,N/A for download,52.56,315538286.25
GFS,GlobalFoundries Inc.,47.4100,N/A for download,53.39,282639740.46
CRCL,Circle Internet Group Inc.,69.9600,N/A for download,53.61,714531422.88
CBZ,CBIZ Inc.,39.7200,N/A for download,53.93,170425690.44
ENPH,Enphase Energy Inc.,39.9300,N/A for download,54.41,231727206.48
BILL,BILL Holdings Inc.,47.0600,N/A for download,54.87,124640998.30
TFX,Teleflex Incorporated,104.5200,N/A for download,55.27,151464321.84
VSCO,Victoria's Secret & Co.,55.8900,N/A for download,55.58,185370977.79
NXT,Nextpower Inc.,105.9100,N/A for download,56.14,376223775.27
TEM,Tempus AI Inc.,66.8100,N/A for download,56.55,250280481.93
CELC,Celcuity Inc.,117.2500,N/A for download,56.59,112523183.50
SMCI,Super Micro Computer Inc.,31.2000,N/A for download,56.61,648166365.60
MOD,Modine Manufacturing Company,146.9000,N/A for download,56.96,131878152.90
SYM,Symbotic Inc.,58.9900,N/A for download,57.12,148026556.50
DOCN,DigitalOcean Holdings Inc.,60.2500,N/A for download,57.23,357283584.50
AA,Alcoa Corporation,59.6600,N/A for download,57.71,428936965.06
TEAM,Atlassian Corporation,133.8600,N/A for download,58.46,571695445.56
BLDR,Builders FirstSource Inc.,117.2900,N/A for download,58.75,153328290.82
CRDO,Credo Technology Group Holding Ltd,129.5700,N/A for download,58.96,632844887.01
GTLB,GitLab Inc.,37.3200,N/A for download,59.06,150923871.36
AG,First Majestic Silver Corp.,34.9200,N/A for download,62.22,115729489.44
FORM,FormFactor Inc.,73.7600,N/A for download,63.03,107321537.60
QGEN,Qiagen N.V.,54.2200,N/A for download,63.35,136123647.60
RBLX,Roblox Corporation,72.1400,N/A for download,63.46,588556137.78
KRMN,Karman Holdings Inc.,113.3400,N/A for download,63.87,117988640.10
UPST,Upstart Holdings Inc.,45.2000,N/A for download,64.66,105569707.60
TCOM,Trip.com Group Limited,62.4400,N/A for download,69.58,271878308.52
VSNT,Versant Media Group Inc.,33.1700,N/A for download,69.79,126275868.10
GOLD,Gold.com Inc.,51.1500,N/A for download,71.02,108123478.65
ANF,Abercrombie & Fitch Co.,97.6700,N/A for download,71.81,107718680.28
RMBS,Rambus Inc.,115.7100,N/A for download,73.21,209212821.09
GDS,GDS Holdings Limited,47.5200,N/A for download,73.39,172192474.08
AMKR,Amkor Technology Inc.,50.7400,N/A for download,74.16,127261349.18
MP,MP Materials Corp.,66.7300,N/A for download,74.82,636217900.03
LMND,Lemonade Inc.,87.7500,N/A for download,77.01,130111400.25
AGYS,Agilysys Inc.,90.8600,N/A for download,77.70,137108194.30
GLXY,Galaxy Digital Inc.,33.1800,N/A for download,80.01,215863240.32
KTOS,Kratos Defense & Security Solutions Inc.,118.0600,N/A for download,83.46,366104532.24
BMNR,Bitmine Immersion Technologies Inc.,29.3300,N/A for download,84.33,928321806.23
HUT,Hut 8 Corp.,61.8400,N/A for download,84.48,354606576.56
TTMI,TTM Technologies Inc.,94.6100,N/A for download,87.03,196446690.24
OKLO,Oklo Inc.,85.2700,N/A for download,88.26,899512462.57
SANM,Sanmina Corporation,143.1900,N/A for download,88.67,529639620.21
GRAL,GRAIL Inc.,108.9800,N/A for download,89.36,100558897.44
MRNA,Moderna Inc.,45.4500,N/A for download,100.90,693668126.25
AAOI,Applied Optoelectronics Inc.,37.3900,N/A for download,101.98,117179923.49
SKYT,SkyWater Technology Inc.,33.5400,N/A for download,105.70,214341092.94
CVLT,Commvault Systems Inc.,89.1300,N/A for download,112.91,552202330.23
FLY,Firefly Aerospace Inc.,29.3500,N/A for download,116.85,113497330.50
FIGR,Figure Technology Solutions Inc.,62.7800,N/A for download,124.27,193717483.68
RVMD,Revolution Medicines Inc.,99.8200,N/A for download,125.03,356078902.20
HYMC,Hycroft Mining Holding Corporation,54.8500,N/A for download,145.55,406977072.15
