Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
AER,AerCap Holdings N.V.,137.7300,N/A for download,30.04,254033757.09
SCI,Service Corporation International,78.6600,N/A for download,30.08,123666498.90
XYL,Xylem Inc.,114.8400,N/A for download,30.21,188311071.96
EMN,Eastman Chemical Company,76.7200,N/A for download,30.33,115057904.64
APTV,Aptiv PLC,59.5300,N/A for download,30.33,183684755.99
NTR,Nutrien Ltd.,103.2000,N/A for download,30.35,153080378.40
HAL,Halliburton Company,41.9800,N/A for download,30.36,305051658.10
DAR,Darling Ingredients Inc.,64.3800,N/A for download,30.38,161597855.94
CGNX,Cognex Corporation,56.3000,N/A for download,30.51,136359557.10
GPC,Genuine Parts Company,103.5200,N/A for download,30.54,130733855.20
AR,Antero Resources Corporation,39.5300,N/A for download,30.63,159985381.17
FTI,TechnipFMC plc,74.6000,N/A for download,30.65,369037919.40
CMG,Chipotle Mexican Grill Inc.,31.9800,N/A for download,30.82,538614067.68
SU,Suncor Energy Inc.,93.3000,N/A for download,30.87,531748981.80
MDLN,Medline Inc.,44.1900,N/A for download,31.10,133979484.24
BR,Broadridge Financial Solutions Inc.,153.8500,N/A for download,31.19,278365112.80
PDD,PDD Holdings Inc.,97.7900,N/A for download,31.23,547839920.32
MO,Altria Group Inc.,73.4100,N/A for download,31.28,832045457.25
AOS,A. O. Smith Corporation,58.8600,N/A for download,31.48,122406080.04
BMY,Bristol-Myers Squibb Company,57.3800,N/A for download,31.54,542090147.98
CCK,Crown Holdings Inc.,99.0500,N/A for download,31.57,149033007.20
AHR,American Healthcare REIT Inc.,50.1300,N/A for download,31.78,115645799.34
CDW,CDW Corporation,135.3000,N/A for download,32.08,413864705.10
GM,General Motors Company,75.7000,N/A for download,32.17,587838660.40
PFGC,Performance Food Group Company,86.9400,N/A for download,32.18,206467111.62
P,Everpure Inc.,72.7500,N/A for download,32.46,114151806.75
SBUX,Starbucks Corporation,104.9700,N/A for download,32.46,576044393.85
EW,Edwards Lifesciences Corporation,83.3300,N/A for download,32.49,275206491.30
NTAP,NetApp Inc.,110.9400,N/A for download,32.55,145060928.28
EHC,Encompass Health Corporation,106.6400,N/A for download,32.62,129262076.40
CNR,Canadian National Railway Company,148.9200,N/A for download,32.89,165135600.96
ABX,Barrick Mining Corporation,52.1700,N/A for download,32.94,417898185.72
NEE,NextEra Energy Inc.,95.5100,N/A for download,32.94,650102186.40
TW,Tradeweb Markets Inc.,112.5600,N/A for download,32.96,136002758.64
EXEL,Exelixis Inc.,44.1700,N/A for download,33.28,138911381.42
CTSH,Cognizant Technology Solutions Corporation,51.8600,N/A for download,33.29,311274455.02
TSN,Tyson Foods Inc.,68.7500,N/A for download,33.32,429361143.75
PLNT,Planet Fitness Inc.,63.2900,N/A for download,33.35,153048890.64
