Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
FANG,Diamondback Energy Inc.,144.4700,N/A for download,30.30,273461773.14
AS,Amer Sports Inc.,38.6400,N/A for download,30.31,125983865.28
STZ,Constellation Brands Inc.,143.6500,N/A for download,30.64,449308326.35
CSGP,CoStar Group Inc.,67.2000,N/A for download,30.71,211227945.60
BKR,Baker Hughes Company,49.3800,N/A for download,30.77,379400020.74
DKNG,DraftKings Inc.,34.9500,N/A for download,30.81,354091241.70
ABX,Barrick Mining Corporation,65.9300,N/A for download,30.82,300605923.03
DOCS,Doximity Inc.,45.6900,N/A for download,30.91,147477999.24
RVTY,Revvity Inc.,105.0500,N/A for download,30.95,155386073.15
EMN,Eastman Chemical Company,68.3200,N/A for download,30.97,178294294.08
AIR,AAR Corp.,89.4600,N/A for download,30.99,158570175.96
LYB,LyondellBasell Industries N.V.,46.2000,N/A for download,31.05,270403009.80
MNDY,monday.com Ltd.,146.9100,N/A for download,31.19,257065027.83
ROKU,Roku Inc.,113.2800,N/A for download,31.25,301174250.88
CRH,CRH plc,128.8700,N/A for download,31.33,633815135.24
WLK,Westlake Corporation,77.4300,N/A for download,31.42,105177040.50
URBN,Urban Outfitters Inc.,80.7700,N/A for download,31.46,184956434.55
BLDR,Builders FirstSource Inc.,111.2600,N/A for download,31.46,152618902.32
KMX,CarMax Inc.,40.9300,N/A for download,31.57,123173227.59
OXY,Occidental Petroleum Corporation,41.7400,N/A for download,31.58,586423667.34
CHWY,Chewy Inc.,32.1600,N/A for download,31.91,274465789.44
SQM,Sociedad Química y Minera de Chile S.A.,74.5300,N/A for download,31.92,146030579.09
OKTA,Okta Inc.,90.3600,N/A for download,31.97,182800087.20
ALK,Alaska Air Group Inc.,50.7300,N/A for download,32.04,223155892.62
ATI,ATI Inc.,120.8600,N/A for download,32.14,248212840.92
CART,Maplebear Inc.,44.4200,N/A for download,32.15,175979646.82
RRC,Range Resources Corporation,34.1600,N/A for download,32.23,124949935.60
SWK,Stanley Black & Decker Inc.,80.7600,N/A for download,32.34,235159310.04
KKR,KKR & Co. Inc.,135.8200,N/A for download,32.36,542524976.62
CAKE,The Cheesecake Factory Incorporated,56.5300,N/A for download,32.61,114689872.96
BBIO,BridgeBio Pharma Inc.,73.9900,N/A for download,32.79,248829997.78
CG,The Carlyle Group Inc.,65.6500,N/A for download,33.14,134687868.25
APG,APi Group Corporation,41.1800,N/A for download,33.25,111740694.60
TTD,The Trade Desk Inc.,39.7400,N/A for download,33.39,483376138.84
TECH,Bio-Techne Corporation,65.2800,N/A for download,33.39,136191966.72
IOT,Samsara Inc.,34.9600,N/A for download,33.45,270823967.76
WIX,Wix.com Ltd.,101.2500,N/A for download,33.61,136544636.25
FTI,TechnipFMC plc,48.3400,N/A for download,33.66,138478437.84
COP,ConocoPhillips,97.1100,N/A for download,33.74,876598665.93
BROS,Dutch Bros Inc.,63.2600,N/A for download,33.76,302005327.58
TRU,TransUnion,82.7200,N/A for download,33.96,327536292.16
OLLI,Ollie's Bargain Outlet Holdings Inc.,115.5900,N/A for download,33.99,134006376.75
AR,Antero Resources Corporation,32.2900,N/A for download,34.01,201817408.08
CNC,Centene Corporation,45.7400,N/A for download,34.14,357554382.70
ILMN,Illumina Inc.,147.1100,N/A for download,34.17,344111768.06
IBKR,Interactive Brokers Group Inc.,72.8800,N/A for download,34.17,335526693.12
GTLB,GitLab Inc.,36.7400,N/A for download,34.21,184412462.08
DOCU,DocuSign Inc.,65.1900,N/A for download,34.35,206953934.13
TOST,Toast Inc.,36.0700,N/A for download,34.40,354892910.35
TPG,TPG Inc.,69.6600,N/A for download,34.53,122485546.44
CRSP,CRISPR Therapeutics AG,58.1900,N/A for download,34.98,166626308.53
CROX,Crocs Inc.,89.0800,N/A for download,35.16,147313466.68
ELF,e.l.f. Beauty Inc.,79.1200,N/A for download,35.22,180377459.52
K,Kinross Gold Corporation,42.0000,N/A for download,35.37,163824738.00
EXEL,Exelixis Inc.,43.6800,N/A for download,35.53,104036325.12
XPO,XPO Inc.,150.5100,N/A for download,35.59,273605657.07
CNM,Core & Main Inc.,55.6500,N/A for download,36.06,113498341.95
DLTR,Dollar Tree Inc.,133.7800,N/A for download,36.25,553230601.28
ENPH,Enphase Energy Inc.,34.7500,N/A for download,36.63,194057552.50
DVN,Devon Energy Corporation,35.8900,N/A for download,36.66,308494504.84
DELL,Dell Technologies Inc.,123.9300,N/A for download,36.75,817391840.49
ARM,Arm Holdings plc,115.5300,N/A for download,36.77,380104906.41
HIMS,Hims & Hers Health Inc.,35.4600,N/A for download,37.41,419715127.08
INCY,Incyte Corporation,106.6600,N/A for download,38.15,411480307.54
CELH,Celsius Holdings Inc.,48.6900,N/A for download,38.18,161504583.93
DG,Dollar General Corporation,144.6900,N/A for download,38.38,842981013.42
BAH,Booz Allen Hamilton Holding Corporation,90.0400,N/A for download,38.44,177224561.48
ANF,Abercrombie & Fitch Co.,128.8500,N/A for download,38.51,214629697.05
OVV,Ovintiv Inc.,37.7300,N/A for download,38.70,200746275.73
TFX,Teleflex Incorporated,124.8200,N/A for download,39.16,106312564.14
AIG,American International Group Inc.,78.0700,N/A for download,39.29,993773796.62
PSX,Phillips 66,136.6500,N/A for download,39.36,409451364.15
CAVA,CAVA Group Inc.,67.1100,N/A for download,39.52,385282805.04
GFS,GlobalFoundries Inc.,39.4100,N/A for download,39.57,176466078.18
FROG,JFrog Ltd.,59.1800,N/A for download,39.60,106122582.06
GLW,Corning Incorporated,89.2500,N/A for download,39.95,566874766.50
FLR,Fluor Corporation,44.8600,N/A for download,40.06,107628426.02
VSCO,Victoria's Secret & Co.,58.3900,N/A for download,40.10,134570440.37
OSK,Oshkosh Corporation,145.4700,N/A for download,40.42,170206737.09
PSN,Parsons Corporation,65.8900,N/A for download,40.80,126785669.78
BC,Brunswick Corporation,83.6500,N/A for download,40.93,198681632.10
HAL,Halliburton Company,30.8300,N/A for download,40.94,755043810.65
GH,Guardant Health Inc.,112.3300,N/A for download,41.77,504441004.98
