Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
CRH,CRH plc,104.9300,N/A for download,30.10,578277729.33
CNM,Core & Main Inc.,48.2800,N/A for download,30.13,242257597.64
HAL,Halliburton Company,35.6400,N/A for download,30.18,714058590.96
J,Jacobs Solutions Inc.,130.3800,N/A for download,30.33,117154643.94
FOXA,Fox Corporation,58.3000,N/A for download,30.39,178605897.80
TFC,Truist Financial Corporation,44.5900,N/A for download,30.43,416687574.94
NDAQ,Nasdaq Inc.,86.4700,N/A for download,30.45,193626131.63
IFF,International Flavors & Fragrances Inc.,71.2800,N/A for download,30.54,116148764.16
FTNT,Fortinet Inc.,83.1600,N/A for download,30.84,327522084.12
MDLZ,Mondelez International Inc.,57.9400,N/A for download,30.87,781920463.12
ALSN,Allison Transmission Holdings Inc.,114.2100,N/A for download,31.07,110505256.02
MCHP,Microchip Technology Incorporated,64.5900,N/A for download,31.24,374727604.65
MKC,McCormick & Company Incorporated,57.0800,N/A for download,31.25,139408824.28
DG,Dollar General Corporation,130.9300,N/A for download,31.31,508745535.90
TWLO,Twilio Inc.,126.8800,N/A for download,31.41,138731733.92
CLX,The Clorox Company,111.4000,N/A for download,31.52,127152962.60
BJ,BJ's Wholesale Club Holdings Inc.,96.5300,N/A for download,31.57,114956418.64
CPRT,Copart Inc.,34.0500,N/A for download,31.70,265525475.25
CARR,Carrier Global Corporation,56.9800,N/A for download,31.77,297765115.34
IBKR,Interactive Brokers Group Inc.,68.6300,N/A for download,31.92,188202676.40
GEHC,GE HealthCare Technologies Inc.,72.3400,N/A for download,31.94,241072326.60
MTCH,Match Group Inc.,31.0700,N/A for download,31.99,132965432.08
EWBC,East West Bancorp Inc.,104.8600,N/A for download,32.06,103243687.96
VNOM,Viper Energy Inc.,46.2000,N/A for download,32.16,204511368.60
TGT,Target Corporation,116.7600,N/A for download,32.19,507618303.36
RRC,Range Resources Corporation,43.3600,N/A for download,32.28,119186667.20
TAP,Molson Coors Beverage Company,42.6000,N/A for download,32.70,113577904.80
PPG,PPG Industries Inc.,103.9000,N/A for download,32.80,175128229.40
BKR,Baker Hughes Company,57.0000,N/A for download,33.01,688180779.00
CFG,Citizens Financial Group Inc.,57.0900,N/A for download,33.10,167347460.28
LW,Lamb Weston Holdings Inc.,40.9200,N/A for download,33.18,112400079.00
CHRD,Chord Energy Corporation,127.0700,N/A for download,33.22,118090725.52
TEVA,Teva Pharmaceutical Industries Limited,30.0900,N/A for download,33.33,286720930.02
PNFP,Pinnacle Financial Partners Inc.,83.1600,N/A for download,33.37,105082306.56
FITB,Fifth Third Bancorp,44.2200,N/A for download,33.42,357131686.56
URBN,Urban Outfitters Inc.,65.3900,N/A for download,33.43,115192397.19
BN,Brookfield Corporation,54.4800,N/A for download,33.55,141997979.52
EMR,Emerson Electric Co.,132.4900,N/A for download,33.56,451454905.36
TOU,Tourmaline Oil Corp.,66.8000,N/A for download,33.62,223854749.20
CVE,Cenovus Energy Inc.,32.2900,N/A for download,33.66,174401971.06
EBAY,eBay Inc.,93.6100,N/A for download,33.70,510462257.14
OC,Owens Corning,108.9500,N/A for download,33.79,168225010.15
TPR,Tapestry Inc.,143.1600,N/A for download,33.80,166447407.72
CART,Maplebear Inc.,38.1700,N/A for download,34.08,128407200.79
LEN,Lennar Corporation,97.0300,N/A for download,34.21,272919677.05
BAM,Brookfield Asset Management Ltd.,60.9000,N/A for download,34.22,101312022.00
SW,Smurfit Westrock Plc,40.0800,N/A for download,34.57,185221784.16
PAYX,Paychex Inc.,92.4300,N/A for download,34.61,260432062.02
CMG,Chipotle Mexican Grill Inc.,34.4100,N/A for download,34.75,590440811.49
SWK,Stanley Black & Decker Inc.,71.0300,N/A for download,35.05,104232476.29
KR,The Kroger Co.,74.1200,N/A for download,35.17,348737194.20
BBY,Best Buy Co. Inc.,62.6200,N/A for download,35.31,235640124.54
SGI,Somnigroup International Inc.,77.4700,N/A for download,35.48,180474344.41
MDLN,Medline Inc.,42.1600,N/A for download,35.54,276791783.20
IONS,Ionis Pharmaceuticals Inc.,72.3300,N/A for download,35.70,143577292.23
SLB,SLB N.V.,46.1300,N/A for download,35.95,681162868.54
FISV,Fiserv Inc.,58.2100,N/A for download,36.09,367938366.59
GPN,Global Payments Inc.,72.4200,N/A for download,36.14,276252535.38
SUNB,Sunbelt Rentals Holdings Inc.,73.5800,N/A for download,36.41,322846083.04
INDV,Indivior Pharmaceuticals Inc.,31.3300,N/A for download,36.50,120411810.87
EXE,Expand Energy Corporation,106.4000,N/A for download,36.51,287029215.20
FBIN,Fortune Brands Innovations Inc.,42.7900,N/A for download,36.53,234479786.20
DT,Dynatrace Inc.,39.7700,N/A for download,36.85,254886685.63
FLS,Flowserve Corporation,75.1300,N/A for download,36.92,111447842.00
CTSH,Cognizant Technology Solutions Corporation,61.3200,N/A for download,37.06,305472999.72
ABNB,Airbnb Inc.,131.9500,N/A for download,37.26,371038517.85
CGON,CG Oncology Inc.,68.6400,N/A for download,37.31,113139861.12
EXPD,Expeditors International of Washington Inc.,143.1600,N/A for download,37.49,115856524.80
APA,APA Corporation,35.8650,N/A for download,38.01,237022747.02
WYNN,Wynn Resorts Limited,103.3300,N/A for download,38.25,225780286.53
OLLI,Ollie's Bargain Outlet Holdings Inc.,104.0900,N/A for download,38.37,131355022.33
DLTR,Dollar Tree Inc.,111.8400,N/A for download,38.39,402646032.48
NEM,Newmont Corporation,111.0400,N/A for download,38.44,785479637.76
AER,AerCap Holdings N.V.,137.4200,N/A for download,38.57,147360825.38
TERN,Terns Pharmaceuticals Inc.,46.4700,N/A for download,38.60,109018620.00
FWONK,Formula One Group,87.8200,N/A for download,38.65,175756361.50
WMS,Advanced Drainage Systems Inc.,139.8500,N/A for download,38.85,101169168.20
JBTM,JBT Marel Corporation,134.5100,N/A for download,38.86,117198563.00
OMF,OneMain Holdings Inc.,50.4200,N/A for download,39.06,108993418.20
FLR,Fluor Corporation,44.6600,N/A for download,39.06,112764445.64
WFRD,Weatherford International plc,86.4000,N/A for download,39.16,150301612.80
ABX,Barrick Mining Corporation,58.6500,N/A for download,39.38,116205884.25
LBRT,Liberty Energy Inc.,31.1400,N/A for download,39.51,191643002.46
ILMN,Illumina Inc.,120.8400,N/A for download,39.70,172835276.88
ALLY,Ally Financial Inc.,37.3600,N/A for download,39.71,182642653.92
SJM,The J. M. Smucker Company,102.6400,N/A for download,40.07,200620349.28
NTR,Nutrien Ltd.,109.0200,N/A for download,40.12,174699971.16
SYF,Synchrony Financial,65.1500,N/A for download,40.33,190943769.95
ONON,On Holding AG,39.7900,N/A for download,40.81,162425167.40
FLEX,Flex Ltd.,65.3900,N/A for download,41.17,227161525.11
DOCU,DocuSign Inc.,47.5400,N/A for download,41.83,380395113.20
ON,ON Semiconductor Corporation,60.9800,N/A for download,41.87,292767297.24
IP,International Paper Company,37.3900,N/A for download,41.91,132626143.78
BLDR,Builders FirstSource Inc.,90.6800,N/A for download,41.99,263877077.08
AR,Antero Resources Corporation,41.1300,N/A for download,42.13,198680274.72
BAH,Booz Allen Hamilton Holding Corporation,77.1200,N/A for download,42.61,109714459.52
CVLT,Commvault Systems Inc.,80.1300,N/A for download,42.73,104702185.02
