Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
MO,Altria Group Inc.,65.4000,N/A for download,30.21,520114428.00
BWA,BorgWarner Inc.,52.2300,N/A for download,30.24,112896659.67
NKE,NIKE Inc.,63.9200,N/A for download,30.29,764579655.28
NTRS,Northern Trust Corporation,152.1500,N/A for download,30.45,140588730.10
ST,Sensata Technologies Holding plc,35.9900,N/A for download,30.51,192119946.52
BN,Brookfield Corporation,61.7100,N/A for download,30.70,324446557.71
DG,Dollar General Corporation,146.6500,N/A for download,30.71,251570742.50
LEN,Lennar Corporation,114.0200,N/A for download,30.96,436351575.48
CNM,Core & Main Inc.,57.6700,N/A for download,31.01,135748778.63
HALO,Halozyme Therapeutics Inc.,81.2300,N/A for download,31.04,182427958.60
COP,ConocoPhillips,107.6200,N/A for download,31.12,727094064.88
HSIC,Henry Schein Inc.,79.7200,N/A for download,31.14,155923072.48
XYL,Xylem Inc.,142.1200,N/A for download,31.35,315506684.24
FNF,Fidelity National Financial Inc.,57.6100,N/A for download,31.40,113201460.82
EQH,Equitable Holdings Inc.,45.5200,N/A for download,31.46,229238492.40
CP,Canadian Pacific Kansas City Limited,109.8200,N/A for download,31.46,165065609.92
BBY,Best Buy Co. Inc.,70.4100,N/A for download,31.74,214863156.00
OC,Owens Corning,135.7400,N/A for download,31.85,282026862.26
SE,Sea Limited,108.5400,N/A for download,31.86,838309666.86
CRH,CRH plc,127.1300,N/A for download,31.94,412447096.22
CFG,Citizens Financial Group Inc.,68.1200,N/A for download,31.95,338318661.20
MTN,Vail Resorts Inc.,138.6400,N/A for download,31.96,179977179.68
OKE,ONEOK Inc.,81.8400,N/A for download,31.97,314768506.80
PNFP,Pinnacle Financial Partners Inc.,102.2600,N/A for download,32.00,130267173.32
VSNT,Versant Media Group Inc.,29.4600,N/A for download,32.01,121363121.40
MHK,Mohawk Industries Inc.,131.8900,N/A for download,32.02,139958106.97
AGCO,AGCO Corporation,132.5700,N/A for download,32.07,195343750.98
LYV,Live Nation Entertainment Inc.,140.8400,N/A for download,32.21,405721027.32
DVN,Devon Energy Corporation,43.8100,N/A for download,32.22,491631964.72
FITB,Fifth Third Bancorp,55.0800,N/A for download,32.32,899107688.52
CMG,Chipotle Mexican Grill Inc.,39.3900,N/A for download,32.37,690953697.72
GEHC,GE HealthCare Technologies Inc.,80.6500,N/A for download,32.45,279770414.25
OVV,Ovintiv Inc.,46.5300,N/A for download,32.47,185887350.00
VVV,Valvoline Inc.,37.5300,N/A for download,32.67,123683868.00
WYNN,Wynn Resorts Limited,117.9600,N/A for download,32.68,213040360.44
USFD,US Foods Holding Corp.,90.3300,N/A for download,32.80,236928182.94
DD,DuPont de Nemours Inc.,46.7300,N/A for download,32.83,166208516.32
REXR,Rexford Industrial Realty Inc.,38.9700,N/A for download,32.88,128216599.92
STT,State Street Corporation,132.3500,N/A for download,32.99,196950829.10
FAST,Fastenal Company,47.7300,N/A for download,33.10,309273026.28
GAP,The Gap Inc.,29.1300,N/A for download,33.12,116643889.89
BJ,BJ's Wholesale Club Holdings Inc.,100.4000,N/A for download,33.26,238335644.40
GDDY,GoDaddy Inc.,97.2200,N/A for download,33.29,211621787.82
PRU,Prudential Financial Inc.,102.8000,N/A for download,33.29,331680910.40
PDD,PDD Holdings Inc.,105.2300,N/A for download,33.31,842974695.09
ATD,Alimentation Couche-Tard Inc.,78.7400,N/A for download,33.42,100223736.56
OXY,Occidental Petroleum Corporation,46.3100,N/A for download,33.45,405044904.11
BRO,Brown & Brown Inc.,73.7800,N/A for download,33.46,167870969.98
FLS,Flowserve Corporation,85.4600,N/A for download,33.48,280080621.80
SLB,SLB N.V.,50.7000,N/A for download,33.53,820774390.80
EHC,Encompass Health Corporation,105.3900,N/A for download,33.58,303703206.12
DINO,HF Sinclair Corporation,58.5900,N/A for download,33.79,145977512.31
SWK,Stanley Black & Decker Inc.,89.3900,N/A for download,34.01,242090825.06
TIGO,Millicom International Cellular S.A.,66.9500,N/A for download,34.08,115210773.60
WH,Wyndham Hotels & Resorts Inc.,77.2900,N/A for download,34.13,109894786.50
HTHT,H World Group Limited,51.9300,N/A for download,34.14,192464783.55
IMO,Imperial Oil Limited,153.6800,N/A for download,34.20,126981480.96
LKNCY,Luckin Coffee Inc.,37.4400,N/A for download,34.21,213330349.44
INCY,Incyte Corporation,108.3900,N/A for download,34.22,237798121.68
MTH,Meritage Homes Corporation,75.9100,N/A for download,34.23,100065928.38
QRVO,Qorvo Inc.,83.7200,N/A for download,34.41,136546901.40
VOYA,Voya Financial Inc.,75.9000,N/A for download,34.56,120997578.90
YUMC,Yum China Holdings Inc.,57.9500,N/A for download,34.61,157629795.00
HRB,H&R Block Inc.,32.8800,N/A for download,34.73,127055783.76
RGEN,Repligen Corporation,142.1800,N/A for download,34.75,123111813.66
FLUT,Flutter Entertainment plc,152.5300,N/A for download,34.81,316822198.42
RRC,Range Resources Corporation,36.5700,N/A for download,34.85,119970006.06
NVT,nVent Electric plc,112.6400,N/A for download,34.99,561738383.36
ROKU,Roku Inc.,85.8500,N/A for download,35.13,371496816.30
JEF,Jefferies Financial Group Inc.,58.9400,N/A for download,35.15,181786638.04
BFB,Brown-Forman Corporation,29.4500,N/A for download,35.60,106097777.45
TGT,Target Corporation,115.5500,N/A for download,35.67,901799113.30
OLLI,Ollie's Bargain Outlet Holdings Inc.,112.5000,N/A for download,35.68,111343612.50
MC,Moelis & Company,73.2500,N/A for download,35.76,104411355.75
GFF,Griffon Corporation,94.8400,N/A for download,35.78,112213170.56
BPOP,Popular Inc.,145.9700,N/A for download,35.82,108963831.57
ABNB,Airbnb Inc.,122.1800,N/A for download,36.02,654010846.46
ONON,On Holding AG,43.4700,N/A for download,36.04,197435567.07
EMN,Eastman Chemical Company,77.4300,N/A for download,36.26,101049556.92
CELH,Celsius Holdings Inc.,50.5700,N/A for download,36.31,215430526.22
DOX,Amdocs Limited,73.3400,N/A for download,36.48,140199164.22
TXT,Textron Inc.,95.4400,N/A for download,36.50,177838410.32
CF,CF Industries Holdings Inc.,92.6400,N/A for download,36.55,185622675.36
J,Jacobs Solutions Inc.,148.8100,N/A for download,36.59,115508851.77
LSCC,Lattice Semiconductor Corporation,86.4100,N/A for download,36.61,147013221.45
BKR,Baker Hughes Company,58.9200,N/A for download,36.69,550982190.12
BALL,Ball Corporation,66.4700,N/A for download,36.75,224334654.72
WAL,Western Alliance Bancorporation,94.3900,N/A for download,36.88,134441659.19
EXE,Expand Energy Corporation,110.3700,N/A for download,36.89,191790942.33
LPX,Louisiana-Pacific Corporation,96.9700,N/A for download,36.91,111125777.57
INSM,Insmed Incorporated,149.8600,N/A for download,37.09,394087591.30
SIG,Signet Jewelers Limited,97.0000,N/A for download,37.33,108674435.00
HAE,Haemonetics Corporation,59.3400,N/A for download,37.34,120021143.34
CRBG,Corebridge Financial Inc.,31.1600,N/A for download,37.35,181441439.36
TRMB,Trimble Inc.,66.1500,N/A for download,37.51,131711265.00
DLTR,Dollar Tree Inc.,123.8300,N/A for download,37.56,382057280.71
TROW,T. Rowe Price Group Inc.,94.5800,N/A for download,37.59,309551922.38
EBAY,eBay Inc.,86.5500,N/A for download,37.81,531390948.45
GLBE,Global-E Online Ltd.,32.6100,N/A for download,38.11,124174118.94
SHAK,Shake Shack Inc.,98.3000,N/A for download,38.29,159378803.30
FISV,Fiserv Inc.,60.0000,N/A for download,38.32,593001540.00
POST,Post Holdings Inc.,114.6100,N/A for download,38.80,318249850.27
FUTU,Futu Holdings Limited,151.4900,N/A for download,38.92,270193170.79
PAYC,Paycom Software Inc.,130.9700,N/A for download,38.97,248687145.70
PB,Prosperity Bancshares Inc.,74.5100,N/A for download,38.97,125181419.62
CYTK,Cytokinetics Incorporated,62.3400,N/A for download,39.17,108267000.12
