Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
HAS,Hasbro Inc.,90.1600,N/A for download,30.01,155895656.00
IONS,Ionis Pharmaceuticals Inc.,74.7900,N/A for download,30.14,133993764.00
MDLN,Medline Inc.,44.2800,N/A for download,30.24,288098964.00
PHM,PulteGroup Inc.,117.2900,N/A for download,30.33,215496917.00
NE,Noble Corporation plc,49.8600,N/A for download,30.41,115819794.00
CVE,Cenovus Energy Inc.,36.9300,N/A for download,30.63,270842773.50
OLED,Universal Display Corporation,89.7200,N/A for download,30.63,101984724.00
ETR,Entergy Corporation,114.9000,N/A for download,30.68,271841910.00
GPC,Genuine Parts Company,103.4700,N/A for download,30.75,200524860.00
CSGP,CoStar Group Inc.,39.9500,N/A for download,30.90,231630100.00
FWONK,Formula One Group,87.8600,N/A for download,31.40,100300976.00
CNM,Core & Main Inc.,50.9500,N/A for download,31.54,115060385.00
BN,Brookfield Corporation,56.9300,N/A for download,31.63,175137345.59
DHI,D.R. Horton Inc.,139.6900,N/A for download,31.70,275775998.00
IRM,Iron Mountain Incorporated,103.3000,N/A for download,31.88,115086530.00
OVV,Ovintiv Inc.,59.1800,N/A for download,31.94,163040900.00
GWRE,Guidewire Software Inc.,150.7900,N/A for download,31.95,118098728.00
CG,The Carlyle Group Inc.,46.5500,N/A for download,31.97,186428095.00
TOU,Tourmaline Oil Corp.,64.3200,N/A for download,32.10,136023421.44
DD,DuPont de Nemours Inc.,45.4800,N/A for download,32.23,121622616.00
WYNN,Wynn Resorts Limited,102.0300,N/A for download,32.31,141066678.00
RCIB,Rogers Communications Inc.,48.7600,N/A for download,32.52,172930460.64
NUVL,Nuvalent Inc.,105.4300,N/A for download,32.61,104597103.00
IR,Ingersoll Rand Inc.,77.9100,N/A for download,32.79,248595228.00
PYPL,PayPal Holdings Inc.,45.3400,N/A for download,32.80,577980718.00
EQT,EQT Corporation,59.7000,N/A for download,32.93,525777900.00
GEHC,GE HealthCare Technologies Inc.,70.3500,N/A for download,33.22,193539885.00
EXE,Expand Energy Corporation,103.8900,N/A for download,33.32,327835284.00
PDD,PDD Holdings Inc.,100.8700,N/A for download,33.38,426861666.00
ADM,Archer-Daniels-Midland Company,73.8300,N/A for download,33.39,251516661.00
DAR,Darling Ingredients Inc.,64.6500,N/A for download,33.43,232145220.00
RRC,Range Resources Corporation,43.4500,N/A for download,33.45,121412335.00
FTI,TechnipFMC plc,71.0200,N/A for download,33.64,172038848.00
CCI,Crown Castle Inc.,84.7800,N/A for download,33.65,515301318.00
CRH,CRH plc,104.6300,N/A for download,33.89,500236030.00
AER,AerCap Holdings N.V.,139.1800,N/A for download,33.99,142241960.00
JCI,Johnson Controls International plc,132.9700,N/A for download,34.24,328010396.00
RVMD,Revolution Medicines Inc.,99.1200,N/A for download,34.55,131998104.00
BAH,Booz Allen Hamilton Holding Corporation,83.1300,N/A for download,34.58,129890625.00
TWLO,Twilio Inc.,130.9500,N/A for download,34.64,140849820.00
AKAM,Akamai Technologies Inc.,118.0000,N/A for download,34.71,485723400.00
SBUX,Starbucks Corporation,90.3700,N/A for download,35.60,663306763.00
HAL,Halliburton Company,38.1700,N/A for download,35.62,519402092.00
EMR,Emerson Electric Co.,131.7000,N/A for download,35.68,337494420.00
ABNB,Airbnb Inc.,124.9500,N/A for download,35.78,386707755.00
TPG,TPG Inc.,38.4900,N/A for download,35.87,102360306.00
DT,Dynatrace Inc.,37.6900,N/A for download,35.93,161852167.00
UBER,Uber Technologies Inc.,71.8400,N/A for download,36.24,916563456.00
LEN,Lennar Corporation,86.4900,N/A for download,36.28,264408579.00
BJ,BJ's Wholesale Club Holdings Inc.,98.0600,N/A for download,36.33,257260410.00
KNX,Knight-Swift Transportation Holdings Inc.,58.6000,N/A for download,36.46,118717740.00
FBIN,Fortune Brands Innovations Inc.,37.2400,N/A for download,36.51,317370452.00
SWK,Stanley Black & Decker Inc.,68.6400,N/A for download,36.81,147198480.00
MHK,Mohawk Industries Inc.,96.8000,N/A for download,36.89,112917200.00
BIDU,Baidu Inc.,110.9600,N/A for download,36.89,106000088.00
PPG,PPG Industries Inc.,103.2400,N/A for download,37.06,183674284.00
TRU,TransUnion,69.3200,N/A for download,37.06,144650044.00
APO,Apollo Global Management Inc.,107.0400,N/A for download,37.09,580049760.00
DOCU,DocuSign Inc.,48.3700,N/A for download,37.13,158402076.00
WDAY,Workday Inc.,132.2600,N/A for download,37.28,395523530.00
APA,APA Corporation,42.0400,N/A for download,37.39,416238040.00
PCTY,Paylocity Holding Corporation,106.1400,N/A for download,37.39,117868470.00
ILMN,Illumina Inc.,127.3800,N/A for download,37.41,122348490.00
DG,Dollar General Corporation,119.7400,N/A for download,37.44,307875488.00
CART,Maplebear Inc.,38.7700,N/A for download,37.46,126238997.00
TOL,Toll Brothers Inc.,135.8300,N/A for download,37.60,100582115.00
CYTK,Cytokinetics Incorporated,66.7300,N/A for download,37.62,165443689.00
BX,Blackstone Inc.,113.0500,N/A for download,37.70,877369745.00
AMCR,Amcor plc,39.9300,N/A for download,37.76,155359644.00
MGM,MGM Resorts International,36.6800,N/A for download,37.77,125742708.00
MTDR,Matador Resources Company,62.9000,N/A for download,38.07,112163280.00
