Ticker,Name,Last Price,Market Cap,Volatility (1M),Volume Notional
FBIN,Fortune Brands Innovations Inc.,51.9400,N/A for download,30.07,129731836.50
AIR,AAR Corp.,91.3400,N/A for download,30.32,200550031.62
PDD,PDD Holdings Inc.,120.9700,N/A for download,30.34,958700072.82
DG,Dollar General Corporation,143.5100,N/A for download,30.42,537191511.34
JCI,Johnson Controls International plc,112.4100,N/A for download,30.77,764574937.83
SQM,Sociedad Química y Minera de Chile S.A.,75.1000,N/A for download,30.78,174132117.00
OXY,Occidental Petroleum Corporation,40.9900,N/A for download,30.95,438625832.99
SOLS,Solstice Advanced Materials Inc.,51.9800,N/A for download,31.16,144897264.84
FANG,Diamondback Energy Inc.,140.4500,N/A for download,31.36,350019798.95
LYB,LyondellBasell Industries N.V.,44.9100,N/A for download,31.44,182226187.26
DOCS,Doximity Inc.,46.4900,N/A for download,31.45,110184135.89
OMC,Omnicom Group Inc.,77.5800,N/A for download,31.46,297188576.46
SBUX,Starbucks Corporation,86.6900,N/A for download,31.53,827626049.09
PTGX,Protagonist Therapeutics Inc.,82.3400,N/A for download,31.57,100492017.68
RVTY,Revvity Inc.,102.9900,N/A for download,31.61,101809837.59
STZ,Constellation Brands Inc.,140.4900,N/A for download,31.62,545197295.16
FM,First Quantum Minerals Ltd.,38.1500,N/A for download,31.71,103086297.65
ATI,ATI Inc.,120.8400,N/A for download,31.74,160501621.44
URBN,Urban Outfitters Inc.,79.5600,N/A for download,32.10,104181592.32
CART,Maplebear Inc.,44.6700,N/A for download,32.11,145782242.46
WK,Workiva Inc.,91.4400,N/A for download,32.20,107995852.08
EMN,Eastman Chemical Company,66.2500,N/A for download,32.41,127585840.00
TRU,TransUnion,83.5000,N/A for download,32.50,203348051.00
APO,Apollo Global Management Inc.,144.2800,N/A for download,32.54,734436419.40
ALK,Alaska Air Group Inc.,49.8000,N/A for download,32.57,180952632.60
BBIO,BridgeBio Pharma Inc.,74.2700,N/A for download,32.70,173793062.59
TOST,Toast Inc.,36.6600,N/A for download,32.73,249553015.14
ELF,e.l.f. Beauty Inc.,82.1000,N/A for download,32.77,154335602.90
ROKU,Roku Inc.,110.3000,N/A for download,32.99,313445576.50
K,Kinross Gold Corporation,42.3400,N/A for download,33.00,252813918.28
APG,APi Group Corporation,40.9900,N/A for download,33.27,150696701.74
INCY,Incyte Corporation,110.5700,N/A for download,33.32,373412470.63
FTI,TechnipFMC plc,49.1800,N/A for download,33.38,248374983.50
SPHR,Sphere Entertainment Co.,91.3700,N/A for download,33.39,119729146.49
CNC,Centene Corporation,45.7700,N/A for download,33.43,355814378.05
ON,ON Semiconductor Corporation,61.8900,N/A for download,33.56,892403421.54
BROS,Dutch Bros Inc.,63.2100,N/A for download,33.61,130690530.81
ILMN,Illumina Inc.,150.1400,N/A for download,33.67,357866497.28
WIX,Wix.com Ltd.,100.0800,N/A for download,33.86,115379730.00
OKTA,Okta Inc.,93.8400,N/A for download,34.01,277478123.52
OLLI,Ollie's Bargain Outlet Holdings Inc.,113.1000,N/A for download,34.04,147694236.30
SWK,Stanley Black & Decker Inc.,78.6900,N/A for download,34.04,170938208.31
TTD,The Trade Desk Inc.,38.6500,N/A for download,34.21,401081872.00
AR,Antero Resources Corporation,32.8600,N/A for download,34.23,162858497.52
U,Unity Software Inc.,45.3600,N/A for download,34.38,205638924.96
CG,The Carlyle Group Inc.,63.7100,N/A for download,34.67,149299606.75
WLK,Westlake Corporation,74.4700,N/A for download,34.86,122163268.92
CRSP,CRISPR Therapeutics AG,57.9900,N/A for download,34.92,110201412.48
IBKR,Interactive Brokers Group Inc.,71.3400,N/A for download,35.04,297004257.48
KKR,KKR & Co. Inc.,130.8300,N/A for download,35.06,546965036.73
RBLX,Roblox Corporation,76.4200,N/A for download,35.06,835499477.90
CROX,Crocs Inc.,85.5000,N/A for download,35.34,125757333.00
VRNS,Varonis Systems Inc.,35.4400,N/A for download,35.40,140336020.80
COP,ConocoPhillips,93.9400,N/A for download,35.66,750433959.66
KMX,CarMax Inc.,43.1200,N/A for download,36.06,280774715.76
BAH,Booz Allen Hamilton Holding Corporation,90.2600,N/A for download,36.10,155184018.00
DLTR,Dollar Tree Inc.,131.5600,N/A for download,36.20,327893171.32
EXEL,Exelixis Inc.,46.1900,N/A for download,36.24,117503156.71
BLDR,Builders FirstSource Inc.,105.0500,N/A for download,36.25,227538720.20
SWKS,Skyworks Solutions Inc.,59.8200,N/A for download,36.66,565438619.88
ENPH,Enphase Energy Inc.,34.6900,N/A for download,36.67,175246074.75
ARM,Arm Holdings plc,115.6800,N/A for download,36.96,592004083.68
IOT,Samsara Inc.,36.3100,N/A for download,36.99,245196818.63
CELH,Celsius Holdings Inc.,51.3400,N/A for download,38.36,310120142.78
